Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MS,Atapattu,56,38.96,10,10,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,71,41.16,9,21,Left-hand bat,861.1,33.29,79.4,2.51,lo,
KC,Sangakkara,21,51.76,3079,50.43,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,42,50.42,5557,55.35,Right-hand bat,68.2,53.00,102.5,3.10,rm,
PA,de Silva,90,42.23,,,Right-hand bat,421.0,41.64,90.2,2.76,rob,
RP,Arnold,38,29.57,3665,43.57,Left-hand bat,216.2,53.09,118.0,2.69,rob,
HP,Tillakaratne,68,44.40,9,18,Left-hand bat,11.4,-,-,2.05,rob,
WPUJC,Vaas,60,19.66,3279,40.77,Left-hand bat,2219.5,29.37,67.6,2.60,lfm,
DNT,Zoysa,23,8.70,521,45.10,Left-hand bat,532.4,36.43,77.9,2.80,lfm,
TCB,Fernando,6,19.66,202,29.20,Right-hand bat,152.5,44.61,70.5,3.79,rfm,
ME,Trescothick,23,37.42,3241,48.50,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,17,35.32,2346,42.15,Right-hand bat,48.0,-,-,3.77,rob,
MA,Butcher,39,30.86,5336,41.64,Left-hand bat,93.2,30.80,56.0,3.30,rm,
N,Hussain,70,36.55,10400,39.72,Right-hand bat,5.0,-,-,3.00,rls,
GP,Thorpe,74,41.94,10680,46.33,Left-hand bat,23.0,-,-,1.60,rm,
JP,Crawley,30,32.58,3686,38.00,Right-hand bat,-,-,-,-,rm,
AJ,Stewart,116,39.27,15580,48.15,Right-hand bat,3.2,-,-,3.90,rm,
A,Flintoff,16,19.76,765,67.18,Right-hand bat,366.5,41.91,91.7,2.74,rfm,
DG,Cork,35,16.97,1938,40.29,Right-hand bat,1234.4,29.44,58.3,3.02,rfm,
AR,Caddick,54,10.76,2271,34.61,Right-hand bat,1958.0,29.42,58.4,3.02,rfm,
MJ,Hoggard,9,3.85,101,26.73,Right-hand bat,322.1,31.50,56.8,3.32,rfm,
PDRL,Perera,7,9.00,91,19.78,Left-hand bat,178.0,36.52,62.8,3.48,lmf,
