Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
RJ,Burns,13,30.19,1789,43.87,Left-hand bat,-,-,-,-,rm,
DP,Sibley,1,17.00,125,27.20,Right-hand bat,-,-,-,-,rob,
JL,Denly,9,31.44,1369,41.34,Right-hand bat,25.0,-,-,4.16,rls,
JE,Root,87,47.35,12943,54.51,Right-hand bat,374.0,48.95,93.5,3.14,rob,
BA,Stokes,58,36.03,6373,58.24,Left-hand bat,1342.3,32.77,58.7,3.34,rfm,
OJ,Pope,3,17.80,179,49.72,Right-hand bat,-,-,-,-,-,
JC,Buttler,37,33.53,3492,57.61,Right-hand bat,-,-,-,-,-,
SM,Curran,12,30.00,917,62.15,Left-hand bat,218.5,30.33,54.7,3.32,lmf,
JC,Archer,5,9.11,167,49.10,Right-hand bat,198.0,24.04,51.6,2.79,rf,
MJ,Leach,10,18.33,554,39.71,Left-hand bat,345.2,29.02,60.9,2.85,lo,
SCJ,Broad,133,18.86,4898,64.31,Left-hand bat,4524.4,28.80,58.1,2.97,rfm,
JA,Raval,21,34.15,2544,42.96,Left-hand bat,1.0,-,-,1.00,rls,
TWM,Latham,46,43.57,7170,46.79,Left-hand bat,-,-,-,-,rm,
KS,Williamson,75,52.21,12019,51.70,Right-hand bat,350.3,40.62,72.5,3.36,rob,
LRPL,Taylor,95,46.37,11389,60.26,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,28,44.16,3262,50.09,Left-hand bat,-,-,-,-,rob,
BJ,Watling,64,40.51,8046,43.30,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,19,40.33,1109,87.28,Right-hand bat,461.5,29.63,72.9,2.43,rmf,
MJ,Santner,19,28.58,1605,42.74,Left-hand bat,520.2,38.00,84.3,2.70,lo,
TG,Southee,68,18.20,1859,87.14,Right-hand bat,2530.2,29.89,59.3,3.02,rmf,
N,Wagner,43,12.73,1204,43.35,Left-hand bat,1579.1,27.04,52.0,3.11,lmf,
TA,Boult,64,14.80,1111,54.63,Right-hand bat,2368.0,27.64,55.7,2.97,lfm,
