Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,29,41.13,4101,51.15,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,26,47.71,3943,50.82,Right-hand bat,90.0,77.50,135.0,3.44,rob,
MA,Butcher,48,32.32,6564,42.35,Left-hand bat,106.2,36.00,63.8,3.38,rm,
N,Hussain,79,36.78,11604,40.26,Right-hand bat,5.0,-,-,3.00,rls,
RWT,Key,4,21.85,450,34.00,Right-hand bat,-,-,-,-,rob,
AJ,Stewart,125,39.79,16619,48.60,Right-hand bat,3.2,-,-,3.90,rm,
C,White,29,22.52,2241,42.21,Right-hand bat,626.5,37.26,67.1,3.32,-,
AJ,Tudor,10,19.08,513,44.63,Right-hand bat,252.0,34.39,54.0,3.82,rf,
RKJ,Dawson,5,11.28,256,30.85,Right-hand bat,132.0,55.37,99.0,3.35,rob,
CEW,Silverwood,6,7.25,79,36.70,Right-hand bat,138.0,40.36,75.2,3.21,rfm,
SJ,Harmison,3,4.25,55,30.90,Right-hand bat,105.2,39.00,79.0,2.96,rfm,
JL,Langer,57,42.89,7364,51.26,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,36,53.14,5057,58.84,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,62,49.35,7323,57.28,Right-hand bat,64.5,41.25,97.2,2.54,rm,
DR,Martyn,31,49.64,3742,51.73,Right-hand bat,30.0,42.00,90.0,2.80,rm,
DS,Lehmann,8,29.54,567,57.31,Left-hand bat,22.0,28.00,66.0,2.54,lo,
SR,Waugh,154,49.44,20568,47.84,Right-hand bat,1207.5,36.07,81.4,2.65,rm,
AC,Gilchrist,37,57.95,2993,81.32,Left-hand bat,-,-,-,-,rob,
SK,Warne,107,16.82,4011,55.79,Right-hand bat,4979.3,25.71,60.8,2.53,rls,
B,Lee,25,21.52,843,53.61,Right-hand bat,755.5,28.05,48.2,3.48,rf,
JN,Gillespie,37,13.09,1567,27.56,Right-hand bat,1180.5,26.17,51.7,3.03,rf,
GD,McGrath,90,6.43,1111,38.79,Right-hand bat,3560.5,21.35,50.8,2.51,rfm,
