Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Hannan,Sarkar,4,24.75,269,73.60,Right-hand bat,-,-,-,-,rm,
Anwar,Hossain,1,7.00,44,31.81,Right-hand bat,-,-,-,-,-,
Mohammad,Ashraful,8,22.80,798,42.85,Right-hand bat,62.0,93.33,124.0,4.51,rob,
Habibul,Bashar,16,33.41,1831,56.58,Right-hand bat,31.0,-,-,5.03,rob,
Aminul,Islam,13,21.20,1520,34.86,Right-hand bat,33.0,149.00,198.0,4.51,rob,
Alok,Kapali,4,31.42,468,47.00,Right-hand bat,78.0,161.50,234.0,4.14,rls,
Khaled,Mashud,15,16.08,1242,29.79,Right-hand bat,-,-,-,-,-,
Naimur,Rahman,8,15.00,458,45.85,Right-hand bat,220.1,59.83,110.0,3.26,rob,
Enamul,Haque,8,12.41,396,37.62,Left-hand bat,319.4,52.00,112.8,2.76,lo,
Tapash,Baisya,4,10.85,182,41.75,Right-hand bat,112.0,95.40,134.4,4.25,rfm,
Talha,Jubair,5,3.40,62,27.41,Right-hand bat,139.4,49.83,69.8,4.28,rm,
CH,Gayle,27,35.18,3216,47.04,Left-hand bat,125.2,38.75,94.0,2.47,rob,
WW,Hinds,28,33.29,3437,46.49,Left-hand bat,34.3,26.75,51.7,3.10,rm,
RR,Sarwan,28,38.40,4389,38.50,Right-hand bat,38.0,46.00,76.0,3.63,rls,
S,Chanderpaul,62,44.40,9583,40.31,Left-hand bat,240.0,89.75,180.0,2.99,rls,
MN,Samuels,14,31.73,1705,42.81,Right-hand bat,91.5,65.00,137.7,2.83,rob,
D,Ganga,16,21.53,1697,35.53,Right-hand bat,-,-,-,-,rob,
RD,Jacobs,46,28.01,3922,46.43,Left-hand bat,-,-,-,-,-,
VC,Drakes,1,15.00,29,51.72,Right-hand bat,27.0,11.42,23.1,2.96,rf,
DBL,Powell,3,4.50,68,26.47,Right-hand bat,99.2,44.50,99.3,2.68,rfm,
PT,Collins,16,6.22,377,36.33,Right-hand bat,609.3,38.27,76.1,3.01,lfm,
JJC,Lawson,3,2.00,29,27.58,Right-hand bat,79.5,21.18,43.5,2.91,rfm,
