Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SR,Watson,30,39.23,4008,50.89,Right-hand bat,508.3,29.90,61.0,2.94,rfm,
PJ,Hughes,13,39.73,1668,54.79,Left-hand bat,-,-,-,-,-,
SE,Marsh,2,80.00,578,41.52,Left-hand bat,-,-,-,-,lo,
RT,Ponting,154,53.13,21090,59.20,Right-hand bat,93.5,52.20,112.6,2.78,rm,
MJ,Clarke,72,46.31,9309,53.23,Right-hand bat,293.0,40.66,83.7,2.91,lo,
MEK,Hussey,62,53.26,10363,49.33,Left-hand bat,38.0,28.00,57.0,2.94,rm,
BJ,Haddin,35,37.64,3418,58.36,Right-hand bat,-,-,-,-,-,
MG,Johnson,45,20.80,2017,58.80,Left-hand bat,1716.3,30.43,55.0,3.31,lf,
PM,Siddle,23,16.76,838,52.02,Right-hand bat,809.2,31.62,62.2,3.04,rfm,
TA,Copeland,3,13.00,77,50.64,Right-hand bat,108.0,37.83,108.0,2.10,rfm,
NM,Lyon,3,17.00,42,40.47,Right-hand bat,94.5,36.87,71.1,3.11,rob,
NT,Paranavitana,22,34.89,2951,43.74,Left-hand bat,17.0,86.00,102.0,5.05,rob,
HDRL,Thirimanne,2,26.66,236,33.89,Left-hand bat,1.0,-,-,7.00,rmf,
KC,Sangakkara,100,55.81,15730,54.99,Left-hand bat,13.0,-,-,3.23,rob,
DPMD,Jayawardene,122,52.40,18893,52.14,Right-hand bat,92.1,49.50,92.1,3.22,rm,
TM,Dilshan,71,42.96,6671,65.68,Right-hand bat,303.2,37.45,75.8,2.96,rob,
AD,Mathews,16,44.50,1541,51.97,Right-hand bat,131.0,70.16,131.0,3.21,rm,
HAPW,Jayawardene,42,30.70,2900,50.82,Right-hand bat,-,-,-,-,-,
RMS,Eranga,1,12.00,39,30.76,Right-hand bat,42.2,25.40,50.8,3.00,rfm,
HMRKB,Herath,29,13.80,875,48.91,Left-hand bat,1166.0,34.87,69.9,2.99,lo,
UWMBCA,Welegedara,11,5.33,104,46.15,Right-hand bat,316.3,47.40,70.3,4.04,lfm,
RAS,Lakmal,8,5.80,67,43.28,Right-hand bat,214.5,45.61,71.6,3.82,rfm,
