Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PP,Shaw,4,55.83,388,86.34,Right-hand bat,-,-,-,-,rob,
MA,Agarwal,11,57.29,1740,55.97,Right-hand bat,-,-,-,-,-,
CA,Pujara,77,48.66,12644,46.18,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,86,53.62,12552,57.68,Right-hand bat,29.1,-,-,2.88,rm,
AM,Rahane,65,42.88,8400,50.03,Right-hand bat,-,-,-,-,rm,
GH,Vihari,9,36.80,1154,47.83,Right-hand bat,57.3,36.00,69.0,3.13,rob,
RR,Pant,13,38.76,1187,68.57,Left-hand bat,-,-,-,-,-,
RA,Jadeja,49,35.26,2931,63.76,Left-hand bat,2152.0,24.62,60.6,2.43,lo,
UT,Yadav,46,11.33,682,49.85,Right-hand bat,1230.3,30.47,51.2,3.56,rf,
Mohammed,Shami,49,11.29,647,76.81,Right-hand bat,1482.5,27.36,49.4,3.32,rf,
JJ,Bumrah,14,2.90,146,21.91,Right-hand bat,513.3,20.33,45.3,2.69,rf,
TWM,Latham,52,42.34,7984,46.66,Left-hand bat,-,-,-,-,rm,
TA,Blundell,6,47.22,859,49.47,Right-hand bat,3.0,-,-,4.33,rob,
KS,Williamson,80,50.99,12543,51.63,Right-hand bat,350.3,40.62,72.5,3.36,rob,
LRPL,Taylor,101,46.10,12062,60.00,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,33,39.70,3537,49.39,Left-hand bat,-,-,-,-,rob,
BJ,Watling,70,38.50,8637,42.35,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,24,37.03,1450,81.72,Right-hand bat,613.5,31.63,78.3,2.42,rmf,
TG,Southee,73,17.37,1943,85.84,Right-hand bat,2732.1,29.00,57.7,3.01,rmf,
KA,Jamieson,2,46.50,108,86.11,Right-hand bat,57.0,16.33,38.0,2.57,rm,
N,Wagner,48,12.50,1281,44.88,Left-hand bat,1790.3,26.60,52.1,3.06,lmf,
TA,Boult,67,15.20,1150,56.86,Right-hand bat,2479.0,27.65,55.7,2.97,lfm,
