Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
FDM,Karunaratne,11,30.21,1061,54.09,Left-hand bat,2.0,-,-,2.50,rm,
JK,Silva,8,38.00,1321,43.14,Right-hand bat,-,-,-,-,-,
KC,Sangakkara,122,58.07,20556,54.24,Left-hand bat,14.0,-,-,3.50,rob,
DPMD,Jayawardene,143,50.30,21964,51.53,Right-hand bat,92.1,49.50,92.1,3.22,rm,
LD,Chandimal,12,51.47,1518,57.64,Right-hand bat,-,-,-,-,rob,
AD,Mathews,38,46.16,4863,47.46,Right-hand bat,322.0,70.92,138.0,3.08,rm,
KDK,Vithanage,4,69.66,243,86.00,Left-hand bat,16.0,73.00,96.0,4.56,rls,
MDK,Perera,3,34.66,272,38.23,Right-hand bat,114.5,36.27,62.6,3.47,rob,
BAW,Mendis,18,17.58,444,47.52,Right-hand bat,754.2,33.55,64.6,3.11,rob,
RAS,Lakmal,19,6.64,291,31.95,Right-hand bat,561.3,49.35,86.3,3.42,rfm,
N,Pradeep,6,5.83,104,33.65,Right-hand bat,167.4,89.25,125.7,4.25,rfm,
Tamim,Iqbal,32,36.59,3937,57.63,Left-hand bat,5.0,-,-,4.00,-,
Shamsur,Rahman,2,48.25,347,55.61,Right-hand bat,1.0,-,-,5.00,-,
Imrul,Kayes,17,20.26,1467,46.96,Left-hand bat,2.0,-,-,4.00,-,
Mominul,Haque,7,75.50,1236,61.08,Left-hand bat,39.1,149.00,235.0,3.80,lo,
Shakib,Al Hasan,34,37.96,3792,60.07,Left-hand bat,1382.0,33.39,67.9,2.94,lo,
Mushfiqur,Rahim,38,32.43,4711,46.12,Right-hand bat,-,-,-,-,-,
Nasir,Hossain,14,42.45,1610,58.01,Right-hand bat,137.3,50.25,103.1,2.92,rob,
Mahmudullah,,18,27.96,1569,57.04,Right-hand bat,418.2,45.74,80.9,3.38,rob,
Sohag,Gazi,10,21.66,529,61.43,Right-hand bat,525.1,42.07,82.9,3.04,rob,
Al-Amin,Hossain,3,47.00,48,97.91,Right-hand bat,80.0,96.00,160.0,3.60,rmf,
Abdur,Razzak,12,17.50,375,65.33,Left-hand bat,469.3,67.39,122.4,3.30,lo,
