Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,99,45.35,13763,53.71,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,81,54.25,11956,60.35,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,102,58.14,14486,59.00,Right-hand bat,85.5,44.80,103.0,2.60,rm,
DR,Martyn,63,48.04,8209,51.50,Right-hand bat,58.0,84.00,174.0,2.89,rm,
MEK,Hussey,8,73.50,1429,51.43,Left-hand bat,4.0,-,-,4.50,rm,
B,Lee,51,19.58,1594,56.52,Right-hand bat,1760.1,31.21,52.0,3.59,rf,
A,Symonds,9,19.46,462,54.76,Right-hand bat,136.0,45.62,102.0,2.68,-,
AC,Gilchrist,82,49.06,6025,82.25,Left-hand bat,-,-,-,-,rob,
SK,Warne,137,16.71,5111,56.89,Right-hand bat,6416.3,25.16,57.4,2.62,rls,
MS,Kasprowicz,37,10.63,936,46.58,Right-hand bat,1163.4,32.59,62.9,3.10,rfm,
SR,Clark,2,21.00,34,61.76,Right-hand bat,72.0,13.23,33.2,2.38,rfm,
GC,Smith,45,49.77,6220,59.21,Left-hand bat,187.5,81.50,140.8,3.47,rob,
AB,de Villiers,16,43.92,2348,52.38,Right-hand bat,28.0,32.50,84.0,2.32,rm,
HH,Gibbs,75,45.63,10953,50.41,Right-hand bat,1.0,-,-,4.00,-,
JH,Kallis,98,56.75,18086,42.99,Right-hand bat,2193.5,31.56,67.8,2.79,rfm,
AG,Prince,17,33.83,1993,40.74,Left-hand bat,9.0,-,-,2.44,rob,
JA,Rudolph,32,37.12,4387,42.30,Left-hand bat,103.4,96.75,155.5,3.73,rls,
MV,Boucher,90,29.91,6437,50.19,Right-hand bat,1.2,6.00,8.0,4.50,rm,
SM,Pollock,98,31.61,6524,50.88,Right-hand bat,3746.2,22.97,58.0,2.37,rfm,
N,Boje,38,26.06,2360,48.60,Left-hand bat,1248.1,39.30,80.5,2.92,lo,
A,Nel,20,7.00,272,38.60,Right-hand bat,747.2,27.20,55.3,2.94,rfm,
M,Ntini,63,10.24,894,56.15,Right-hand bat,2211.4,29.15,55.5,3.15,rf,
