Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
HH,Dippenaar,7,26.80,607,44.15,Right-hand bat,-,-,-,-,rob,
HH,Gibbs,23,30.52,2537,43.31,Right-hand bat,-,-,-,-,-,
JH,Kallis,45,42.61,7222,37.17,Right-hand bat,891.5,29.52,72.3,2.45,rfm,
DJ,Cullinan,65,43.56,8258,49.58,Right-hand bat,20.0,35.50,60.0,3.55,rob,
ND,McKenzie,9,35.08,974,43.22,Right-hand bat,-,-,-,-,rm,
MV,Boucher,37,31.26,2652,49.50,Right-hand bat,-,-,-,-,rm,
N,Boje,11,32.00,974,42.71,Left-hand bat,316.1,24.72,65.4,2.26,lo,
JM,Kemp,1,2.00,14,14.28,Right-hand bat,17.5,10.40,21.4,2.91,rfm,
SM,Pollock,51,28.55,3483,49.18,Right-hand bat,1843.1,20.04,52.4,2.29,rfm,
AA,Donald,65,11.50,1634,35.92,Right-hand bat,2359.1,21.47,45.5,2.83,rf,
M,Ntini,11,7.00,92,38.04,Right-hand bat,319.3,25.67,56.3,2.73,rf,
MS,Atapattu,41,32.83,5,7,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,56,40.37,7,16,Left-hand bat,571.3,42.05,92.6,2.72,lo,
KC,Sangakkara,6,28.90,789,40.30,Left-hand bat,-,-,-,-,rob,
PA,de Silva,86,42.00,,,Right-hand bat,388.0,40.59,86.2,2.82,rob,
DPMD,Jayawardene,27,41.85,3586,49.02,Right-hand bat,68.2,53.00,102.5,3.10,rm,
RP,Arnold,24,30.48,2605,43.30,Left-hand bat,204.2,50.54,111.4,2.72,rob,
RS,Kaluwitharana,40,27.15,2676,60.87,Right-hand bat,-,-,-,-,-,
DNT,Zoysa,16,8.50,405,41.97,Left-hand bat,331.4,32.67,71.0,2.75,lfm,
GP,Wickramasinghe,40,9.40,1105,50.22,Right-hand bat,1210.0,41.87,85.4,2.94,rfm,
CRD,Fernando,4,4.00,64,25.00,Right-hand bat,103.5,42.50,62.3,4.09,rfm,
PDRL,Perera,3,12.00,60,20.00,Left-hand bat,83.0,82.75,124.5,3.98,lmf,
