Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,78,49.64,10405,61.06,Left-hand bat,219.5,100.12,164.8,3.64,rob,
AG,Prince,49,46.55,7022,44.41,Left-hand bat,16.0,47.00,96.0,2.93,rob,
HM,Amla,38,40.93,5276,48.88,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,132,54.74,23533,44.19,Right-hand bat,2843.0,31.10,66.1,2.82,rfm,
AB,de Villiers,53,44.02,6874,53.15,Right-hand bat,33.0,49.50,99.0,3.00,rm,
JP,Duminy,7,45.60,1136,40.14,Left-hand bat,46.0,49.66,92.0,3.23,rob,
MV,Boucher,127,30.37,9687,49.55,Right-hand bat,1.2,6.00,8.0,4.50,rm,
M,Morkel,18,13.54,671,44.41,Left-hand bat,555.5,34.93,57.5,3.64,rf,
PL,Harris,25,11.38,1071,32.95,Right-hand bat,909.4,31.91,69.9,2.73,lo,
F,de Wet,1,20.00,67,29.85,Right-hand bat,43.0,25.40,51.6,2.95,rfm,
M,Ntini,100,9.74,1406,49.21,Right-hand bat,3443.2,28.53,52.9,3.23,rf,
AJ,Strauss,68,44.27,10729,49.51,Left-hand bat,-,-,-,-,lm,
AN,Cook,49,42.09,7511,47.07,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,2,64.25,603,42.62,Right-hand bat,2.0,-,-,4.50,rm,
KP,Pietersen,55,50.18,7626,62.52,Right-hand bat,122.3,129.50,183.7,4.22,rob,
PD,Collingwood,54,42.83,7905,46.05,Right-hand bat,267.3,58.86,107.0,3.30,rm,
IR,Bell,50,38.90,6320,49.85,Right-hand bat,18.0,76.00,108.0,4.22,rm,
MJ,Prior,24,41.56,2104,63.21,Right-hand bat,-,-,-,-,-,
SCJ,Broad,23,29.03,1267,61.87,Left-hand bat,745.5,36.14,66.7,3.24,rfm,
GP,Swann,13,36.75,548,80.47,Right-hand bat,562.3,31.32,63.6,2.95,rob,
JM,Anderson,43,14.54,1217,37.05,Left-hand bat,1466.4,34.89,60.6,3.45,rfm,
G,Onions,6,8.00,69,34.78,Right-hand bat,169.1,26.62,42.2,3.77,rmf,
