Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CJL,Rogers,12,37.13,1814,47.07,Left-hand bat,-,-,-,-,rls,
DA,Warner,28,41.85,2904,70.62,Left-hand bat,46.0,52.00,69.0,4.52,rls,
AJ,Doolan,1,58.00,205,56.58,Right-hand bat,-,-,-,-,-,
SE,Marsh,8,37.92,1106,44.57,Left-hand bat,-,-,-,-,lo,
MJ,Clarke,103,51.33,14413,55.91,Right-hand bat,385.0,37.63,77.0,2.93,lo,
SPD,Smith,18,38.45,2385,49.97,Right-hand bat,114.0,49.66,76.0,3.92,rls,
BJ,Haddin,55,36.22,5133,58.58,Right-hand bat,-,-,-,-,-,
MG,Johnson,57,22.59,2773,57.84,Left-hand bat,2111.3,27.50,49.8,3.30,lf,
RJ,Harris,22,19.43,732,61.06,Right-hand bat,743.3,22.02,46.9,2.81,rf,
PM,Siddle,52,14.03,1948,46.81,Right-hand bat,1817.3,28.69,58.6,2.93,rfm,
NM,Lyon,31,17.11,774,39.79,Right-hand bat,1128.1,32.58,63.8,3.06,rob,
GC,Smith,115,49.11,15472,59.68,Left-hand bat,236.2,110.62,177.2,3.74,rob,
AN,Petersen,29,37.30,3568,51.23,Right-hand bat,19.0,62.00,114.0,3.26,rob,
HM,Amla,74,50.91,11493,52.27,Right-hand bat,9.0,-,-,4.11,-,
F,du Plessis,12,53.53,1897,42.32,Right-hand bat,13.0,-,-,5.30,rls,
AB,de Villiers,90,51.98,12693,54.88,Right-hand bat,34.0,52.00,102.0,3.05,rm,
JP,Duminy,22,31.82,2159,42.75,Left-hand bat,243.0,40.38,69.4,3.48,rob,
R,McLaren,2,23.50,108,43.51,Left-hand bat,44.0,54.00,88.0,3.68,rmf,
RJ,Peterson,15,27.29,649,71.49,Left-hand bat,419.1,37.26,66.1,3.37,lo,
VD,Philander,21,24.28,989,51.56,Right-hand bat,728.3,18.75,41.2,2.72,rfm,
DW,Steyn,70,14.19,2286,42.21,Right-hand bat,2497.2,22.90,42.0,3.26,rf,
M,Morkel,54,12.48,1356,49.70,Left-hand bat,1759.1,30.35,57.3,3.17,rf,
