Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
WU,Tharanga,5,48.88,793,55.48,Left-hand bat,-,-,-,-,-,
ST,Jayasuriya,102,41.59,14,29,Left-hand bat,1245.5,33.18,81.2,2.45,lo,
KC,Sangakkara,57,47.47,7806,54.12,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,78,47.09,10662,51.67,Right-hand bat,76.2,57.00,114.5,2.98,rm,
TT,Samaraweera,37,45.04,4976,41.63,Right-hand bat,214.1,47.92,91.7,3.13,rob,
TM,Dilshan,34,38.17,3184,56.34,Right-hand bat,77.0,36.66,77.0,2.85,rob,
MF,Maharoof,10,20.50,598,41.13,Right-hand bat,225.0,49.53,90.0,3.30,rfm,
HMCM,Bandara,8,15.50,240,51.66,Right-hand bat,192.0,39.56,72.0,3.29,rls,
KMDN,Kulasekara,2,6.33,39,48.71,Right-hand bat,64.0,42.00,96.0,2.62,rfm,
SL,Malinga,15,4.50,190,23.68,Right-hand bat,420.3,29.48,46.7,3.78,rf,
M,Muralitharan,103,12.27,1520,69.47,Right-hand bat,5713.5,22.30,56.1,2.38,rob,
Imran,Farhat,18,32.67,2118,52.45,Left-hand bat,39.1,61.33,78.3,4.69,rls,
Kamran,Akmal,23,31.13,1828,63.01,Right-hand bat,-,-,-,-,-,
Younis,Khan,44,48.04,6666,53.33,Right-hand bat,44.0,84.50,132.0,3.84,-,
Mohammad,Yousuf,66,50.55,10051,50.80,Right-hand bat,1.0,-,-,3.00,rob,
Inzamam-ul-Haq,,109,51.34,15226,54.28,Right-hand bat,1.3,-,-,5.33,lo,
Faisal,Iqbal,13,27.90,1387,44.26,Right-hand bat,1.0,-,-,7.00,rob,
Abdul,Razzaq,41,28.83,4227,41.61,Right-hand bat,1054.3,36.86,70.3,3.14,rfm,
Iftikhar,Anjum,1,-,39,23.07,Right-hand bat,14.0,-,-,4.42,rm,
Umar,Gul,7,4.12,147,22.44,Right-hand bat,240.0,30.59,53.3,3.44,rfm,
Mohammad,Asif,5,4.50,108,16.66,Left-hand bat,157.1,20.00,37.7,3.18,rfm,
Danish,Kaneria,36,5.25,316,39.87,Right-hand bat,1616.1,31.50,62.1,3.04,rls,
