Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Gambhir,27,56.73,4807,53.11,Left-hand bat,-,-,-,-,rls,
V,Sehwag,71,50.46,7513,79.26,Right-hand bat,416.1,42.93,83.2,3.09,rob,
R,Dravid,136,53.50,26487,42.21,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,161,54.73,,,Right-hand bat,663.4,52.22,90.5,3.46,-,
VVS,Laxman,107,45.39,14022,48.88,Right-hand bat,54.0,63.00,162.0,2.33,rob,
Yuvraj,Singh,30,37.12,2599,58.56,Left-hand bat,112.3,48.50,84.3,3.44,lo,
MS,Dhoni,39,38.44,3342,62.11,Right-hand bat,2.0,-,-,7.00,rm,
Harbhajan,Singh,79,16.92,2371,64.23,Right-hand bat,3670.1,30.80,65.3,2.82,rob,
Z,Khan,67,13.59,1719,52.18,Right-hand bat,2224.2,34.25,62.3,3.29,lfm,
S,Sreesanth,15,14.46,339,64.01,Right-hand bat,511.5,30.26,54.8,3.31,rfm,
PP,Ojha,1,-,2,50.00,Left-hand bat,38.3,18.25,57.7,1.89,lo,
TM,Dilshan,59,42.96,5538,64.39,Right-hand bat,151.2,35.00,69.8,3.00,rob,
NT,Paranavitana,9,26.43,810,52.22,Left-hand bat,15.0,76.00,90.0,5.06,rob,
KC,Sangakkara,87,54.77,13298,55.60,Left-hand bat,11.0,-,-,3.45,rob,
DPMD,Jayawardene,109,54.36,17240,52.66,Right-hand bat,91.1,48.66,91.1,3.20,rm,
TT,Samaraweera,56,52.49,8250,47.72,Right-hand bat,215.1,48.50,92.2,3.15,rob,
AD,Mathews,6,34.37,496,55.44,Right-hand bat,83.0,53.20,99.6,3.20,rm,
HAPW,Jayawardene,29,30.28,2069,46.83,Right-hand bat,-,-,-,-,-,
HMRKB,Herath,20,9.66,535,37.94,Left-hand bat,798.4,34.74,71.5,2.91,lo,
M,Muralitharan,131,11.57,1755,70.54,Right-hand bat,7227.1,22.58,55.0,2.46,rob,
UWMBCA,Welegedara,3,5.50,35,31.42,Right-hand bat,91.0,38.00,60.6,3.75,lfm,
BAW,Mendis,10,9.14,141,45.39,Right-hand bat,431.0,29.50,58.7,3.01,rob,
