Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,46,49.14,6319,59.10,Left-hand bat,190.5,82.87,143.1,3.47,rob,
HH,Gibbs,77,44.79,11124,50.33,Right-hand bat,1.0,-,-,4.00,-,
HH,Dippenaar,35,31.36,3945,41.34,Right-hand bat,2.0,-,-,0.50,rob,
JH,Kallis,100,56.31,18518,42.87,Right-hand bat,2230.5,31.73,67.9,2.80,rfm,
AG,Prince,19,33.35,2271,41.12,Left-hand bat,9.0,-,-,2.44,rob,
AB,de Villiers,18,42.81,2631,52.07,Right-hand bat,29.0,38.50,87.0,2.65,rm,
MV,Boucher,92,29.97,6685,50.21,Right-hand bat,1.2,6.00,8.0,4.50,rm,
SM,Pollock,100,31.24,6637,51.31,Right-hand bat,3807.0,23.25,58.4,2.38,rfm,
N,Boje,40,26.00,2508,49.76,Left-hand bat,1278.1,39.56,80.7,2.94,lo,
DW,Steyn,4,15.00,116,38.79,Right-hand bat,136.0,37.20,54.4,4.10,rf,
M,Ntini,65,10.17,931,55.74,Right-hand bat,2289.3,28.15,53.0,3.18,rf,
HJH,Marshall,13,38.35,1378,47.31,Right-hand bat,1.0,-,-,4.00,rm,
PG,Fulton,4,27.60,299,46.15,Right-hand bat,-,-,-,-,rm,
SP,Fleming,100,38.75,13935,44.49,Left-hand bat,-,-,-,-,-,
SB,Styris,25,38.37,2740,51.82,Right-hand bat,301.4,48.78,95.2,3.07,rm,
NJ,Astle,77,37.99,9151,49.40,Right-hand bat,935.0,41.15,110.0,2.24,rm,
JDP,Oram,18,45.48,2141,53.10,Left-hand bat,518.4,36.21,84.1,2.58,rfm,
BB,McCullum,21,35.76,1706,62.89,Right-hand bat,-,-,-,-,-,
DL,Vettori,69,24.85,3812,54.11,Left-hand bat,2808.2,34.56,77.6,2.67,lo,
JEC,Franklin,17,16.66,802,37.40,Left-hand bat,474.4,28.21,46.6,3.62,lm,
KD,Mills,6,13.33,275,43.63,Right-hand bat,154.3,32.50,66.2,2.94,rfm,
CS,Martin,29,2.23,249,18.87,Right-hand bat,915.4,34.94,59.0,3.54,rfm,
