Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,94,45.90,13026,53.91,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,73,52.77,10178,61.18,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,94,55.29,12632,58.65,Right-hand bat,85.5,44.80,103.0,2.60,rm,
MJ,Clarke,18,38.81,1897,55.24,Right-hand bat,20.2,8.37,15.2,3.29,lo,
SM,Katich,22,37.05,2545,49.50,Left-hand bat,109.5,33.83,54.9,3.69,lc,
AC,Gilchrist,74,52.53,5713,82.75,Left-hand bat,-,-,-,-,rob,
SR,Watson,2,21.66,159,40.88,Right-hand bat,25.0,98.00,150.0,3.92,rfm,
SK,Warne,129,16.84,4927,56.40,Right-hand bat,6023.3,25.03,57.4,2.61,rls,
B,Lee,43,19.86,1328,56.85,Right-hand bat,1439.1,33.04,53.6,3.69,rf,
GD,McGrath,113,7.33,1403,42.33,Right-hand bat,4403.3,21.25,50.7,2.51,rfm,
SCG,MacGill,34,8.77,588,46.25,Right-hand bat,1479.0,27.76,52.5,3.17,rls,
GC,Smith,40,53.95,5742,60.13,Left-hand bat,180.5,87.28,155.0,3.37,rob,
V,Sehwag,37,55.32,4437,73.56,Right-hand bat,98.3,120.33,197.0,3.66,rob,
R,Dravid,92,57.62,18734,42.13,Right-hand bat,20.0,39.00,120.0,1.95,rob,
BC,Lara,118,53.75,17894,60.68,Left-hand bat,10.0,-,-,2.80,rls,
JH,Kallis,94,57.07,17281,42.93,Right-hand bat,2102.5,31.63,68.5,2.76,rfm,
Inzamam-ul-Haq,,102,50.13,14152,53.85,Right-hand bat,1.3,-,-,5.33,lo,
A,Flintoff,53,33.22,3963,67.90,Right-hand bat,1582.4,31.52,63.3,2.98,rfm,
MV,Boucher,85,30.24,5984,50.53,Right-hand bat,1.2,6.00,8.0,4.50,rm,
DL,Vettori,65,23.88,3492,53.35,Left-hand bat,2699.5,34.86,77.8,2.68,lo,
SJ,Harmison,36,10.23,594,58.58,Right-hand bat,1293.4,28.40,54.6,3.11,rfm,
M,Muralitharan,96,12.81,1472,69.63,Right-hand bat,5370.1,22.23,56.7,2.35,rob,
