Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,26,37.70,3095,60.90,Left-hand bat,5.0,-,-,4.00,-,
Nazimuddin,,3,20.83,320,39.06,Right-hand bat,-,-,-,-,rm,
Shahriar,Nafees,23,26.67,2209,55.54,Left-hand bat,-,-,-,-,-,
Naeem,Islam,8,32.00,1110,37.47,Right-hand bat,95.4,303.00,574.0,3.16,rob,
Shakib,Al Hasan,28,35.98,3073,59.71,Left-hand bat,1160.3,32.56,68.2,2.86,lo,
Mushfiqur,Rahim,30,28.85,3573,44.41,Right-hand bat,-,-,-,-,-,
Nasir,Hossain,6,42.90,842,56.05,Right-hand bat,86.0,77.66,172.0,2.70,rob,
Mahmudullah,,14,32.03,1444,57.68,Right-hand bat,313.5,44.66,78.4,3.41,rob,
Sohag,Gazi,2,7.50,60,50.00,Right-hand bat,128.5,32.83,64.4,3.05,rob,
Abul,Hasan,1,120.00,147,81.63,Left-hand bat,24.0,-,-,4.70,rmf,
Rubel,Hossain,14,9.36,281,36.65,Right-hand bat,407.0,78.90,116.2,4.07,rf,
CH,Gayle,95,42.08,11204,59.71,Left-hand bat,1149.5,42.00,95.8,2.62,rob,
KOA,Powell,13,32.66,1579,49.65,Left-hand bat,-,-,-,-,-,
DM,Bravo,21,46.77,3501,46.75,Left-hand bat,-,-,-,-,rm,
MN,Samuels,44,37.36,5575,48.25,Right-hand bat,490.3,69.00,122.6,3.37,rob,
S,Chanderpaul,146,51.67,24887,42.97,Left-hand bat,290.0,98.11,193.3,3.04,rls,
D,Ramdin,49,25.00,3808,47.92,Right-hand bat,-,-,-,-,-,
DJG,Sammy,31,21.64,1594,67.87,Right-hand bat,915.4,34.31,72.2,2.84,rm,
V,Permaul,2,11.50,27,85.18,Right-hand bat,76.0,31.62,57.0,3.32,lo,
SP,Narine,5,9.50,70,54.28,Left-hand bat,216.3,48.06,86.6,3.33,rob,
FH,Edwards,55,6.56,1397,28.20,Right-hand bat,1600.2,37.87,58.1,3.90,rf,
TL,Best,18,13.22,518,56.17,Right-hand bat,463.1,36.00,60.4,3.57,rf,
