Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Strauss,36,43.09,5581,50.95,Left-hand bat,-,-,-,-,lm,
AN,Cook,14,43.20,2345,44.22,Left-hand bat,-,-,-,-,-,
IR,Bell,23,43.72,3214,50.34,Right-hand bat,18.0,76.00,108.0,4.22,rm,
KP,Pietersen,23,49.69,3222,64.77,Right-hand bat,43.0,201.00,258.0,4.67,rob,
PD,Collingwood,20,42.94,3467,42.11,Right-hand bat,75.0,265.00,450.0,3.53,rm,
A,Flintoff,67,32.50,5268,64.17,Right-hand bat,2093.4,32.02,63.7,3.01,rfm,
CMW,Read,15,18.94,912,39.47,Right-hand bat,-,-,-,-,-,
SI,Mahmood,8,8.10,161,50.31,Right-hand bat,188.2,38.10,56.5,4.04,rfm,
SJ,Harmison,50,11.11,991,58.32,Right-hand bat,1814.3,30.53,57.6,3.18,rfm,
MS,Panesar,13,8.60,259,33.20,Left-hand bat,490.5,33.71,70.1,2.88,lo,
JM,Anderson,16,12.62,312,32.37,Left-hand bat,463.3,38.39,60.4,3.81,rfm,
JL,Langer,105,45.27,14192,54.22,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,89,53.00,12881,60.08,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,110,59.29,15890,58.95,Right-hand bat,87.5,46.20,105.4,2.62,rm,
MEK,Hussey,16,79.85,3029,52.72,Left-hand bat,5.0,-,-,4.60,rm,
MJ,Clarke,27,42.00,2677,56.48,Right-hand bat,43.2,16.00,32.5,2.95,lo,
A,Symonds,13,27.26,850,60.94,Right-hand bat,180.0,44.36,98.1,2.71,-,
AC,Gilchrist,90,48.66,6505,82.29,Left-hand bat,-,-,-,-,rob,
SK,Warne,145,17.32,5470,57.65,Right-hand bat,6784.1,25.41,57.4,2.65,rls,
B,Lee,59,21.11,1962,55.96,Right-hand bat,2046.3,31.60,53.1,3.56,rf,
SR,Clark,9,14.50,167,69.46,Right-hand bat,341.2,17.80,43.5,2.45,rfm,
GD,McGrath,124,7.36,1570,40.82,Right-hand bat,4874.4,21.64,51.9,2.49,rfm,
