Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KL,Rahul,32,37.13,3255,58.18,Right-hand bat,-,-,-,-,-,
M,Vijay,60,38.84,8522,46.49,Right-hand bat,63.0,188.00,378.0,2.98,rob,
CA,Pujara,65,50.48,10874,46.89,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,74,53.96,10985,57.96,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,53,41.40,6602,50.80,Right-hand bat,-,-,-,-,rm,
RG,Sharma,26,38.89,2749,55.18,Right-hand bat,55.4,101.00,167.0,3.62,rob,
RR,Pant,6,39.90,524,76.14,Left-hand bat,-,-,-,-,-,
R,Ashwin,65,29.14,4308,54.80,Right-hand bat,3062.0,25.43,53.7,2.84,rob,
I,Sharma,88,7.92,2195,28.51,Right-hand bat,2802.0,34.70,64.9,3.20,rfm,
Mohammed,Shami,37,11.39,578,74.91,Right-hand bat,1160.2,29.75,52.3,3.41,rf,
JJ,Bumrah,7,1.42,95,10.52,Right-hand bat,293.3,24.44,51.7,2.83,rf,
AJ,Finch,3,32.00,442,43.43,Right-hand bat,-,-,-,-,lo,
MS,Harris,1,26.00,106,49.05,Left-hand bat,-,-,-,-,-,
UT,Khawaja,36,42.94,4930,50.52,Left-hand bat,1.0,-,-,1.00,rm,
SE,Marsh,35,35.14,4910,43.66,Left-hand bat,-,-,-,-,lo,
PSP,Handscomb,14,41.76,1733,50.60,Right-hand bat,-,-,-,-,-,
TM,Head,3,34.66,488,42.62,Left-hand bat,7.0,-,-,3.57,rob,
TD,Paine,16,36.86,1792,45.25,Right-hand bat,-,-,-,-,rm,
PJ,Cummins,15,20.15,1024,39.35,Right-hand bat,573.5,24.64,50.6,2.92,rf,
MA,Starc,46,21.28,1892,67.49,Left-hand bat,1599.5,28.31,50.2,3.38,lf,
NM,Lyon,81,12.51,1906,47.27,Right-hand bat,3416.5,32.05,62.8,3.05,rob,
JR,Hazlewood,41,12.50,806,43.42,Left-hand bat,1486.4,26.76,57.5,2.79,rfm,
