Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,44,43.00,6004,48.70,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,23,42.13,2720,57.31,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,49,45.13,5600,54.00,Right-hand bat,58.5,37.00,88.2,2.51,rm,
ME,Waugh,118,42.50,14486,51.93,Right-hand bat,745.0,39.50,79.8,2.96,-,
SR,Waugh,141,51.32,19430,47.80,Right-hand bat,1195.5,35.74,80.6,2.66,rm,
DR,Martyn,18,46.54,1882,54.41,Right-hand bat,8.0,-,-,1.50,rm,
AC,Gilchrist,24,52.10,1914,78.94,Left-hand bat,-,-,-,-,rob,
SK,Warne,94,15.24,3339,52.94,Right-hand bat,4324.5,26.30,63.1,2.49,rls,
B,Lee,14,27.60,454,60.79,Right-hand bat,401.4,23.54,42.2,3.34,rf,
MH,Richardson,11,51.43,2061,39.93,Left-hand bat,10.0,17.00,60.0,1.70,lo,
MD,Bell,13,22.00,1418,34.13,Right-hand bat,-,-,-,-,rob,
MS,Sinclair,15,46.45,2308,44.28,Right-hand bat,4.0,-,-,3.25,rm,
SP,Fleming,62,37.24,8777,42.42,Left-hand bat,-,-,-,-,-,
NJ,Astle,48,35.55,5842,46.25,Right-hand bat,682.1,48.96,132.0,2.22,rm,
CD,McMillan,33,42.76,3909,54.69,Right-hand bat,333.5,46.19,95.3,2.90,rm,
CL,Cairns,51,32.87,5066,53.21,Right-hand bat,1633.3,29.73,55.0,3.23,rfm,
AC,Parore,72,25.85,6911,38.15,Right-hand bat,-,-,-,-,-,
DL,Vettori,33,18.33,1680,42.55,Left-hand bat,1434.1,33.05,77.5,2.55,lo,
JN,Gillespie,28,15.84,1394,28.40,Right-hand bat,867.1,24.73,48.1,3.08,rf,
GD,McGrath,77,6.76,1016,39.27,Right-hand bat,3064.4,21.63,50.9,2.54,rfm,
DR,Tuffey,7,4.71,122,27.04,Right-hand bat,217.5,40.15,68.7,3.50,rfm,
SE,Bond,1,-,-,-,Right-hand bat,28.0,135.00,168.0,4.82,rf,
