Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
WU,Tharanga,19,30.87,1941,52.49,Left-hand bat,-,-,-,-,-,
JK,Silva,14,36.69,2267,42.08,Right-hand bat,-,-,-,-,-,
KC,Sangakkara,128,58.76,22124,54.18,Left-hand bat,14.0,-,-,3.50,rob,
DPMD,Jayawardene,149,49.84,22959,51.45,Right-hand bat,98.1,51.66,98.1,3.15,rm,
AD,Mathews,44,52.65,6278,48.64,Right-hand bat,394.0,61.78,124.4,2.97,rm,
HDRL,Thirimanne,14,25.41,1482,41.16,Left-hand bat,4.0,-,-,6.75,rmf,
N,Dickwella,3,27.60,212,65.09,Left-hand bat,-,-,-,-,-,
MDK,Perera,7,12.80,358,35.75,Right-hand bat,363.1,30.08,60.5,2.98,rob,
KTGD,Prasad,15,16.90,558,60.57,Right-hand bat,401.2,48.36,72.9,3.97,rfm,
HMRKB,Herath,57,13.50,1716,49.59,Left-hand bat,2745.2,29.06,63.3,2.75,lo,
UWMBCA,Welegedara,21,9.08,423,51.53,Right-hand bat,633.1,41.32,69.0,3.58,lfm,
Khurram,Manzoor,16,28.17,1827,44.71,Right-hand bat,-,-,-,-,rob,
Ahmed,Shehzad,5,35.90,699,51.35,Right-hand bat,8.0,-,-,3.50,rls,
Azhar,Ali,34,38.41,5871,39.26,Right-hand bat,25.0,100.00,150.0,4.00,rls,
Younis,Khan,91,51.41,14662,51.90,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,48,46.92,7867,41.75,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,28,36.85,3672,42.15,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,8,32.53,724,67.40,Right-hand bat,-,-,-,-,rob,
Abdur,Rehman,22,14.10,931,42.42,Left-hand bat,1148.4,29.39,69.6,2.53,lo,
Wahab,Riaz,8,11.37,242,37.60,Right-hand bat,209.2,32.34,54.6,3.55,lf,
Saeed,Ajmal,35,11.00,1082,41.68,Right-hand bat,1932.0,28.10,65.1,2.58,rob,
Junaid,Khan,18,6.93,263,42.20,Right-hand bat,657.4,28.83,60.7,2.84,lf,
