Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,57,40.69,8372,46.66,Right-hand bat,55.0,167.00,330.0,3.03,rob,
S,Dhawan,30,43.93,3166,68.00,Left-hand bat,9.0,-,-,2.00,rob,
KL,Rahul,24,40.86,2648,57.09,Right-hand bat,-,-,-,-,-,
CA,Pujara,58,50.34,9527,47.55,Right-hand bat,1.0,-,-,2.00,rls,
AM,Rahane,45,43.17,5510,52.50,Right-hand bat,-,-,-,-,rm,
KD,Karthik,24,27.13,2022,49.65,Right-hand bat,-,-,-,-,-,
HH,Pandya,7,36.80,432,85.18,Right-hand bat,92.0,40.14,78.8,3.05,rmf,
R,Ashwin,58,30.46,3939,54.91,Right-hand bat,2772.1,25.34,52.6,2.88,rob,
RA,Jadeja,36,29.17,1840,65.00,Left-hand bat,1696.3,23.11,59.5,2.32,lo,
I,Sharma,82,8.40,2032,28.54,Right-hand bat,2612.0,35.52,65.8,3.23,rfm,
UT,Yadav,37,10.95,528,47.72,Right-hand bat,996.0,34.94,58.0,3.61,rf,
Mohammad,Shahzad,1,13.50,35,77.14,Right-hand bat,-,-,-,-,-,
Javed,Ahmadi,1,2.00,19,21.05,Right-hand bat,-,-,-,-,rob,
Rahmat,Shah,1,9.00,21,85.71,Right-hand bat,-,-,-,-,rls,
Afsar,Zazai,1,3.50,19,36.84,Right-hand bat,-,-,-,-,-,
Hashmatullah,Shahidi,1,47.00,112,41.96,Left-hand bat,-,-,-,-,rob,
Asghar,Afghan,1,18.00,72,50.00,Right-hand bat,2.0,-,-,8.00,rmf,
Mohammad,Nabi,1,12.00,48,50.00,Right-hand bat,13.0,65.00,78.0,5.00,rob,
Rashid,Khan,1,9.50,23,82.60,Right-hand bat,34.5,77.00,104.5,4.42,rls,
Yamin,Ahmadzai,1,0.50,24,4.16,Right-hand bat,19.0,17.00,38.0,2.68,rmf,
Mujeeb,Ur Rahman,1,9.00,17,105.88,Right-hand bat,15.0,75.00,90.0,5.00,rob,
Wafadar,Momand,1,6.00,9,66.66,Right-hand bat,21.0,50.00,63.0,4.76,rm,
