Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,31,37.30,3831,58.41,Left-hand bat,5.0,-,-,4.00,-,
Shamsur,Rahman,1,21.00,58,72.41,Right-hand bat,-,-,-,-,-,
Marshall,Ayub,3,20.83,291,42.95,Right-hand bat,10.0,-,-,5.30,rls,
Mominul,Haque,6,71.33,1045,61.43,Left-hand bat,28.1,95.00,169.0,3.37,lo,
Shakib,Al Hasan,33,37.03,3615,60.44,Left-hand bat,1326.0,33.15,68.5,2.90,lo,
Mushfiqur,Rahim,37,32.62,4655,46.25,Right-hand bat,-,-,-,-,-,
Nasir,Hossain,13,42.47,1545,57.73,Right-hand bat,127.5,62.16,127.8,2.91,rob,
Sohag,Gazi,9,23.21,528,61.55,Right-hand bat,458.2,36.97,76.3,2.90,rob,
Robiul,Islam,8,11.00,178,55.61,Right-hand bat,272.0,38.56,70.9,3.26,rfm,
Rubel,Hossain,19,7.42,371,38.00,Right-hand bat,531.0,81.23,122.5,3.97,rf,
Al-Amin,Hossain,2,-,26,146.15,Right-hand bat,48.0,88.00,144.0,3.66,rmf,
FDM,Karunaratne,10,31.05,962,54.88,Left-hand bat,-,-,-,-,rm,
JK,Silva,7,40.76,1227,43.19,Right-hand bat,-,-,-,-,-,
KC,Sangakkara,121,56.45,19930,53.82,Left-hand bat,14.0,-,-,3.50,rob,
DPMD,Jayawardene,142,50.38,21788,51.56,Right-hand bat,92.1,49.50,92.1,3.22,rm,
LD,Chandimal,11,46.75,1322,56.58,Right-hand bat,-,-,-,-,rob,
RAS,Lakmal,18,7.15,280,33.21,Right-hand bat,523.3,48.02,82.6,3.48,rfm,
AD,Mathews,37,46.12,4813,46.95,Right-hand bat,311.0,68.57,133.2,3.08,rm,
KDK,Vithanage,3,87.00,191,91.09,Left-hand bat,-,-,-,-,rls,
MDK,Perera,2,51.50,269,38.28,Right-hand bat,47.5,37.50,47.8,4.70,rob,
RMS,Eranga,11,11.66,287,36.58,Right-hand bat,378.1,31.60,59.7,3.17,rfm,
HMRKB,Herath,51,12.96,1434,49.72,Left-hand bat,2322.1,30.01,64.2,2.80,lo,
