Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MT,Renshaw,4,63.00,656,48.01,Left-hand bat,-,-,-,-,rob,
DA,Warner,60,49.16,6676,78.80,Left-hand bat,57.0,67.25,85.5,4.71,rls,
UT,Khawaja,23,47.94,3188,54.14,Left-hand bat,-,-,-,-,rm,
SPD,Smith,50,60.15,8213,57.85,Right-hand bat,207.1,52.41,73.1,4.30,rls,
PSP,Handscomb,4,99.75,668,59.73,Right-hand bat,-,-,-,-,-,
HWR,Cartwright,1,37.00,97,38.14,Right-hand bat,4.0,-,-,3.75,rm,
MS,Wade,16,30.59,1335,50.41,Left-hand bat,1.0,-,-,0.00,rm,
MA,Starc,34,24.33,1390,68.27,Left-hand bat,1183.5,28.29,49.6,3.41,lf,
SNJ,O'Keefe,4,11.00,231,14.28,Right-hand bat,146.5,32.78,62.9,3.12,lo,
Azhar,Ali,57,47.07,11235,41.89,Right-hand bat,129.3,81.00,111.0,4.37,rls,
Sharjeel,Khan,1,22.00,45,97.77,Left-hand bat,-,-,-,-,rls,
Babar,Azam,6,27.27,592,50.67,Right-hand bat,-,-,-,-,rob,
Younis,Khan,115,53.06,19041,52.39,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,72,45.84,11129,44.48,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,53,41.02,7026,47.87,Right-hand bat,18.0,69.00,108.0,3.83,rob,
Sarfaraz,Ahmed,33,42.34,2631,74.04,Right-hand bat,-,-,-,-,rob,
Mohammad,Amir,25,13.65,1523,35.85,Left-hand bat,882.1,33.72,65.3,3.09,lf,
Wahab,Riaz,24,8.27,661,41.30,Right-hand bat,745.2,34.01,58.8,3.46,lf,
Yasir,Shah,23,11.85,763,43.51,Right-hand bat,1206.0,31.51,58.3,3.24,rls,
Imran,Khan,9,1.00,27,22.22,Right-hand bat,248.4,30.14,53.2,3.39,rmf,
JR,Hazlewood,26,15.81,544,46.50,Left-hand bat,954.4,24.78,52.5,2.83,rfm,
NM,Lyon,63,13.61,1431,44.72,Right-hand bat,2427.5,34.07,63.8,3.19,rob,
