Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
S,Samarawickrama,3,14.50,101,86.13,Right-hand bat,-,-,-,-,-,
FDM,Karunaratne,46,36.06,6541,47.97,Left-hand bat,24.0,97.00,144.0,4.04,rm,
HDRL,Thirimanne,29,23.06,2989,38.57,Left-hand bat,14.0,-,-,3.64,rmf,
AD,Mathews,71,44.05,9543,50.31,Right-hand bat,638.0,52.66,116.0,2.72,rm,
LD,Chandimal,43,42.41,6074,50.97,Right-hand bat,-,-,-,-,rob,
N,Dickwella,14,33.57,1193,73.17,Left-hand bat,-,-,-,-,-,
MD,Shanaka,3,5.80,60,48.33,Right-hand bat,73.1,29.00,48.7,3.56,rm,
MDK,Perera,24,20.07,1622,49.50,Right-hand bat,1027.1,33.16,62.2,3.19,rob,
HMRKB,Herath,87,15.07,3203,50.35,Left-hand bat,4064.5,28.03,60.0,2.80,lo,
RAS,Lakmal,41,11.20,1028,49.02,Right-hand bat,1291.2,43.94,81.5,3.23,rfm,
PLS,Gamage,3,1.00,24,8.33,Right-hand bat,106.3,45.71,91.2,3.00,rfm,
KL,Rahul,21,44.62,2483,57.51,Right-hand bat,-,-,-,-,-,
M,Vijay,52,40.64,7581,46.64,Right-hand bat,54.0,164.00,324.0,3.03,rob,
CA,Pujara,53,53.38,9028,47.89,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,62,51.82,8712,57.10,Right-hand bat,26.1,-,-,2.86,rm,
AM,Rahane,42,45.40,5328,52.83,Right-hand bat,-,-,-,-,rm,
RG,Sharma,22,40.18,2341,54.93,Right-hand bat,55.4,101.00,167.0,3.62,rob,
R,Ashwin,54,31.55,3740,54.83,Right-hand bat,2606.0,25.06,52.1,2.88,rob,
WP,Saha,30,31.86,2564,44.73,Right-hand bat,-,-,-,-,-,
RA,Jadeja,34,29.17,1801,64.79,Left-hand bat,1600.4,23.43,60.0,2.34,lo,
UT,Yadav,36,9.82,507,44.57,Right-hand bat,983.0,35.90,59.5,3.61,rf,
I,Sharma,78,8.45,1961,28.45,Right-hand bat,2488.3,36.46,66.9,3.26,rfm,
