Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
NT,Paranavitana,11,34.94,1310,50.68,Left-hand bat,15.0,76.00,90.0,5.06,rob,
TM,Dilshan,61,44.00,5796,65.28,Right-hand bat,165.2,39.00,76.3,3.06,rob,
KC,Sangakkara,89,55.44,13739,55.69,Left-hand bat,11.0,-,-,3.45,rob,
DPMD,Jayawardene,111,53.92,17405,52.67,Right-hand bat,91.1,48.66,91.1,3.20,rm,
TT,Samaraweera,58,50.48,8272,47.60,Right-hand bat,215.1,48.50,92.2,3.15,rob,
AD,Mathews,8,38.18,693,60.60,Right-hand bat,101.0,66.80,121.2,3.30,rm,
HAPW,Jayawardene,31,30.60,2184,49.03,Right-hand bat,-,-,-,-,-,
HMRKB,Herath,22,12.47,650,44.15,Left-hand bat,897.1,37.88,75.8,2.99,lo,
SL,Malinga,29,11.63,578,44.29,Right-hand bat,826.1,32.45,50.5,3.85,rf,
M,Muralitharan,133,11.67,1794,70.28,Right-hand bat,7339.5,22.72,55.0,2.47,rob,
G,Gambhir,32,52.83,5124,54.64,Left-hand bat,-,-,-,-,rls,
V,Sehwag,77,53.78,8421,81.11,Right-hand bat,474.1,43.96,86.2,3.06,rob,
R,Dravid,140,53.53,27067,42.32,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,167,55.48,,,Right-hand bat,665.4,52.25,90.7,3.45,-,
VVS,Laxman,111,46.62,14680,49.23,Right-hand bat,54.0,63.00,162.0,2.33,rob,
Yuvraj,Singh,34,35.63,2782,58.91,Left-hand bat,125.1,53.87,93.8,3.44,lo,
MS,Dhoni,44,41.77,4043,60.96,Right-hand bat,2.0,-,-,7.00,rm,
Harbhajan,Singh,84,16.60,2474,64.43,Right-hand bat,3932.2,31.28,66.4,2.82,rob,
I,Sharma,24,13.26,667,29.83,Right-hand bat,736.0,35.92,64.0,3.36,rfm,
PP,Ojha,4,11.50,94,24.46,Left-hand bat,154.1,39.23,71.1,3.30,lo,
A,Mithun,1,16.50,69,47.82,Right-hand bat,33.0,34.50,49.5,4.18,rm,
UWMBCA,Welegedara,5,6.33,42,45.23,Right-hand bat,142.0,48.75,71.0,4.11,lfm,
