Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,64,48.64,8519,61.67,Left-hand bat,219.5,100.12,164.8,3.64,rob,
ND,McKenzie,45,38.74,5856,43.66,Right-hand bat,14.0,-,-,4.78,rm,
HM,Amla,23,38.22,3201,47.76,Right-hand bat,5.0,-,-,4.40,-,
JH,Kallis,117,57.28,21637,43.94,Right-hand bat,2549.5,31.22,66.8,2.80,rfm,
AG,Prince,39,41.69,5482,42.59,Left-hand bat,16.0,47.00,96.0,2.93,rob,
AB,de Villiers,38,36.85,4336,53.55,Right-hand bat,33.0,49.50,99.0,3.00,rm,
MV,Boucher,112,30.28,8357,50.00,Right-hand bat,1.2,6.00,8.0,4.50,rm,
M,Morkel,4,31.33,152,61.84,Left-hand bat,96.5,41.33,64.5,3.84,rf,
PL,Harris,11,6.78,361,26.31,Right-hand bat,380.0,29.21,69.0,2.53,lo,
DW,Steyn,21,10.47,425,46.82,Right-hand bat,663.5,21.94,36.5,3.60,rf,
M,Ntini,85,9.95,1184,52.95,Right-hand bat,2932.5,28.09,52.2,3.22,rf,
W,Jaffer,29,35.67,3933,48.08,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,55,53.48,6234,76.35,Right-hand bat,274.2,42.05,82.3,3.06,rob,
R,Dravid,120,55.41,23873,42.01,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,147,55.31,,,Right-hand bat,643.4,52.66,91.9,3.43,-,
SC,Ganguly,104,42.33,12886,51.25,Left-hand bat,505.2,50.93,94.7,3.22,rm,
VVS,Laxman,91,44.16,11608,49.07,Right-hand bat,54.0,63.00,162.0,2.33,rob,
MS,Dhoni,27,33.84,2042,64.64,Right-hand bat,1.0,-,-,13.00,rm,
A,Kumble,126,18.48,6235,38.84,Right-hand bat,6542.0,28.98,64.6,2.68,rls,
Harbhajan,Singh,64,16.17,1717,65.92,Right-hand bat,2912.4,31.45,66.1,2.85,rob,
RP,Singh,12,6.91,228,36.40,Right-hand bat,367.2,37.07,55.1,4.03,lfm,
S,Sreesanth,12,15.54,274,62.40,Right-hand bat,435.5,30.74,55.6,3.31,rfm,
