Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DA,Warner,56,48.47,6257,77.46,Left-hand bat,56.0,66.00,84.0,4.71,rls,
JA,Burns,13,37.95,1475,59.18,Right-hand bat,-,-,-,-,-,
UT,Khawaja,19,43.80,2459,53.43,Left-hand bat,-,-,-,-,rm,
SPD,Smith,46,57.69,7427,56.71,Right-hand bat,203.1,51.58,71.7,4.31,rls,
AC,Voges,20,61.87,2667,55.68,Right-hand bat,12.4,-,-,3.47,lo,
CJ,Ferguson,1,2.00,23,17.39,Right-hand bat,-,-,-,-,rm,
PM,Nevill,17,22.28,1151,40.66,Right-hand bat,-,-,-,-,-,
JM,Mennie,1,5.00,24,41.66,Right-hand bat,28.0,85.00,168.0,3.03,rfm,
MA,Starc,30,22.45,1190,66.05,Left-hand bat,992.1,27.73,48.3,3.43,lf,
JR,Hazlewood,22,15.60,497,47.08,Left-hand bat,765.2,26.12,52.1,3.00,rfm,
NM,Lyon,59,13.31,1391,42.12,Right-hand bat,2254.5,33.62,63.5,3.17,rob,
SC,Cook,5,31.87,600,42.50,Right-hand bat,2.0,-,-,8.00,rm,
D,Elgar,28,37.47,3208,44.38,Left-hand bat,147.5,40.76,68.2,3.58,lo,
HM,Amla,96,50.45,14945,50.30,Right-hand bat,9.0,-,-,4.11,-,
JP,Duminy,38,33.56,3773,44.47,Left-hand bat,406.0,37.86,64.1,3.54,rob,
F,du Plessis,33,41.28,4747,40.00,Right-hand bat,13.0,-,-,5.30,rls,
T,Bavuma,13,40.66,1358,44.91,Right-hand bat,7.0,29.00,42.0,4.14,rm,
Q,de Kock,12,54.93,1149,71.71,Left-hand bat,-,-,-,-,-,
VD,Philander,36,24.85,1938,44.89,Right-hand bat,1113.2,21.67,47.7,2.72,rfm,
KA,Maharaj,2,29.00,58,100.00,Right-hand bat,65.3,40.50,98.2,2.47,lo,
KJ,Abbott,8,6.20,254,24.40,Right-hand bat,243.0,21.83,48.6,2.69,rfm,
K,Rabada,10,18.50,250,44.40,Left-hand bat,262.1,22.75,38.3,3.55,rf,
