Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SC,Cook,1,70.00,287,48.78,Right-hand bat,-,-,-,-,rm,
D,Elgar,25,36.73,2766,45.15,Left-hand bat,147.5,40.76,68.2,3.58,lo,
HM,Amla,92,51.45,14699,50.05,Right-hand bat,9.0,-,-,4.11,-,
AB,de Villiers,106,50.46,15022,53.74,Right-hand bat,34.0,52.00,102.0,3.05,rm,
JP,Duminy,34,32.34,3326,42.78,Left-hand bat,388.0,37.29,62.9,3.55,rob,
T,Bavuma,9,38.30,811,47.22,Right-hand bat,-,-,-,-,rm,
Q,de Kock,8,45.22,615,66.17,Left-hand bat,-,-,-,-,-,
K,Rabada,6,11.20,147,38.09,Left-hand bat,158.4,24.70,39.6,3.73,rf,
KJ,Abbott,7,6.55,245,24.08,Right-hand bat,207.1,25.57,59.1,2.59,rfm,
DL,Piedt,5,6.50,197,19.79,Right-hand bat,231.0,35.31,63.0,3.36,rob,
M,Morkel,71,11.56,1577,49.14,Left-hand bat,2273.2,29.33,56.3,3.12,rf,
AN,Cook,126,46.56,21499,46.34,Left-hand bat,3.0,7.00,18.0,2.33,-,
AD,Hales,4,17.00,349,38.96,Right-hand bat,3.0,-,-,0.66,rm,
NRD,Compton,13,31.47,2029,35.68,Right-hand bat,-,-,-,-,rob,
JE,Root,39,54.93,6363,53.52,Right-hand bat,206.3,51.08,103.2,2.96,rob,
JWA,Taylor,7,26.00,753,41.43,Right-hand bat,-,-,-,-,rls,
BA,Stokes,23,33.73,1955,70.74,Left-hand bat,617.0,38.07,64.9,3.51,rfm,
JM,Bairstow,24,32.54,2265,53.15,Right-hand bat,-,-,-,-,rm,
MM,Ali,23,27.91,2004,47.35,Left-hand bat,689.0,39.76,64.5,3.69,rob,
CR,Woakes,6,21.50,222,58.10,Right-hand bat,154.2,63.75,115.7,3.30,rfm,
SCJ,Broad,91,22.90,3851,66.60,Left-hand bat,3147.3,28.66,56.7,3.03,rfm,
JM,Anderson,113,10.32,2569,40.17,Left-hand bat,4197.3,29.18,58.1,3.01,rfm,
