Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TWM,Latham,8,42.86,1483,43.35,Left-hand bat,-,-,-,-,rm,
HD,Rutherford,15,26.07,1201,56.45,Left-hand bat,-,-,-,-,lo,
KS,Williamson,38,41.89,6097,44.66,Right-hand bat,291.1,40.70,72.7,3.35,rob,
LRPL,Taylor,61,45.96,8050,57.09,Right-hand bat,16.0,24.00,48.0,3.00,rob,
BB,McCullum,91,39.24,9313,62.79,Right-hand bat,23.1,69.00,139.0,2.97,-,
JDS,Neesham,7,47.66,795,71.94,Left-hand bat,98.5,39.87,74.1,3.22,rmf,
BJ,Watling,28,34.75,3401,41.89,Right-hand bat,-,-,-,-,-,
MD,Craig,7,44.42,630,49.36,Left-hand bat,288.1,43.03,66.5,3.88,rob,
TG,Southee,38,18.01,1188,84.93,Right-hand bat,1341.1,30.11,60.0,3.00,rmf,
N,Wagner,16,11.76,527,37.95,Left-hand bat,586.4,34.48,60.6,3.40,lmf,
TA,Boult,29,16.10,588,52.04,Right-hand bat,1004.4,27.19,56.8,2.86,lfm,
FDM,Karunaratne,14,34.12,1666,51.20,Left-hand bat,2.0,-,-,2.50,rm,
JK,Silva,15,35.39,2382,41.60,Right-hand bat,-,-,-,-,-,
KC,Sangakkara,129,58.22,22167,54.11,Left-hand bat,14.0,-,-,3.50,rob,
HDRL,Thirimanne,15,25.34,1665,39.57,Left-hand bat,6.0,-,-,5.33,rmf,
AD,Mathews,45,52.83,6490,48.84,Right-hand bat,406.0,55.13,110.7,2.98,rm,
N,Dickwella,4,20.57,238,60.50,Left-hand bat,-,-,-,-,-,
HAPW,Jayawardene,57,30.11,4312,48.88,Right-hand bat,-,-,-,-,-,
KTGD,Prasad,16,16.36,593,60.70,Right-hand bat,418.0,49.26,73.7,4.00,rfm,
PHT,Kaushal,1,9.00,33,54.54,Right-hand bat,35.0,103.50,105.0,5.91,rob,
RMS,Eranga,16,16.90,427,43.55,Right-hand bat,561.5,34.88,64.8,3.22,rfm,
RAS,Lakmal,22,7.00,363,36.63,Right-hand bat,656.2,47.95,85.6,3.36,rfm,
