Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
M,Vijay,56,40.02,8219,46.25,Right-hand bat,55.0,167.00,330.0,3.03,rob,
KL,Rahul,23,40.50,2584,56.42,Right-hand bat,-,-,-,-,-,
CA,Pujara,57,50.51,9475,47.45,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,66,53.40,9532,58.26,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,44,43.68,5465,52.75,Right-hand bat,-,-,-,-,rm,
PA,Patel,25,31.13,1927,48.46,Left-hand bat,-,-,-,-,-,
HH,Pandya,6,33.00,338,87.86,Right-hand bat,83.0,36.71,71.1,3.09,rmf,
B,Kumar,21,22.08,1225,45.06,Right-hand bat,558.0,26.09,53.1,2.94,rm,
Mohammed,Shami,30,14.74,517,76.98,Right-hand bat,939.0,28.90,51.2,3.38,rf,
I,Sharma,81,8.41,2019,28.33,Right-hand bat,2600.0,35.94,66.6,3.23,rfm,
JJ,Bumrah,3,1.00,36,11.11,Right-hand bat,112.1,25.21,48.0,3.14,rf,
D,Elgar,45,42.07,6187,46.24,Left-hand bat,153.5,44.76,71.0,3.78,lo,
AK,Markram,6,52.00,795,65.40,Right-hand bat,2.0,-,-,6.50,rob,
K,Rabada,26,13.44,770,43.63,Left-hand bat,794.4,22.04,39.7,3.32,rf,
HM,Amla,113,49.08,17358,50.61,Right-hand bat,9.0,-,-,4.11,-,
AB,de Villiers,110,49.92,15422,54.06,Right-hand bat,34.0,52.00,102.0,3.05,rm,
F,du Plessis,48,45.10,6781,44.56,Right-hand bat,13.0,-,-,5.30,rls,
Q,de Kock,29,39.26,2275,72.48,Left-hand bat,-,-,-,-,-,
VD,Philander,50,24.33,2755,46.82,Right-hand bat,1521.4,21.85,48.5,2.70,rfm,
AL,Phehlukwayo,4,9.50,39,48.71,Left-hand bat,41.4,13.36,22.7,3.52,rmf,
M,Morkel,83,12.09,1806,51.55,Left-hand bat,2659.0,28.08,54.2,3.10,rf,
L,Ngidi,2,2.00,22,27.27,Right-hand bat,53.2,17.22,35.5,2.90,rf,
