Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,23,55.52,3109,64.29,Left-hand bat,56.5,61.66,113.6,3.25,rob,
HH,Gibbs,58,49.46,9014,51.03,Right-hand bat,-,-,-,-,-,
JA,Rudolph,13,46.73,1896,46.83,Left-hand bat,53.0,108.00,159.0,4.07,rls,
JH,Kallis,77,55.08,13979,41.76,Right-hand bat,1799.0,30.59,66.6,2.75,rfm,
G,Kirsten,100,45.35,16599,43.44,Left-hand bat,58.1,71.00,174.5,2.44,rob,
ND,McKenzie,41,33.24,4872,41.62,Right-hand bat,12.0,-,-,5.25,rm,
MV,Boucher,73,31.20,5202,52.19,Right-hand bat,-,-,-,-,rm,
SM,Pollock,82,33.69,5684,50.98,Right-hand bat,3069.1,21.33,55.1,2.32,rfm,
N,Boje,22,23.92,1498,41.52,Left-hand bat,651.5,32.48,72.4,2.69,lo,
M,Ntini,44,10.75,620,50.32,Right-hand bat,1488.5,29.34,55.4,3.17,rf,
DJ,Terbrugge,7,5.33,97,16.49,Right-hand bat,168.4,25.85,50.6,3.06,rfm,
MH,Richardson,30,47.18,5959,38.00,Left-hand bat,10.0,17.00,60.0,1.70,lo,
MHW,Papps,2,26.33,222,35.58,Right-hand bat,-,-,-,-,-,
SP,Fleming,81,38.36,11472,43.47,Left-hand bat,-,-,-,-,-,
SB,Styris,11,47.47,1620,49.81,Right-hand bat,165.0,55.77,110.0,3.04,rm,
CD,McMillan,50,41.80,5379,55.95,Right-hand bat,410.0,43.89,87.8,2.99,rm,
BB,McCullum,2,44.50,168,52.97,Right-hand bat,-,-,-,-,-,
CL,Cairns,58,33.51,5499,55.46,Right-hand bat,1825.2,29.46,54.2,3.26,rfm,
JDP,Oram,9,43.41,1061,49.10,Left-hand bat,292.2,27.03,64.9,2.49,rfm,
DL,Vettori,52,21.06,2655,49.19,Left-hand bat,2135.2,36.96,83.1,2.66,lo,
DR,Tuffey,20,11.70,655,35.72,Right-hand bat,618.5,28.74,58.9,2.92,rfm,
CS,Martin,12,1.50,71,16.90,Right-hand bat,380.0,30.13,50.6,3.56,rfm,
