Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TMK,Mawoyo,6,34.63,1006,37.87,Right-hand bat,-,-,-,-,rmf,
V,Sibanda,8,25.87,743,55.72,Right-hand bat,-,-,-,-,-,
H,Masakadza,21,24.46,2396,41.86,Right-hand bat,87.0,27.14,74.5,2.18,rm,
BRM,Taylor,16,27.83,1668,51.73,Right-hand bat,7.0,-,-,5.42,rob,
CR,Ervine,4,29.00,452,38.49,Left-hand bat,-,-,-,-,rob,
SC,Williams,1,18.50,108,34.25,Left-hand bat,1.0,-,-,9.00,lo,
MN,Waller,4,23.85,327,51.07,Right-hand bat,3.0,-,-,2.66,rob,
CH,Gayle,97,42.45,11437,59.77,Left-hand bat,1149.5,42.00,95.8,2.62,rob,
KOA,Powell,15,30.33,1634,50.12,Left-hand bat,-,-,-,-,-,
DM,Bravo,23,44.56,3549,46.46,Left-hand bat,-,-,-,-,rm,
MN,Samuels,46,37.39,5702,48.52,Right-hand bat,515.3,50.55,90.9,3.33,rob,
S,Chanderpaul,148,51.81,25219,42.94,Left-hand bat,290.0,98.11,193.3,3.04,rls,
D,Ramdin,51,26.30,4085,48.29,Right-hand bat,-,-,-,-,-,
DJG,Sammy,33,22.38,1671,69.65,Right-hand bat,934.4,34.45,72.8,2.83,rm,
S,Shillingford,10,11.00,315,38.41,Right-hand bat,504.5,31.22,63.1,2.96,rob,
KAJ,Roach,23,9.70,850,34.23,Right-hand bat,730.1,27.71,51.5,3.22,rfm,
TL,Best,20,14.17,556,58.63,Right-hand bat,500.1,37.40,63.8,3.51,rf,
ST,Gabriel,3,6.50,33,39.39,Right-hand bat,59.1,17.00,35.5,2.87,rf,
