Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MH,Richardson,17,48.46,3026,41.63,Left-hand bat,10.0,17.00,60.0,1.70,lo,
L,Vincent,6,34.10,722,47.22,Right-hand bat,-,-,-,-,rm,
SP,Fleming,68,36.12,9415,42.20,Left-hand bat,-,-,-,-,-,
CZ,Harris,20,21.75,2070,33.62,Left-hand bat,373.4,66.93,149.4,2.68,rm,
NJ,Astle,53,38.75,6500,49.49,Right-hand bat,751.5,47.57,128.8,2.21,rm,
CD,McMillan,39,43.96,4462,57.14,Right-hand bat,366.5,46.91,91.7,3.06,rm,
AC,Parore,78,26.28,7399,38.72,Right-hand bat,-,-,-,-,-,
DL,Vettori,39,16.76,1808,43.58,Left-hand bat,1661.5,33.19,76.7,2.59,lo,
AR,Adams,1,9.00,20,90.00,Right-hand bat,31.4,17.50,31.6,3.31,rfm,
DR,Tuffey,8,4.22,135,28.14,Right-hand bat,252.5,31.39,54.1,3.47,rfm,
CJ,Drum,5,3.33,91,10.98,Right-hand bat,134.2,30.12,50.3,3.58,rfm,
ME,Trescothick,22,37.07,3094,47.93,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,16,31.15,1979,40.92,Right-hand bat,34.0,-,-,4.29,rob,
MA,Butcher,38,30.00,5016,41.86,Left-hand bat,90.2,29.10,54.2,3.22,rm,
N,Hussain,69,36.09,10127,39.55,Right-hand bat,5.0,-,-,3.00,rls,
GP,Thorpe,73,41.87,10536,46.09,Left-hand bat,23.0,-,-,1.60,rm,
MR,Ramprakash,52,27.32,6495,36.18,Right-hand bat,149.1,119.25,223.7,3.19,rob,
A,Flintoff,15,20.08,747,67.20,Right-hand bat,322.5,40.31,88.0,2.74,rfm,
JS,Foster,6,28.71,565,35.57,Right-hand bat,-,-,-,-,-,
AF,Giles,13,11.80,514,34.43,Right-hand bat,572.4,35.97,90.4,2.38,lo,
AR,Caddick,53,10.73,2241,34.49,Right-hand bat,1912.3,28.84,57.3,3.01,rfm,
MJ,Hoggard,8,3.85,99,27.27,Right-hand bat,282.1,28.25,52.9,3.20,rfm,
