Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SR,Watson,15,40.54,1930,50.41,Right-hand bat,250.4,34.26,65.3,3.14,rfm,
SM,Katich,47,44.63,6794,49.92,Left-hand bat,155.1,31.83,51.7,3.69,lc,
RT,Ponting,140,55.26,19399,59.53,Right-hand bat,89.5,48.40,107.8,2.69,rm,
MEK,Hussey,46,51.97,7542,48.23,Left-hand bat,30.0,51.50,90.0,3.43,rm,
NM,Hauritz,11,23.33,570,49.12,Right-hand bat,438.2,31.58,64.1,2.95,rob,
MJ,Clarke,56,49.69,7375,53.23,Right-hand bat,256.4,39.73,81.0,2.94,lo,
Imran,Farhat,31,34.10,3977,48.88,Left-hand bat,54.1,78.33,108.3,4.33,rls,
Salman,Butt,25,29.26,2942,45.75,Left-hand bat,22.5,106.00,137.0,4.64,rob,
Faisal,Iqbal,25,27.25,2450,44.48,Right-hand bat,1.0,-,-,7.00,rob,
Mohammad,Yousuf,86,53.94,14049,52.21,Right-hand bat,1.0,-,-,3.00,rob,
Umar,Akmal,4,57.12,687,66.52,Right-hand bat,-,-,-,-,-,
Mohammad,Amir,7,13.90,506,30.23,Left-hand bat,226.0,41.50,75.3,3.30,lf,
Misbah-ul-Haq,,18,35.60,2573,38.74,Right-hand bat,-,-,-,-,rls,
Kamran,Akmal,47,34.12,3983,63.39,Right-hand bat,-,-,-,-,-,
Abdur,Rauf,3,8.66,168,30.95,Right-hand bat,75.0,46.33,75.0,3.70,rfm,
Mohammad,Asif,15,4.68,292,25.68,Left-hand bat,558.4,23.01,45.9,3.00,rfm,
Saeed,Ajmal,5,5.80,87,33.33,Right-hand bat,270.4,42.27,90.2,2.81,rob,
MJ,North,11,41.23,1475,47.52,Left-hand bat,126.3,60.66,126.5,2.87,rob,
BJ,Haddin,23,41.29,2427,57.84,Right-hand bat,-,-,-,-,-,
MG,Johnson,30,28.22,1444,60.59,Left-hand bat,1197.5,28.05,52.4,3.20,lf,
DE,Bollinger,4,2.00,23,8.69,Left-hand bat,162.2,24.05,48.7,2.96,lfm,
PM,Siddle,15,14.46,400,54.25,Right-hand bat,565.5,32.20,62.8,3.07,rfm,
