Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
EJM,Cowan,4,34.33,432,47.68,Left-hand bat,-,-,-,-,rls,
DA,Warner,6,52.37,510,82.15,Left-hand bat,3.0,-,-,4.33,rls,
SE,Marsh,7,27.36,734,41.00,Left-hand bat,-,-,-,-,lo,
RT,Ponting,162,53.44,22376,58.99,Right-hand bat,95.5,54.60,115.0,2.84,rm,
MJ,Clarke,80,49.65,10748,54.97,Right-hand bat,316.0,38.16,79.0,2.89,lo,
MEK,Hussey,70,50.82,11059,49.63,Left-hand bat,77.0,35.83,77.0,2.79,rm,
BJ,Haddin,43,35.82,3916,57.63,Right-hand bat,-,-,-,-,-,
PM,Siddle,31,16.30,1152,50.95,Right-hand bat,1069.4,29.03,56.2,3.09,rfm,
RJ,Harris,10,12.70,227,55.94,Right-hand bat,322.4,22.60,47.2,2.87,rf,
G,Gambhir,48,45.26,7118,52.14,Left-hand bat,-,-,-,-,rls,
V,Sehwag,96,50.79,9974,81.99,Right-hand bat,618.5,47.22,92.8,3.05,rob,
R,Dravid,164,52.31,31258,42.51,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,188,55.44,,,Right-hand bat,695.4,54.33,92.7,3.51,-,
VVS,Laxman,134,45.97,17785,49.37,Right-hand bat,54.0,63.00,162.0,2.33,rob,
V,Kohli,8,32.73,1030,47.66,Right-hand bat,11.0,-,-,3.18,rm,
WP,Saha,2,18.50,218,33.94,Right-hand bat,-,-,-,-,-,
R,Ashwin,6,35.50,388,73.19,Right-hand bat,338.0,34.48,65.4,3.16,rob,
Z,Khan,83,12.37,2169,51.36,Right-hand bat,2786.3,31.78,58.0,3.28,lfm,
I,Sharma,45,10.28,1473,29.32,Right-hand bat,1472.3,37.87,66.4,3.42,rfm,
UT,Yadav,6,7.00,82,34.14,Right-hand bat,168.3,32.26,43.9,4.40,rf,
BW,Hilfenhaus,21,14.78,508,55.31,Right-hand bat,798.3,28.91,58.4,2.96,rfm,
NM,Lyon,10,7.85,141,39.00,Right-hand bat,269.2,28.68,55.7,3.08,rob,
