Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Mohammad,Hafeez,29,38.41,3632,53.93,Right-hand bat,416.2,35.00,86.1,2.43,rob,
Taufeeq,Umar,43,38.72,6578,44.74,Left-hand bat,13.0,-,-,3.38,rob,
Azhar,Ali,24,45.27,4534,39.94,Right-hand bat,15.0,54.00,90.0,3.60,rls,
Younis,Khan,79,51.69,12445,52.75,Right-hand bat,116.0,60.14,99.4,3.62,-,
Misbah-ul-Haq,,36,45.68,5550,41.15,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,16,42.57,2109,42.38,Right-hand bat,-,-,-,-,rob,
Adnan,Akmal,16,27.50,980,44.89,Right-hand bat,-,-,-,-,-,
Mohammad,Sami,36,11.59,1582,30.78,Right-hand bat,1249.5,52.74,88.2,3.58,rf,
Umar,Gul,45,10.25,1149,48.21,Right-hand bat,1538.5,33.66,58.4,3.45,rfm,
Saeed,Ajmal,23,10.86,617,40.51,Right-hand bat,1246.5,27.09,61.3,2.65,rob,
Junaid,Khan,8,3.80,55,34.54,Right-hand bat,249.3,26.70,55.4,2.88,lf,
NT,Paranavitana,30,33.09,4094,42.03,Left-hand bat,17.0,86.00,102.0,5.05,rob,
LD,Chandimal,4,34.87,523,53.34,Right-hand bat,-,-,-,-,rob,
KC,Sangakkara,111,56.73,18226,54.16,Left-hand bat,13.0,-,-,3.23,rob,
DPMD,Jayawardene,133,50.43,20403,51.65,Right-hand bat,92.1,49.50,92.1,3.22,rm,
TT,Samaraweera,76,51.29,11172,47.28,Right-hand bat,221.1,45.93,88.4,3.11,rob,
AD,Mathews,26,38.87,2658,48.26,Right-hand bat,198.0,69.11,132.0,3.14,rm,
HAPW,Jayawardene,48,31.60,3532,50.11,Right-hand bat,-,-,-,-,-,
NLTC,Perera,6,20.30,278,73.02,Left-hand bat,159.0,59.36,86.7,4.10,rmf,
KMDN,Kulasekara,15,15.52,666,44.29,Right-hand bat,391.4,34.41,69.1,2.98,rfm,
HMRKB,Herath,40,14.40,1278,49.60,Left-hand bat,1746.5,31.72,68.0,2.79,lo,
CRD,Fernando,40,8.30,709,35.11,Right-hand bat,1030.1,37.84,61.8,3.67,rfm,
