Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,128,46.49,21658,46.36,Left-hand bat,3.0,7.00,18.0,2.33,-,
AD,Hales,6,28.72,737,42.87,Right-hand bat,3.0,-,-,0.66,rm,
NRD,Compton,15,30.20,2104,35.88,Right-hand bat,-,-,-,-,rob,
JE,Root,41,54.46,6489,53.72,Right-hand bat,208.3,52.16,104.2,3.00,rob,
JM,Vince,2,22.00,86,51.16,Right-hand bat,2.0,-,-,5.00,rm,
JM,Bairstow,26,35.69,2505,55.56,Right-hand bat,-,-,-,-,rm,
MM,Ali,25,31.54,2219,49.75,Left-hand bat,722.0,40.65,65.6,3.71,rob,
CR,Woakes,7,24.00,298,56.37,Right-hand bat,188.4,47.84,87.0,3.29,rfm,
SCJ,Broad,93,22.57,3864,66.61,Left-hand bat,3207.3,28.37,56.1,3.03,rfm,
ST,Finn,31,11.42,741,29.28,Right-hand bat,934.3,28.55,47.9,3.57,rfm,
JM,Anderson,115,10.41,2577,40.39,Left-hand bat,4262.1,28.33,56.7,2.99,rfm,
FDM,Karunaratne,27,33.28,3360,49.52,Left-hand bat,2.0,-,-,2.50,rm,
JK,Silva,26,31.29,3701,40.58,Right-hand bat,-,-,-,-,-,
BKG,Mendis,5,29.70,548,54.19,Right-hand bat,-,-,-,-,-,
LD,Chandimal,27,45.18,3489,56.97,Right-hand bat,-,-,-,-,rob,
AD,Mathews,58,49.25,8267,50.04,Right-hand bat,552.0,51.13,110.4,2.77,rm,
HDRL,Thirimanne,25,24.16,2657,39.10,Left-hand bat,14.0,-,-,3.64,rmf,
TAM,Siriwardana,5,33.11,454,65.63,Left-hand bat,68.5,23.36,37.5,3.73,lo,
HMRKB,Herath,69,13.91,2302,48.95,Left-hand bat,3237.5,30.10,64.7,2.78,lo,
RMS,Eranga,18,13.71,456,42.10,Right-hand bat,608.5,37.47,68.9,3.26,rfm,
RAS,Lakmal,27,7.96,529,39.13,Right-hand bat,827.2,49.62,88.6,3.35,rfm,
N,Pradeep,19,4.50,244,36.88,Right-hand bat,584.3,45.27,74.6,3.64,rfm,
