Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PG,Fulton,13,33.05,1537,43.00,Right-hand bat,-,-,-,-,rm,
HD,Rutherford,3,49.20,392,62.75,Left-hand bat,-,-,-,-,lo,
KS,Williamson,23,32.57,3170,41.10,Right-hand bat,150.4,36.71,64.5,3.41,rob,
LRPL,Taylor,46,42.55,5865,57.32,Right-hand bat,15.0,21.50,45.0,2.86,rob,
DG,Brownlie,12,32.80,1442,45.49,Right-hand bat,11.0,52.00,66.0,4.72,rm,
BB,McCullum,75,36.29,7305,60.61,Right-hand bat,6.0,-,-,3.00,-,
BJ,Watling,13,31.35,1396,44.91,Right-hand bat,-,-,-,-,-,
TG,Southee,24,19.20,787,82.97,Right-hand bat,812.4,36.83,68.6,3.21,rmf,
BP,Martin,3,36.00,120,60.00,Right-hand bat,171.0,43.66,114.0,2.29,lo,
N,Wagner,6,8.00,247,22.67,Left-hand bat,220.0,43.88,77.6,3.39,lmf,
TA,Boult,13,13.50,215,62.79,Right-hand bat,419.0,30.82,61.3,3.01,lfm,
AN,Cook,90,49.04,15407,47.42,Left-hand bat,1.0,-,-,1.00,-,
NRD,Compton,7,40.00,1237,35.56,Right-hand bat,-,-,-,-,rob,
IJL,Trott,41,50.03,6911,47.05,Right-hand bat,109.0,92.00,163.5,3.37,rm,
IR,Bell,86,46.44,11729,49.89,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JE,Root,4,30.16,573,31.58,Right-hand bat,11.0,-,-,3.27,rob,
JM,Bairstow,6,25.62,381,53.80,Right-hand bat,-,-,-,-,rm,
MJ,Prior,65,45.46,5774,62.98,Right-hand bat,-,-,-,-,-,
SCJ,Broad,55,25.00,2611,63.19,Left-hand bat,1910.2,31.92,62.6,3.05,rfm,
ST,Finn,20,13.72,523,28.87,Right-hand bat,653.4,29.60,49.0,3.62,rfm,
JM,Anderson,80,10.94,1916,38.83,Left-hand bat,2940.5,30.61,59.2,3.10,rfm,
MS,Panesar,48,5.26,685,31.53,Left-hand bat,2008.2,33.78,73.4,2.75,lo,
