Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Mohammad,Hafeez,26,36.53,3074,53.48,Right-hand bat,375.0,34.57,86.5,2.39,rob,
Taufeeq,Umar,40,39.21,6353,43.82,Left-hand bat,13.0,-,-,3.38,rob,
Azhar,Ali,21,43.17,3920,38.54,Right-hand bat,11.0,44.00,66.0,4.00,rls,
Younis,Khan,76,52.44,12014,53.25,Right-hand bat,111.0,58.57,95.1,3.69,-,
Misbah-ul-Haq,,34,45.27,5367,40.48,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,13,37.47,1579,40.34,Right-hand bat,-,-,-,-,rob,
Adnan,Akmal,13,25.15,697,46.91,Right-hand bat,-,-,-,-,-,
Abdur,Rehman,15,13.75,602,36.54,Left-hand bat,808.4,27.37,64.6,2.53,lo,
Saeed,Ajmal,20,11.94,571,39.75,Right-hand bat,1091.5,26.70,61.2,2.61,rob,
AJ,Strauss,92,41.33,13199,49.17,Left-hand bat,-,-,-,-,lm,
AN,Cook,75,48.60,12472,48.32,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,26,53.15,4433,47.95,Right-hand bat,56.0,75.66,112.0,4.05,rm,
KP,Pietersen,81,48.69,10327,62.24,Right-hand bat,181.3,146.20,217.8,4.02,rob,
IR,Bell,72,47.01,9698,52.36,Right-hand bat,18.0,76.00,108.0,4.22,rm,
EJG,Morgan,16,30.43,1278,54.77,Left-hand bat,-,-,-,-,rm,
MJ,Prior,50,44.24,4116,65.57,Right-hand bat,-,-,-,-,-,
JM,Anderson,66,11.81,1695,36.93,Left-hand bat,2365.2,30.46,56.9,3.20,rfm,
SCJ,Broad,44,28.23,2249,64.02,Left-hand bat,1502.3,30.97,62.1,2.98,rfm,
GP,Swann,39,22.62,1139,79.45,Right-hand bat,1598.4,28.53,57.7,2.96,rob,
MS,Panesar,41,5.41,653,29.86,Left-hand bat,1648.0,33.09,70.6,2.81,lo,
