Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SS,Das,20,37.72,3116,39.95,Right-hand bat,3.0,-,-,2.33,rm,
SB,Bangar,5,33.60,414,40.57,Right-hand bat,49.0,136.00,294.0,2.77,rmf,
R,Dravid,57,52.59,11304,40.48,Right-hand bat,11.0,-,-,1.90,rob,
SR,Tendulkar,93,58.72,,,Right-hand bat,327.0,41.48,78.4,3.17,-,
SC,Ganguly,55,41.61,7299,47.32,Left-hand bat,302.2,44.08,78.8,3.35,rm,
VVS,Laxman,32,39.34,3700,52.10,Right-hand bat,25.0,-,-,2.72,rob,
A,Ratra,1,1.00,22,9.09,Right-hand bat,-,-,-,-,rm,
Harbhajan,Singh,23,12.08,445,62.47,Right-hand bat,1022.4,28.33,63.9,2.65,rob,
Z,Khan,13,7.28,231,44.15,Right-hand bat,394.2,38.85,69.5,3.34,lfm,
J,Srinath,61,13.72,1796,47.38,Right-hand bat,2339.2,29.57,61.5,2.88,rfm,
A,Nehra,5,6.50,86,30.23,Right-hand bat,179.4,29.73,56.7,3.14,lmf,
CH,Gayle,18,29.76,1937,46.10,Left-hand bat,67.2,25.85,57.7,2.68,rob,
SC,Williams,30,24.18,2328,49.87,Right-hand bat,3.0,-,-,6.33,rm,
RR,Sarwan,19,38.32,3094,38.39,Right-hand bat,8.0,-,-,4.12,rls,
BC,Lara,85,50.13,12281,59.60,Left-hand bat,10.0,-,-,2.80,rls,
CL,Hooper,94,36.47,10554,50.45,Right-hand bat,2126.1,50.33,122.6,2.46,rob,
S,Chanderpaul,53,40.28,7704,40.78,Left-hand bat,231.0,116.16,231.0,3.01,rls,
JR,Murray,33,22.39,1670,54.97,Right-hand bat,-,-,-,-,-,
M,Dillon,23,7.04,906,31.89,Right-hand bat,856.2,32.40,62.6,3.10,rfm,
MI,Black,6,2.62,126,16.66,Right-hand bat,159.0,49.75,79.5,3.75,rfm,
A,Sanford,2,4.66,55,25.45,Right-hand bat,71.0,34.00,60.8,3.35,rfm,
CE,Cuffy,9,4.54,213,23.47,Right-hand bat,332.2,35.46,76.6,2.77,rf,
