Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
D,Elgar,14,36.05,1481,46.25,Left-hand bat,57.1,62.00,85.7,4.33,lo,
AN,Petersen,35,35.36,3952,51.89,Right-hand bat,19.0,62.00,114.0,3.26,rob,
F,du Plessis,19,52.50,3242,42.10,Right-hand bat,13.0,-,-,5.30,rls,
HM,Amla,81,52.40,12894,51.62,Right-hand bat,9.0,-,-,4.11,-,
AB,de Villiers,97,51.43,13795,54.06,Right-hand bat,34.0,52.00,102.0,3.05,rm,
T,Bavuma,1,10.00,35,28.57,Right-hand bat,-,-,-,-,rm,
S,van Zyl,2,130.00,179,72.62,Left-hand bat,10.0,-,-,2.20,rm,
VD,Philander,28,27.88,1584,44.00,Right-hand bat,917.5,21.13,45.5,2.78,rfm,
DW,Steyn,77,14.85,2529,44.04,Right-hand bat,2698.5,22.56,41.6,3.25,rf,
KC,Brathwaite,16,39.85,2693,41.44,Right-hand bat,8.4,52.00,52.0,6.00,rob,
DS,Smith,35,24.50,3045,47.48,Left-hand bat,1.0,-,-,3.00,rob,
LR,Johnson,3,35.40,352,50.28,Left-hand bat,4.0,-,-,2.25,rls,
MN,Samuels,54,35.21,6423,48.79,Right-hand bat,572.3,57.02,101.0,3.38,rob,
S,Chanderpaul,160,52.53,26943,43.48,Left-hand bat,290.0,98.11,193.3,3.04,rls,
D,Ramdin,63,26.70,4897,50.17,Right-hand bat,-,-,-,-,-,
JO,Holder,2,30.33,157,57.96,Right-hand bat,42.0,31.00,84.0,2.21,rmf,
JE,Taylor,36,15.18,1204,61.79,Right-hand bat,1055.1,35.45,62.0,3.42,rf,
SJ,Benn,24,15.45,780,61.41,Left-hand bat,1106.1,37.35,80.9,2.76,lo,
KK,Peters,1,0.00,3,0.00,Right-hand bat,20.0,34.50,60.0,3.45,lm,
M,Morkel,61,11.96,1450,48.68,Left-hand bat,1976.3,29.42,55.6,3.17,rf,
Imran,Tahir,16,12.11,194,56.18,Right-hand bat,559.1,46.39,78.0,3.56,rls,
ST,Gabriel,10,2.25,70,25.71,Right-hand bat,245.3,35.08,61.3,3.42,rf,
