Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JAH,Marshall,4,26.00,397,39.29,Right-hand bat,-,-,-,-,rm,
L,Vincent,21,33.41,2630,45.74,Right-hand bat,1.0,-,-,2.00,rm,
HJH,Marshall,8,51.81,1186,48.06,Right-hand bat,1.0,-,-,4.00,rm,
SP,Fleming,95,38.86,13593,44.03,Left-hand bat,-,-,-,-,-,
NJ,Astle,72,37.68,8659,49.17,Right-hand bat,879.0,43.26,114.6,2.26,rm,
SB,Styris,20,38.75,2506,49.48,Right-hand bat,272.3,52.81,102.1,3.10,rm,
BB,McCullum,16,36.20,1446,60.09,Right-hand bat,-,-,-,-,-,
DL,Vettori,63,23.77,3415,52.91,Left-hand bat,2623.4,34.74,77.9,2.67,lo,
JEC,Franklin,12,15.07,565,37.34,Left-hand bat,329.4,26.23,43.0,3.66,lm,
SE,Bond,11,18.80,183,51.36,Right-hand bat,317.3,23.17,41.4,3.35,rf,
CS,Martin,24,2.70,229,20.08,Right-hand bat,760.0,33.85,56.2,3.60,rfm,
NR,Ferreira,1,10.50,99,21.21,Left-hand bat,-,-,-,-,rob,
BRM,Taylor,7,20.21,666,42.49,Right-hand bat,7.0,-,-,5.42,rob,
DD,Ebrahim,26,24.60,2960,39.89,Right-hand bat,-,-,-,-,rm,
H,Masakadza,12,27.95,1503,42.78,Right-hand bat,21.0,19.50,63.0,1.85,rm,
CB,Wishart,26,22.72,2362,45.21,Right-hand bat,-,-,-,-,rob,
SV,Carlisle,36,27.65,4290,37.38,Right-hand bat,-,-,-,-,rm,
T,Taibu,21,27.57,2643,39.65,Right-hand bat,8.0,27.00,48.0,3.37,rm,
HH,Streak,62,23.36,5210,37.21,Right-hand bat,2179.5,28.35,63.4,2.68,rfm,
NB,Mahwire,7,5.28,163,22.69,Right-hand bat,136.5,67.44,91.2,4.43,rfm,
AG,Cremer,5,2.10,154,13.63,Right-hand bat,121.0,37.23,55.8,4.00,rls,
CB,Mpofu,5,1.75,51,13.72,Right-hand bat,123.2,59.50,92.5,3.85,rfm,
