Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
V,Sehwag,64,51.96,7084,77.75,Right-hand bat,380.1,38.58,78.6,2.94,rob,
M,Vijay,1,37.00,134,55.22,Right-hand bat,-,-,-,-,rob,
R,Dravid,129,52.61,24707,41.95,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,154,54.30,,,Right-hand bat,646.4,53.02,92.3,3.44,-,
VVS,Laxman,100,45.25,12985,49.14,Right-hand bat,54.0,63.00,162.0,2.33,rob,
SC,Ganguly,113,42.17,14070,51.25,Left-hand bat,519.3,52.53,97.4,3.23,rm,
MS,Dhoni,33,36.70,2716,63.51,Right-hand bat,1.0,-,-,13.00,rm,
Harbhajan,Singh,72,16.25,2095,63.62,Right-hand bat,3331.0,30.77,65.3,2.82,rob,
Z,Khan,60,12.76,1536,49.86,Right-hand bat,1972.5,34.59,62.6,3.31,lfm,
A,Mishra,3,3.50,9,77.77,Right-hand bat,122.0,24.07,52.2,2.76,rls,
I,Sharma,13,12.11,361,30.19,Right-hand bat,385.1,32.60,60.8,3.21,rfm,
ML,Hayden,98,52.64,14075,60.22,Left-hand bat,9.0,-,-,4.44,rm,
SM,Katich,30,41.02,3953,48.77,Left-hand bat,128.5,36.84,59.4,3.71,lc,
RT,Ponting,123,57.58,17626,58.80,Right-hand bat,89.5,48.40,107.8,2.69,rm,
MEK,Hussey,29,66.31,5400,50.35,Left-hand bat,23.0,-,-,3.39,rm,
MJ,Clarke,39,45.61,4535,54.31,Right-hand bat,213.4,33.16,71.2,2.79,lo,
SR,Watson,7,22.81,594,42.25,Right-hand bat,146.4,37.00,73.3,3.02,rfm,
BJ,Haddin,7,28.54,757,41.47,Right-hand bat,-,-,-,-,-,
CL,White,4,29.20,330,44.24,Right-hand bat,93.0,68.40,111.6,3.67,rls,
JJ,Krejza,1,4.50,38,23.68,Right-hand bat,74.5,29.83,37.4,4.78,rob,
MG,Johnson,13,23.40,420,55.71,Left-hand bat,521.0,34.87,66.5,3.14,lf,
B,Lee,72,20.89,2560,53.04,Right-hand bat,2608.4,30.44,52.7,3.46,rf,
