Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DA,Warner,84,48.94,9943,72.85,Left-hand bat,57.0,67.25,85.5,4.71,rls,
JA,Burns,21,38.30,2433,56.67,Right-hand bat,-,-,-,-,-,
M,Labuschagne,14,63.43,2581,56.52,Right-hand bat,126.0,38.66,63.0,3.68,rls,
SPD,Smith,73,62.84,13068,55.30,Right-hand bat,230.1,56.47,81.2,4.17,rls,
MS,Wade,32,31.30,2806,51.31,Left-hand bat,5.0,-,-,5.60,rm,
TM,Head,17,41.96,2164,50.41,Left-hand bat,21.0,-,-,3.61,rob,
TD,Paine,31,31.66,3006,44.24,Right-hand bat,-,-,-,-,rm,
JL,Pattinson,21,26.06,971,42.94,Left-hand bat,660.3,26.33,48.9,3.22,rfm,
PJ,Cummins,30,17.02,1680,38.51,Right-hand bat,1126.5,21.82,47.2,2.76,rf,
MA,Starc,57,22.27,2209,68.58,Left-hand bat,1958.5,26.97,48.1,3.36,lf,
NM,Lyon,96,12.27,2194,46.99,Right-hand bat,4094.4,31.58,62.9,3.00,rob,
TWM,Latham,50,42.40,7754,46.47,Left-hand bat,-,-,-,-,rm,
TA,Blundell,4,51.33,583,52.83,Right-hand bat,3.0,-,-,4.33,rob,
JA,Raval,24,30.07,2670,42.80,Left-hand bat,14.0,34.00,84.0,2.42,rls,
LRPL,Taylor,99,46.28,11945,60.05,Right-hand bat,16.0,24.00,48.0,3.00,rob,
GD,Phillips,1,26.00,119,43.69,Right-hand bat,-,-,-,-,-,
BJ,Watling,68,39.18,8591,42.41,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,22,37.20,1332,83.78,Right-hand bat,572.5,31.40,76.3,2.46,rmf,
TD,Astle,5,19.60,257,38.13,Right-hand bat,111.1,52.57,95.2,3.31,rls,
WER,Somerville,4,18.00,294,24.48,Right-hand bat,175.2,32.46,70.1,2.77,rob,
N,Wagner,47,12.31,1240,44.67,Left-hand bat,1772.3,26.63,52.1,3.06,lmf,
MJ,Henry,12,18.66,293,76.45,Right-hand bat,460.1,50.16,92.0,3.27,rfm,
