Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CH,Gayle,94,42.06,11141,59.65,Left-hand bat,1145.5,41.79,95.4,2.62,rob,
KOA,Powell,12,33.13,1545,49.32,Left-hand bat,-,-,-,-,-,
DM,Bravo,20,44.41,3213,46.99,Left-hand bat,-,-,-,-,rm,
MN,Samuels,43,34.22,5120,47.46,Right-hand bat,488.3,68.37,122.1,3.35,rob,
S,Chanderpaul,145,50.94,24605,42.86,Left-hand bat,290.0,98.11,193.3,3.04,rls,
D,Ramdin,48,24.91,3715,48.29,Right-hand bat,-,-,-,-,-,
Tamim,Iqbal,25,38.02,2992,60.99,Left-hand bat,5.0,-,-,4.00,-,
Junaid,Siddique,19,26.18,2341,41.39,Left-hand bat,3.0,-,-,3.66,rob,
Shahriar,Nafees,22,26.81,2130,55.39,Left-hand bat,-,-,-,-,-,
Naeem,Islam,7,36.18,1085,36.68,Right-hand bat,80.0,252.00,480.0,3.15,rob,
Shakib,Al Hasan,27,35.12,2936,58.61,Left-hand bat,1108.3,32.35,67.8,2.86,lo,
Mushfiqur,Rahim,29,29.03,3471,44.33,Right-hand bat,-,-,-,-,-,
Nasir,Hossain,5,36.22,617,52.83,Right-hand bat,74.0,68.00,148.0,2.75,rob,
Mahmudullah,,13,31.45,1343,56.21,Right-hand bat,303.5,42.91,75.9,3.39,rob,
Sohag,Gazi,1,11.50,42,54.76,Right-hand bat,70.2,24.33,46.8,3.11,rob,
Shahadat,Hossain,34,10.12,1033,46.07,Right-hand bat,833.2,50.79,72.4,4.20,rmf,
Rubel,Hossain,13,8.40,255,32.94,Right-hand bat,374.0,81.94,118.1,4.16,rf,
DJG,Sammy,30,22.08,1591,68.00,Right-hand bat,884.4,34.45,72.7,2.84,rm,
V,Permaul,1,10.00,12,83.33,Right-hand bat,37.0,26.75,55.5,2.89,lo,
SP,Narine,4,12.66,69,55.07,Left-hand bat,188.3,38.80,75.4,3.08,rob,
R,Rampaul,18,14.56,629,53.25,Left-hand bat,573.2,34.79,70.2,2.97,rfm,
TL,Best,17,13.22,518,56.17,Right-hand bat,441.0,39.62,66.1,3.59,rf,
