Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,63,46.06,8667,52.61,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,42,52.65,5836,59.54,Left-hand bat,9.0,-,-,4.44,rm,
ML,Love,3,33.25,321,41.43,Right-hand bat,-,-,-,-,rob,
DS,Lehmann,12,39.88,1135,59.73,Left-hand bat,43.0,28.00,64.5,2.60,lo,
SR,Waugh,160,49.83,21291,48.21,Right-hand bat,1247.5,36.43,82.2,2.65,rm,
AC,Gilchrist,43,59.12,3510,82.53,Left-hand bat,-,-,-,-,rob,
AJ,Bichel,15,18.76,476,67.01,Right-hand bat,392.5,31.42,56.1,3.36,rfm,
B,Lee,31,20.59,950,58.52,Right-hand bat,1006.5,29.52,50.7,3.49,rf,
JN,Gillespie,43,13.94,1745,28.76,Right-hand bat,1436.1,25.56,52.8,2.90,rf,
SCG,MacGill,23,9.07,529,44.61,Right-hand bat,1063.0,28.20,55.9,3.02,rls,
GD,McGrath,93,6.61,1142,39.40,Right-hand bat,3673.5,21.68,51.8,2.50,rfm,
CH,Gayle,30,35.38,3689,47.00,Left-hand bat,169.5,46.77,113.2,2.47,rob,
DS,Smith,4,23.62,454,41.62,Left-hand bat,-,-,-,-,rob,
D,Ganga,21,25.51,2460,38.37,Right-hand bat,5.0,-,-,2.00,rob,
VC,Drakes,6,20.50,381,43.04,Right-hand bat,205.1,30.36,55.9,3.25,rf,
BC,Lara,94,50.34,13701,59.15,Left-hand bat,10.0,-,-,2.80,rls,
RR,Sarwan,32,38.59,5080,39.50,Right-hand bat,41.0,48.66,82.0,3.56,rls,
S,Chanderpaul,66,44.20,10042,41.37,Left-hand bat,240.0,89.75,180.0,2.99,rls,
RD,Jacobs,49,28.56,4203,46.89,Left-hand bat,-,-,-,-,-,
OAC,Banks,2,58.00,262,44.27,Right-hand bat,98.0,70.16,98.0,4.29,rob,
M,Dillon,33,7.29,1144,36.36,Right-hand bat,1262.4,31.65,61.5,3.08,rfm,
JJC,Lawson,7,3.77,93,36.55,Right-hand bat,208.3,24.51,43.1,3.41,rfm,
