Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AK,Markram,15,45.96,1912,64.90,Right-hand bat,24.2,-,-,2.71,rob,
D,Elgar,54,40.10,7429,45.34,Left-hand bat,163.3,44.14,70.0,3.77,lo,
HM,Amla,122,47.33,18455,50.01,Right-hand bat,9.0,-,-,4.11,-,
TB,de Bruyn,9,20.35,738,46.88,Right-hand bat,17.0,-,-,4.35,rmf,
Zubayr,Hamza,1,20.50,70,58.57,Right-hand bat,-,-,-,-,rls,
T,Bavuma,34,34.58,3471,47.82,Right-hand bat,16.0,61.00,96.0,3.81,rm,
Q,de Kock,38,38.17,3030,71.81,Left-hand bat,-,-,-,-,-,
VD,Philander,57,24.45,3262,46.47,Right-hand bat,1718.4,21.73,48.8,2.66,rfm,
K,Rabada,35,12.35,1077,44.75,Left-hand bat,1075.5,21.41,38.4,3.34,rf,
DW,Steyn,91,13.84,2778,44.34,Right-hand bat,3045.2,22.81,42.1,3.24,rf,
D,Olivier,8,3.60,64,28.12,Right-hand bat,189.0,18.19,27.6,3.94,rfm,
Imam-ul-Haq,,10,28.41,1017,47.49,Left-hand bat,-,-,-,-,-,
Shan,Masood,15,26.43,1810,43.81,Left-hand bat,12.0,22.00,36.0,3.66,rmf,
Azhar,Ali,73,43.27,13686,41.42,Right-hand bat,141.2,75.25,106.0,4.25,rls,
Mohammad,Abbas,14,6.30,361,17.45,Right-hand bat,506.0,18.86,46.0,2.46,rmf,
Asad,Shafiq,69,38.94,8922,48.45,Right-hand bat,44.4,76.00,134.0,3.40,rob,
Babar,Azam,21,35.28,2382,51.84,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,49,36.39,3743,70.98,Right-hand bat,-,-,-,-,rob,
Shadab,Khan,5,34.28,381,62.99,Right-hand bat,147.3,38.83,73.7,3.15,rls,
Faheem,Ashraf,4,23.00,197,70.05,Left-hand bat,90.0,26.09,49.0,3.18,rm,
Mohammad,Amir,36,13.41,1980,37.92,Left-hand bat,1269.5,30.47,64.0,2.85,lf,
Hasan,Ali,9,15.50,165,93.93,Right-hand bat,289.3,28.90,56.0,3.09,rmf,
