Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SC,Cook,10,36.35,1370,45.10,Right-hand bat,2.0,-,-,8.00,rm,
D,Elgar,33,41.82,4351,45.18,Left-hand bat,149.5,41.61,69.1,3.61,lo,
HM,Amla,101,49.51,15599,50.15,Right-hand bat,9.0,-,-,4.11,-,
JP,Duminy,43,34.27,4356,46.41,Left-hand bat,421.0,39.23,66.4,3.54,rob,
F,du Plessis,38,44.92,5538,42.18,Right-hand bat,13.0,-,-,5.30,rls,
T,Bavuma,18,30.41,1672,43.66,Right-hand bat,8.0,30.00,48.0,3.75,rm,
Q,de Kock,17,47.37,1587,71.64,Left-hand bat,-,-,-,-,-,
VD,Philander,41,23.43,2149,44.71,Right-hand bat,1268.2,21.55,47.2,2.73,rfm,
KA,Maharaj,5,28.75,124,92.74,Right-hand bat,161.3,29.25,60.5,2.89,lo,
K,Rabada,15,13.10,324,40.43,Left-hand bat,413.2,22.85,38.7,3.53,rf,
M,Morkel,72,11.56,1578,49.11,Left-hand bat,2297.2,29.34,56.4,3.11,rf,
TWM,Latham,30,39.81,4612,46.61,Left-hand bat,-,-,-,-,rm,
JA,Raval,5,36.12,600,48.16,Left-hand bat,-,-,-,-,rls,
KS,Williamson,59,50.89,9850,50.12,Right-hand bat,337.3,38.93,69.8,3.34,rob,
LRPL,Taylor,81,47.10,10123,59.56,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,12,30.12,1007,47.86,Left-hand bat,-,-,-,-,rob,
JS,Patel,22,12.82,703,51.06,Right-hand bat,939.1,47.88,90.8,3.16,rob,
JDS,Neesham,11,36.31,1046,65.96,Left-hand bat,164.5,46.61,76.0,3.67,rmf,
BJ,Watling,50,38.45,5869,44.55,Right-hand bat,-,-,-,-,-,
MJ,Santner,14,25.11,959,44.52,Left-hand bat,416.3,39.70,83.3,2.85,lo,
N,Wagner,30,13.24,872,44.03,Left-hand bat,1113.5,28.60,54.3,3.15,lmf,
TA,Boult,50,14.36,927,51.13,Right-hand bat,1840.1,28.75,58.1,2.96,lfm,
