Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JA,Raval,16,34.69,2120,42.54,Left-hand bat,1.0,-,-,1.00,rls,
TWM,Latham,41,41.59,6465,45.67,Left-hand bat,-,-,-,-,rm,
KS,Williamson,70,51.44,11516,50.92,Right-hand bat,344.3,39.65,71.2,3.33,rob,
LRPL,Taylor,90,45.93,10938,59.63,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,23,43.54,2732,49.41,Left-hand bat,-,-,-,-,rob,
BJ,Watling,59,37.74,7097,43.07,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,15,32.77,852,84.62,Right-hand bat,374.5,29.96,72.5,2.47,rmf,
TG,Southee,63,18.02,1755,88.31,Right-hand bat,2353.2,29.93,59.5,3.01,rmf,
N,Wagner,40,11.60,1164,39.86,Left-hand bat,1460.3,28.88,55.4,3.12,lmf,
AY,Patel,5,7.00,125,28.00,Left-hand bat,178.5,35.84,82.5,2.60,lo,
TA,Boult,59,14.41,1063,52.86,Right-hand bat,2197.1,27.90,56.5,2.95,lfm,
MD,Gunathilaka,8,18.68,597,50.08,Left-hand bat,33.0,111.00,198.0,3.36,rob,
FDM,Karunaratne,56,37.08,7900,49.29,Left-hand bat,28.0,103.00,168.0,3.67,rm,
LD,Chandimal,51,43.53,7621,49.12,Right-hand bat,-,-,-,-,rob,
BKG,Mendis,34,37.90,4331,56.89,Right-hand bat,13.0,55.00,78.0,4.23,-,
AD,Mathews,80,44.79,11220,49.50,Right-hand bat,646.0,52.87,117.4,2.70,rm,
ARS,Silva,11,38.33,1634,42.22,Right-hand bat,-,-,-,-,rob,
N,Dickwella,27,30.55,2051,70.01,Left-hand bat,-,-,-,-,-,
MDK,Perera,36,19.35,2280,48.37,Right-hand bat,1539.2,32.76,61.1,3.21,rob,
RAS,Lakmal,54,11.25,1436,48.60,Right-hand bat,1631.0,40.74,77.0,3.17,rfm,
PVD,Chameera,7,5.33,219,29.22,Right-hand bat,210.5,39.82,55.0,4.34,rf,
CBRLS,Kumara,14,3.38,130,33.84,Left-hand bat,449.5,36.42,55.0,3.96,rf,
