Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,82,50.55,11183,60.58,Left-hand bat,219.5,100.12,164.8,3.64,rob,
AG,Prince,53,43.43,7160,44.28,Left-hand bat,16.0,47.00,96.0,2.93,rob,
HM,Amla,42,44.47,6134,49.29,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,136,55.16,24329,44.44,Right-hand bat,2913.0,31.40,66.9,2.81,rfm,
AB,de Villiers,57,43.67,7303,53.22,Right-hand bat,33.0,49.50,99.0,3.00,rm,
JP,Duminy,11,32.00,1243,41.19,Left-hand bat,96.5,33.50,58.1,3.45,rob,
MV,Boucher,131,30.90,10091,50.22,Right-hand bat,1.2,6.00,8.0,4.50,rm,
DW,Steyn,37,13.08,1082,43.53,Right-hand bat,1266.2,23.04,38.9,3.54,rf,
G,Gambhir,30,55.46,5081,54.57,Left-hand bat,-,-,-,-,rls,
V,Sehwag,75,52.62,8099,80.57,Right-hand bat,454.1,43.28,85.1,3.04,rob,
M,Vijay,4,37.83,407,55.77,Right-hand bat,-,-,-,-,rob,
SR,Tendulkar,165,55.35,,,Right-hand bat,663.4,52.22,90.5,3.46,-,
S,Badrinath,1,31.00,170,36.47,Right-hand bat,-,-,-,-,rob,
MS,Dhoni,42,40.28,3804,60.35,Right-hand bat,2.0,-,-,7.00,rm,
WP,Saha,1,18.00,104,34.61,Right-hand bat,-,-,-,-,-,
Harbhajan,Singh,82,16.85,2452,64.60,Right-hand bat,3827.4,31.30,66.1,2.83,rob,
Z,Khan,71,13.47,1880,51.59,Right-hand bat,2374.5,33.02,59.8,3.31,lfm,
A,Mishra,8,15.22,237,57.80,Right-hand bat,354.4,39.07,76.0,3.08,rls,
I,Sharma,22,10.86,542,30.07,Right-hand bat,661.0,34.20,62.9,3.26,rfm,
WD,Parnell,2,-,-,-,Left-hand bat,31.0,24.80,37.2,4.00,lmf,
M,Morkel,22,13.44,763,44.03,Left-hand bat,699.5,32.25,55.2,3.50,rf,
PL,Harris,28,12.15,1140,35.17,Right-hand bat,1051.4,33.41,73.3,2.73,lo,
