outcome,innings,team_wkts,team_score,team_lead,bat_score,bat_balls,bat_avg,bat_arm,bowl_balls,bowl_runs,bowl_wkts,bowl_avg,bowl_type
0,1,2,17,17,0,7,62.96,0,28,13,2,28.78,2
0,1,2,17,17,0,8,62.96,0,29,13,2,28.78,2
1,1,2,17,17,4,12,42.05,1,6,0,0,30.81,2
0,1,2,18,18,0,9,62.96,0,7,1,0,30.81,2
4,1,2,18,18,0,10,62.96,0,8,1,0,30.81,2
0,1,2,22,22,4,11,62.96,0,9,5,0,30.81,2
1,1,2,22,22,4,12,62.96,0,10,5,0,30.81,2
0,1,2,23,23,5,13,42.05,1,11,6,0,30.81,2
0,1,2,23,23,5,13,62.96,0,30,13,2,28.78,2
0,1,2,23,23,5,14,62.96,0,31,13,2,28.78,2
4,1,2,23,23,5,15,62.96,0,32,13,2,28.78,2
0,1,2,27,27,9,16,62.96,0,33,17,2,28.78,2
0,1,2,27,27,9,17,62.96,0,34,17,2,28.78,2
0,1,2,27,27,9,18,62.96,0,35,17,2,28.78,2
0,1,2,27,27,5,14,42.05,1,12,6,0,30.81,2
0,1,2,27,27,5,15,42.05,1,13,6,0,30.81,2
3,1,2,27,27,5,16,42.05,1,14,6,0,30.81,2
0,1,2,30,30,9,19,62.96,0,15,9,0,30.81,2
0,1,2,30,30,9,20,62.96,0,16,9,0,30.81,2
0,1,2,30,30,9,21,62.96,0,17,9,0,30.81,2
0,1,2,30,30,8,17,42.05,1,0,0,0,32.18,2
4,1,2,30,30,8,18,42.05,1,1,0,0,32.18,2
0,1,2,34,34,12,19,42.05,1,2,4,0,32.18,2
1,1,2,34,34,12,20,42.05,1,3,4,0,32.18,2
0,1,2,35,35,9,22,62.96,0,4,5,0,32.18,2
0,1,2,35,35,9,23,62.96,0,5,5,0,32.18,2
0,1,2,35,35,13,21,42.05,1,18,9,0,30.81,2
W,1,2,35,35,13,22,42.05,1,19,9,0,30.81,2
0,1,3,35,35,0,0,49.93,1,20,9,1,30.81,2
0,1,3,35,35,0,1,49.93,1,21,9,1,30.81,2
0,1,3,35,35,0,2,49.93,1,22,9,1,30.81,2
0,1,3,35,35,0,3,49.93,1,23,9,1,30.81,2
1,1,3,35,35,9,24,62.96,0,6,5,0,32.18,2
0,1,3,36,36,0,4,49.93,1,7,6,0,32.18,2
0,1,3,36,36,0,5,49.93,1,8,6,0,32.18,2
0,1,3,36,36,0,6,49.93,1,9,6,0,32.18,2
0,1,3,36,36,0,7,49.93,1,10,6,0,32.18,2
0,1,3,36,36,0,8,49.93,1,11,6,0,32.18,2
0,1,3,36,36,10,25,62.96,0,24,9,1,30.81,2
0,1,3,36,36,10,26,62.96,0,25,9,1,30.81,2
1,1,3,36,36,10,27,62.96,0,26,9,1,30.81,2
0,1,3,37,37,0,9,49.93,1,27,10,1,30.81,2
0,1,3,37,37,0,10,49.93,1,28,10,1,30.81,2
0,1,3,37,37,0,11,49.93,1,29,10,1,30.81,2
0,1,3,37,37,11,28,62.96,0,12,6,0,32.18,2
0,1,3,37,37,11,29,62.96,0,13,6,0,32.18,2
0,1,3,37,37,11,30,62.96,0,14,6,0,32.18,2
0,1,3,37,37,11,31,62.96,0,15,6,0,32.18,2
0,1,3,37,37,11,32,62.96,0,16,6,0,32.18,2
0,1,3,37,37,11,33,62.96,0,17,6,0,32.18,2
0,1,3,37,37,0,12,49.93,1,30,10,1,30.81,2
0,1,3,37,37,0,13,49.93,1,31,10,1,30.81,2
0,1,3,37,37,0,14,49.93,1,32,10,1,30.81,2
2,1,3,37,37,0,15,49.93,1,33,10,1,30.81,2
3,1,3,39,39,2,16,49.93,1,34,12,1,30.81,2
4lb,1,3,42,42,11,34,62.96,0,35,15,1,30.81,2
0,1,3,46,46,5,17,49.93,1,18,6,0,32.18,2
4,1,3,46,46,5,18,49.93,1,19,6,0,32.18,2
0,1,3,50,50,9,19,49.93,1,20,10,0,32.18,2
0,1,3,50,50,9,20,49.93,1,21,10,0,32.18,2
4,1,3,50,50,9,21,49.93,1,22,10,0,32.18,2
3,1,3,54,54,13,22,49.93,1,23,14,0,32.18,2
0,1,3,57,57,16,23,49.93,1,0,0,0,36.59,4
0,1,3,57,57,16,24,49.93,1,1,0,0,36.59,4
0,1,3,57,57,16,25,49.93,1,2,0,0,36.59,4
4,1,3,57,57,16,26,49.93,1,3,0,0,36.59,4
4,1,3,61,61,20,27,49.93,1,4,4,0,36.59,4
0,1,3,65,65,24,28,49.93,1,5,8,0,36.59,4
0,1,3,65,65,11,35,62.96,0,24,17,0,32.18,2
3,1,3,65,65,11,36,62.96,0,25,17,0,32.18,2
4lb,1,3,68,68,24,29,49.93,1,26,20,0,32.18,2
0,1,3,72,72,24,30,49.93,1,27,20,0,32.18,2
0,1,3,72,72,24,31,49.93,1,28,20,0,32.18,2
0,1,3,72,72,24,32,49.93,1,29,20,0,32.18,2
0,1,3,72,72,14,37,62.96,0,6,8,0,36.59,4
0,1,3,72,72,14,38,62.96,0,7,8,0,36.59,4
0,1,3,72,72,14,39,62.96,0,8,8,0,36.59,4
0,1,3,72,72,14,40,62.96,0,9,8,0,36.59,4
1,1,3,72,72,14,41,62.96,0,10,8,0,36.59,4
0,1,3,73,73,24,33,49.93,1,11,9,0,36.59,4
0,1,3,73,73,15,42,62.96,0,30,20,0,32.18,2
2,1,3,73,73,15,43,62.96,0,31,20,0,32.18,2
1,1,3,75,75,17,44,62.96,0,32,22,0,32.18,2
2,1,3,76,76,24,34,49.93,1,33,23,0,32.18,2
0,1,3,78,78,26,35,49.93,1,34,25,0,32.18,2
0,1,3,78,78,26,36,49.93,1,35,25,0,32.18,2
0,1,3,78,78,18,45,62.96,0,12,9,0,36.59,4
0,1,3,78,78,18,46,62.96,0,13,9,0,36.59,4
0,1,3,78,78,18,47,62.96,0,14,9,0,36.59,4
0,1,3,78,78,18,48,62.96,0,15,9,0,36.59,4
0,1,3,78,78,18,49,62.96,0,16,9,0,36.59,4
3,1,3,78,78,18,50,62.96,0,17,9,0,36.59,4
0,1,3,81,81,21,51,62.96,0,36,15,1,30.81,2
0,1,3,81,81,21,52,62.96,0,37,15,1,30.81,2
0,1,3,81,81,21,53,62.96,0,38,15,1,30.81,2
0,1,3,81,81,21,54,62.96,0,39,15,1,30.81,2
2,1,3,81,81,21,55,62.96,0,40,15,1,30.81,2
0,1,3,83,83,23,56,62.96,0,41,17,1,30.81,2
0,1,3,83,83,26,37,49.93,1,18,12,0,36.59,4
0,1,3,83,83,26,38,49.93,1,19,12,0,36.59,4
0,1,3,83,83,26,39,49.93,1,20,12,0,36.59,4
0,1,3,83,83,26,40,49.93,1,21,12,0,36.59,4
0,1,3,83,83,26,41,49.93,1,22,12,0,36.59,4
0,1,3,83,83,26,42,49.93,1,23,12,0,36.59,4
0,1,3,83,83,23,57,62.96,0,36,17,2,28.78,2
0,1,3,83,83,23,58,62.96,0,37,17,2,28.78,2
0,1,3,83,83,23,59,62.96,0,38,17,2,28.78,2
1,1,3,83,83,23,60,62.96,0,39,17,2,28.78,2
1,1,3,84,84,26,43,49.93,1,40,18,2,28.78,2
0,1,3,85,85,24,61,62.96,0,41,19,2,28.78,2
0,1,3,85,85,27,44,49.93,1,42,17,1,30.81,2
0,1,3,85,85,27,45,49.93,1,43,17,1,30.81,2
0,1,3,85,85,27,46,49.93,1,44,17,1,30.81,2
2,1,3,85,85,27,47,49.93,1,45,17,1,30.81,2
0,1,3,87,87,29,48,49.93,1,46,19,1,30.81,2
0,1,3,87,87,29,49,49.93,1,47,19,1,30.81,2
1,1,3,87,87,24,62,62.96,0,42,19,2,28.78,2
0,1,3,88,88,29,50,49.93,1,43,20,2,28.78,2
0,1,3,88,88,29,51,49.93,1,44,20,2,28.78,2
0,1,3,88,88,29,52,49.93,1,45,20,2,28.78,2
0,1,3,88,88,29,53,49.93,1,46,20,2,28.78,2
4,1,3,88,88,29,54,49.93,1,47,20,2,28.78,2
0,1,3,92,92,25,63,62.96,0,48,19,1,30.81,2
0,1,3,92,92,25,64,62.96,0,49,19,1,30.81,2
0,1,3,92,92,25,65,62.96,0,50,19,1,30.81,2
1,1,3,92,92,25,66,62.96,0,51,19,1,30.81,2
2,1,3,93,93,33,55,49.93,1,52,20,1,30.81,2
0,1,3,95,95,35,56,49.93,1,53,22,1,30.81,2
2,1,3,95,95,26,67,62.96,0,48,24,2,28.78,2
0,1,3,97,97,28,68,62.96,0,49,26,2,28.78,2
1,1,3,97,97,28,69,62.96,0,50,26,2,28.78,2
0,1,3,98,98,35,57,49.93,1,51,27,2,28.78,2
0,1,3,98,98,35,58,49.93,1,52,27,2,28.78,2
0,1,3,98,98,35,59,49.93,1,53,27,2,28.78,2
0,1,3,98,98,29,70,62.96,0,54,22,1,30.81,2
0,1,3,98,98,29,71,62.96,0,55,22,1,30.81,2
1,1,3,98,98,29,72,62.96,0,56,22,1,30.81,2
W,1,3,99,99,35,60,49.93,1,57,23,1,30.81,2
0,1,4,99,99,0,0,30.21,1,58,23,2,30.81,2
0,1,4,99,99,0,1,30.21,1,59,23,2,30.81,2
0,1,4,99,99,30,73,62.96,0,54,27,2,28.78,2
4,1,4,99,99,30,74,62.96,0,55,27,2,28.78,2
0,1,4,103,103,34,75,62.96,0,56,31,2,28.78,2
0,1,4,103,103,34,76,62.96,0,57,31,2,28.78,2
0,1,4,103,103,34,77,62.96,0,58,31,2,28.78,2
0,1,4,103,103,34,78,62.96,0,59,31,2,28.78,2
0,1,4,103,103,0,2,30.21,1,60,23,2,30.81,2
1,1,4,103,103,0,3,30.21,1,61,23,2,30.81,2
0,1,4,104,104,34,79,62.96,0,62,24,2,30.81,2
0,1,4,104,104,34,80,62.96,0,63,24,2,30.81,2
1,1,4,104,104,34,81,62.96,0,64,24,2,30.81,2
W,1,4,105,105,1,4,30.21,1,65,25,2,30.81,2
0,1,5,105,105,35,82,62.96,0,60,31,2,28.78,2
0,1,5,105,105,35,83,62.96,0,61,31,2,28.78,2
0,1,5,105,105,35,84,62.96,0,62,31,2,28.78,2
0,1,5,105,105,35,85,62.96,0,63,31,2,28.78,2
0,1,5,105,105,35,86,62.96,0,64,31,2,28.78,2
0,1,5,105,105,35,87,62.96,0,65,31,2,28.78,2
0,1,5,105,105,0,0,34.1,0,66,25,3,30.81,2
3,1,5,105,105,0,1,34.1,0,67,25,3,30.81,2
0,1,5,108,108,35,88,62.96,0,68,28,3,30.81,2
0,1,5,108,108,35,89,62.96,0,69,28,3,30.81,2
0,1,5,108,108,35,90,62.96,0,70,28,3,30.81,2
0,1,5,108,108,35,91,62.96,0,71,28,3,30.81,2
0,1,5,108,108,3,2,34.1,0,66,31,2,28.78,2
0,1,5,108,108,3,3,34.1,0,67,31,2,28.78,2
0,1,5,108,108,3,4,34.1,0,68,31,2,28.78,2
0,1,5,108,108,3,5,34.1,0,69,31,2,28.78,2
0,1,5,108,108,3,6,34.1,0,70,31,2,28.78,2
0,1,5,108,108,3,7,34.1,0,71,31,2,28.78,2
0,1,5,108,108,35,92,62.96,0,24,12,0,36.59,4
0,1,5,108,108,35,93,62.96,0,25,12,0,36.59,4
1,1,5,108,108,35,94,62.96,0,26,12,0,36.59,4
0,1,5,109,109,3,8,34.1,0,27,13,0,36.59,4
0,1,5,109,109,3,9,34.1,0,28,13,0,36.59,4
0,1,5,109,109,3,10,34.1,0,29,13,0,36.59,4
1,1,5,109,109,36,95,62.96,0,72,31,2,28.78,2
2,1,5,110,110,3,11,34.1,0,73,32,2,28.78,2
0,1,5,112,112,5,12,34.1,0,74,34,2,28.78,2
W,1,5,112,112,5,13,34.1,0,75,34,2,28.78,2
0,1,6,112,112,0,0,29.15,1,76,34,3,28.78,2
W,1,6,112,112,0,1,29.15,1,77,34,3,28.78,2
0,1,7,112,112,37,96,62.96,0,30,13,0,36.59,4
0,1,7,112,112,37,97,62.96,0,31,13,0,36.59,4
0,1,7,112,112,37,98,62.96,0,32,13,0,36.59,4
0,1,7,112,112,37,99,62.96,0,33,13,0,36.59,4
0,1,7,112,112,37,100,62.96,0,34,13,0,36.59,4
0,1,7,112,112,37,101,62.96,0,35,13,0,36.59,4
0,1,7,112,112,0,0,20.7,0,78,34,4,28.78,2
4,1,7,112,112,0,1,20.7,0,79,34,4,28.78,2
0,1,7,116,116,4,2,20.7,0,80,38,4,28.78,2
0,1,7,116,116,4,3,20.7,0,81,38,4,28.78,2
0,1,7,116,116,4,4,20.7,0,82,38,4,28.78,2
0,1,7,116,116,4,5,20.7,0,83,38,4,28.78,2
3,1,7,116,116,37,102,62.96,0,36,13,0,36.59,4
0,1,7,119,119,4,6,20.7,0,37,16,0,36.59,4
1,1,7,119,119,4,7,20.7,0,38,16,0,36.59,4
0,1,7,120,120,40,103,62.96,0,39,17,0,36.59,4
0,1,7,120,120,40,104,62.96,0,40,17,0,36.59,4
1,1,7,120,120,40,105,62.96,0,41,17,0,36.59,4
0,1,7,121,121,41,106,62.96,0,36,25,0,32.18,2
0,1,7,121,121,41,107,62.96,0,37,25,0,32.18,2
0,1,7,121,121,41,108,62.96,0,38,25,0,32.18,2
1,1,7,121,121,41,109,62.96,0,39,25,0,32.18,2
0,1,7,122,122,5,8,20.7,0,40,26,0,32.18,2
W,1,7,122,122,5,9,20.7,0,41,26,0,32.18,2
0,1,8,122,122,42,110,62.96,0,42,18,0,36.59,4
1,1,8,122,122,42,111,62.96,0,43,18,0,36.59,4
0,1,8,123,123,0,0,14.59,0,44,19,0,36.59,4
0,1,8,123,123,0,1,14.59,0,45,19,0,36.59,4
0,1,8,123,123,0,2,14.59,0,46,19,0,36.59,4
0,1,8,123,123,0,3,14.59,0,47,19,0,36.59,4
4,1,8,123,123,43,112,62.96,0,42,26,1,32.18,2
0,1,8,127,127,47,113,62.96,0,43,30,1,32.18,2
0,1,8,127,127,47,114,62.96,0,44,30,1,32.18,2
0,1,8,127,127,47,115,62.96,0,45,30,1,32.18,2
2,1,8,127,127,47,116,62.96,0,46,30,1,32.18,2
0,1,8,129,129,49,117,62.96,0,47,32,1,32.18,2
0,1,8,129,129,0,4,14.59,0,72,28,3,30.81,2
0,1,8,129,129,0,5,14.59,0,73,28,3,30.81,2
0,1,8,129,129,0,6,14.59,0,74,28,3,30.81,2
1lb,1,8,129,129,0,7,14.59,0,75,28,3,30.81,2
1,1,8,130,130,49,118,62.96,0,76,28,3,30.81,2
0,1,8,131,131,0,8,14.59,0,77,29,3,30.81,2
2,1,8,131,131,50,119,62.96,0,48,32,1,32.18,2
2,1,8,133,133,52,120,62.96,0,49,34,1,32.18,2
0,1,8,135,135,54,121,62.96,0,50,36,1,32.18,2
0,1,8,135,135,54,122,62.96,0,51,36,1,32.18,2
1,1,8,135,135,54,123,62.96,0,52,36,1,32.18,2
0,1,8,136,136,0,9,14.59,0,53,37,1,32.18,2
2,1,8,136,136,55,124,62.96,0,78,29,3,30.81,2
0,1,8,138,138,57,125,62.96,0,79,31,3,30.81,2
0,1,8,138,138,57,126,62.96,0,80,31,3,30.81,2
0,1,8,138,138,57,127,62.96,0,81,31,3,30.81,2
1,1,8,138,138,57,128,62.96,0,82,31,3,30.81,2
2,1,8,139,139,0,10,14.59,0,83,32,3,30.81,2
1,1,8,141,141,58,129,62.96,0,54,37,1,32.18,2
0,1,8,142,142,2,11,14.59,0,55,38,1,32.18,2
0,1,8,142,142,2,12,14.59,0,56,38,1,32.18,2
0,1,8,142,142,2,13,14.59,0,57,38,1,32.18,2
0,1,8,142,142,2,14,14.59,0,58,38,1,32.18,2
0,1,8,142,142,2,15,14.59,0,59,38,1,32.18,2
0,1,8,142,142,59,130,62.96,0,48,19,0,36.59,4
0,1,8,142,142,59,131,62.96,0,49,19,0,36.59,4
1,1,8,142,142,59,132,62.96,0,50,19,0,36.59,4
4,1,8,143,143,2,16,14.59,0,51,20,0,36.59,4
0,1,8,147,147,6,17,14.59,0,52,24,0,36.59,4
0,1,8,147,147,6,18,14.59,0,53,24,0,36.59,4
4,1,8,147,147,60,133,62.96,0,60,38,1,32.18,2
0,1,8,151,151,64,134,62.96,0,61,42,1,32.18,2
0,1,8,151,151,64,135,62.96,0,62,42,1,32.18,2
0,1,8,151,151,64,136,62.96,0,63,42,1,32.18,2
0,1,8,151,151,64,137,62.96,0,64,42,1,32.18,2
2,1,8,151,151,64,138,62.96,0,65,42,1,32.18,2
0,1,8,153,153,6,19,14.59,0,84,34,3,30.81,2
0,1,8,153,153,6,20,14.59,0,85,34,3,30.81,2
0,1,8,153,153,6,21,14.59,0,86,34,3,30.81,2
0,1,8,153,153,6,22,14.59,0,87,34,3,30.81,2
0,1,8,153,153,6,23,14.59,0,88,34,3,30.81,2
1,1,8,153,153,6,24,14.59,0,89,34,3,30.81,2
0,1,8,154,154,7,25,14.59,0,84,38,4,28.78,2
0,1,8,154,154,7,26,14.59,0,85,38,4,28.78,2
2,1,8,154,154,7,27,14.59,0,86,38,4,28.78,2
0,1,8,156,156,9,28,14.59,0,87,40,4,28.78,2
2,1,8,156,156,9,29,14.59,0,88,40,4,28.78,2
1,1,8,158,158,11,30,14.59,0,89,42,4,28.78,2
4,1,8,159,159,12,31,14.59,0,90,35,3,30.81,2
0,1,8,163,163,16,32,14.59,0,91,39,3,30.81,2
0,1,8,163,163,16,33,14.59,0,92,39,3,30.81,2
0,1,8,163,163,16,34,14.59,0,93,39,3,30.81,2
0,1,8,163,163,16,35,14.59,0,94,39,3,30.81,2
0,1,8,163,163,16,36,14.59,0,95,39,3,30.81,2
0,1,8,163,163,66,139,62.96,0,90,43,4,28.78,2
0,1,8,163,163,66,140,62.96,0,91,43,4,28.78,2
1,1,8,163,163,66,141,62.96,0,92,43,4,28.78,2
0,1,8,164,164,16,37,14.59,0,93,44,4,28.78,2
4,1,8,164,164,16,38,14.59,0,94,44,4,28.78,2
0,1,8,168,168,20,39,14.59,0,95,48,4,28.78,2
1,1,8,168,168,67,142,62.96,0,96,39,3,30.81,2
0,1,8,169,169,20,40,14.59,0,97,40,3,30.81,2
0,1,8,169,169,20,41,14.59,0,98,40,3,30.81,2
0,1,8,169,169,20,42,14.59,0,99,40,3,30.81,2
0,1,8,169,169,20,43,14.59,0,100,40,3,30.81,2
0,1,8,169,169,20,44,14.59,0,101,40,3,30.81,2
1,1,8,169,169,68,143,62.96,0,96,48,4,28.78,2
0,1,8,170,170,20,45,14.59,0,97,49,4,28.78,2
0,1,8,170,170,20,46,14.59,0,98,49,4,28.78,2
2,1,8,170,170,20,47,14.59,0,99,49,4,28.78,2
0,1,8,172,172,22,48,14.59,0,100,51,4,28.78,2
0,1,8,172,172,22,49,14.59,0,101,51,4,28.78,2
0,1,8,172,172,69,144,62.96,0,102,40,3,30.81,2
0,1,8,172,172,69,145,62.96,0,103,40,3,30.81,2
0,1,8,172,172,69,146,62.96,0,104,40,3,30.81,2
0,1,8,172,172,69,147,62.96,0,105,40,3,30.81,2
1,1,8,172,172,69,148,62.96,0,106,40,3,30.81,2
2,1,8,173,173,22,50,14.59,0,107,41,3,30.81,2
1,1,8,175,175,70,149,62.96,0,102,51,4,28.78,2
0,1,8,176,176,24,51,14.59,0,103,52,4,28.78,2
0,1,8,176,176,24,52,14.59,0,104,52,4,28.78,2
0,1,8,176,176,24,53,14.59,0,105,52,4,28.78,2
2,1,8,176,176,24,54,14.59,0,106,52,4,28.78,2
1,1,8,178,178,26,55,14.59,0,107,54,4,28.78,2
0,1,8,179,179,27,56,14.59,0,66,44,1,32.18,2
1,1,8,179,179,27,57,14.59,0,67,44,1,32.18,2
4,1,8,180,180,71,150,62.96,0,68,45,1,32.18,2
1,1,8,184,184,75,151,62.96,0,69,49,1,32.18,2
4,1,8,185,185,28,58,14.59,0,70,50,1,32.18,2
1,1,8,189,189,32,59,14.59,0,71,54,1,32.18,2
3,1,8,190,190,33,60,14.59,0,108,55,4,28.78,2
0,1,8,193,193,76,152,62.96,0,109,58,4,28.78,2
0,1,8,193,193,76,153,62.96,0,110,58,4,28.78,2
0,1,8,193,193,76,154,62.96,0,111,58,4,28.78,2
0,1,8,193,193,76,155,62.96,0,112,58,4,28.78,2
0,1,8,193,193,76,156,62.96,0,113,58,4,28.78,2
0,1,8,193,193,36,61,14.59,0,72,55,1,32.18,2
0,1,8,193,193,36,62,14.59,0,73,55,1,32.18,2
0,1,8,193,193,36,63,14.59,0,74,55,1,32.18,2
2,1,8,193,193,36,64,14.59,0,75,55,1,32.18,2
2,1,8,195,195,38,65,14.59,0,76,57,1,32.18,2
1,1,8,197,197,40,66,14.59,0,77,59,1,32.18,2
0,1,8,198,198,41,67,14.59,0,0,0,0,-,5
0,1,8,198,198,41,68,14.59,0,1,0,0,-,5
0,1,8,198,198,41,69,14.59,0,2,0,0,-,5
0,1,8,198,198,41,70,14.59,0,3,0,0,-,5
0,1,8,198,198,41,71,14.59,0,4,0,0,-,5
0,1,8,198,198,41,72,14.59,0,5,0,0,-,5
0,1,8,198,198,76,157,62.96,0,78,60,1,32.18,2
1,1,8,198,198,76,158,62.96,0,79,60,1,32.18,2
1,1,8,199,199,41,73,14.59,0,80,61,1,32.18,2
1,1,8,200,200,77,159,62.96,0,81,62,1,32.18,2
0,1,8,201,201,42,74,14.59,0,82,63,1,32.18,2
0,1,8,201,201,42,75,14.59,0,83,63,1,32.18,2
4,1,8,201,201,78,160,62.96,0,6,0,0,-,5
1,1,8,205,205,82,161,62.96,0,7,4,0,-,5
0,1,8,206,206,42,76,14.59,0,8,5,0,-,5
1,1,8,206,206,42,77,14.59,0,9,5,0,-,5
1,1,8,207,207,83,162,62.96,0,10,6,0,-,5
0,1,8,208,208,43,78,14.59,0,11,7,0,-,5
1,1,8,208,208,84,163,62.96,0,84,63,1,32.18,2
0,1,8,209,209,43,79,14.59,0,85,64,1,32.18,2
0,1,8,209,209,43,80,14.59,0,86,64,1,32.18,2
0,1,8,209,209,43,81,14.59,0,87,64,1,32.18,2
1,1,8,209,209,43,82,14.59,0,88,64,1,32.18,2
0,1,8,210,210,85,164,62.96,0,89,65,1,32.18,2
0,1,8,210,210,44,83,14.59,0,54,24,0,36.59,4
W,1,8,210,210,44,84,14.59,0,55,24,0,36.59,4
0,1,9,210,210,0,0,12.14,0,56,24,1,36.59,4
0,1,9,210,210,0,1,12.14,0,57,24,1,36.59,4
0,1,9,210,210,0,2,12.14,0,58,24,1,36.59,4
0,1,9,210,210,0,3,12.14,0,59,24,1,36.59,4
0,1,9,210,210,85,165,62.96,0,90,65,1,32.18,2
0,1,9,210,210,85,166,62.96,0,91,65,1,32.18,2
1w,1,9,210,210,85,167,62.96,0,92,65,1,32.18,2
0,1,9,211,211,85,167,62.96,0,93,66,1,32.18,2
0,1,9,211,211,85,168,62.96,0,94,66,1,32.18,2
1,1,9,211,211,85,169,62.96,0,95,66,1,32.18,2
0,1,9,212,212,0,4,12.14,0,96,67,1,32.18,2
2,1,9,212,212,86,170,62.96,0,60,24,1,36.59,4
0,1,9,214,214,88,171,62.96,0,61,26,1,36.59,4
0,1,9,214,214,88,172,62.96,0,62,26,1,36.59,4
4,1,9,214,214,88,173,62.96,0,63,26,1,36.59,4
0,1,9,218,218,92,174,62.96,0,64,30,1,36.59,4
0,1,9,218,218,92,175,62.96,0,65,30,1,36.59,4
4,1,9,218,218,0,5,12.14,0,97,67,1,32.18,2
0,1,9,222,222,4,6,12.14,0,98,71,1,32.18,2
0,1,9,222,222,4,7,12.14,0,99,71,1,32.18,2
0,1,9,222,222,4,8,12.14,0,100,71,1,32.18,2
0,1,9,222,222,4,9,12.14,0,101,71,1,32.18,2
0,1,9,222,222,4,10,12.14,0,102,71,1,32.18,2
6,1,9,222,222,92,176,62.96,0,66,30,1,36.59,4
0,1,9,228,228,98,177,62.96,0,67,36,1,36.59,4
0,1,9,228,228,98,178,62.96,0,68,36,1,36.59,4
1,1,9,228,228,98,179,62.96,0,69,36,1,36.59,4
0,1,9,229,229,4,11,12.14,0,70,37,1,36.59,4
0,1,9,229,229,4,12,12.14,0,71,37,1,36.59,4
0,1,9,229,229,99,180,62.96,0,103,71,1,32.18,2
0,1,9,229,229,99,181,62.96,0,104,71,1,32.18,2
0,1,9,229,229,99,182,62.96,0,105,71,1,32.18,2
