outcome,innings,team_wkts,team_score,team_lead,bat_score,bat_balls,bat_avg,bat_arm,bowl_balls,bowl_runs,bowl_wkts,bowl_avg,bowl_type
0,2,3,188,-187,73,200,48.54,0,62,12,0,39.31,10
0,2,3,188,-187,73,201,48.54,0,63,12,0,39.31,10
0,2,3,188,-187,99,184,32.81,1,112,42,2,30.01,1
0,2,3,188,-187,99,185,32.81,1,113,42,2,30.01,1
0,2,3,188,-187,99,186,32.81,1,114,42,2,30.01,1
0,2,3,188,-187,99,187,32.81,1,115,42,2,30.01,1
0,2,3,188,-187,99,188,32.81,1,116,42,2,30.01,1
0,2,3,188,-187,99,189,32.81,1,117,42,2,30.01,1
1,2,3,188,-187,99,190,32.81,1,118,42,2,30.01,1
0,2,3,189,-186,73,202,48.54,0,119,43,2,30.01,1
0,2,3,189,-186,100,191,32.81,1,64,12,0,39.31,10
0,2,3,189,-186,100,192,32.81,1,65,12,0,39.31,10
0,2,3,189,-186,100,193,32.81,1,66,12,0,39.31,10
1,2,3,189,-186,100,194,32.81,1,67,12,0,39.31,10
0,2,3,190,-185,73,203,48.54,0,68,13,0,39.31,10
0,2,3,190,-185,73,204,48.54,0,69,13,0,39.31,10
0,2,3,190,-185,73,205,48.54,0,70,13,0,39.31,10
0,2,3,190,-185,73,206,48.54,0,71,13,0,39.31,10
0,2,3,190,-185,101,195,32.81,1,120,43,2,30.01,1
0,2,3,190,-185,101,196,32.81,1,121,43,2,30.01,1
0,2,3,190,-185,101,197,32.81,1,122,43,2,30.01,1
1,2,3,190,-185,101,198,32.81,1,123,43,2,30.01,1
1,2,3,191,-184,73,207,48.54,0,124,44,2,30.01,1
1,2,3,192,-183,74,208,48.54,0,125,45,2,30.01,1
0,2,3,193,-182,102,199,32.81,1,126,46,2,30.01,1
0,2,3,193,-182,102,200,32.81,1,127,46,2,30.01,1
0,2,3,193,-182,75,209,48.54,0,72,13,0,39.31,10
1,2,3,193,-182,75,210,48.54,0,73,13,0,39.31,10
1,2,3,194,-181,76,211,48.54,0,74,14,0,39.31,10
1,2,3,195,-180,102,201,32.81,1,75,15,0,39.31,10
1,2,3,196,-179,77,212,48.54,0,76,16,0,39.31,10
1,2,3,197,-178,78,213,48.54,0,77,17,0,39.31,10
0,2,3,198,-177,103,202,32.81,1,78,18,0,39.31,10
0,2,3,198,-177,103,203,32.81,1,79,18,0,39.31,10
0,2,3,198,-177,79,214,48.54,0,128,46,2,30.01,1
1,2,3,198,-177,79,215,48.54,0,129,46,2,30.01,1
1,2,3,199,-176,80,216,48.54,0,130,47,2,30.01,1
0,2,3,200,-175,103,204,32.81,1,131,48,2,30.01,1
0,2,3,200,-175,103,205,32.81,1,132,48,2,30.01,1
0,2,3,200,-175,103,206,32.81,1,133,48,2,30.01,1
0,2,3,200,-175,103,207,32.81,1,134,48,2,30.01,1
0,2,3,200,-175,103,208,32.81,1,135,48,2,30.01,1
0,2,3,200,-175,81,217,48.54,0,80,18,0,39.31,10
1,2,3,200,-175,81,218,48.54,0,81,18,0,39.31,10
1,2,3,201,-174,82,219,48.54,0,82,19,0,39.31,10
0,2,3,202,-173,103,209,32.81,1,83,20,0,39.31,10
0,2,3,202,-173,103,210,32.81,1,84,20,0,39.31,10
0,2,3,202,-173,103,211,32.81,1,85,20,0,39.31,10
0,2,3,202,-173,103,212,32.81,1,86,20,0,39.31,10
1,2,3,202,-173,103,213,32.81,1,87,20,0,39.31,10
0,2,3,203,-172,104,214,32.81,1,136,48,2,30.01,1
0,2,3,203,-172,104,215,32.81,1,137,48,2,30.01,1
0,2,3,203,-172,104,216,32.81,1,138,48,2,30.01,1
4,2,3,203,-172,104,217,32.81,1,139,48,2,30.01,1
0,2,3,207,-168,108,218,32.81,1,140,52,2,30.01,1
0,2,3,207,-168,108,219,32.81,1,141,52,2,30.01,1
0,2,3,207,-168,108,220,32.81,1,142,52,2,30.01,1
0,2,3,207,-168,108,221,32.81,1,143,52,2,30.01,1
0,2,3,207,-168,83,220,48.54,0,88,21,0,39.31,10
0,2,3,207,-168,83,221,48.54,0,89,21,0,39.31,10
0,2,3,207,-168,83,222,48.54,0,90,21,0,39.31,10
0,2,3,207,-168,83,223,48.54,0,91,21,0,39.31,10
0,2,3,207,-168,83,224,48.54,0,92,21,0,39.31,10
0,2,3,207,-168,83,225,48.54,0,93,21,0,39.31,10
0,2,3,207,-168,83,226,48.54,0,94,21,0,39.31,10
1,2,3,207,-168,83,227,48.54,0,95,21,0,39.31,10
1lb,2,3,208,-167,84,228,48.54,0,112,50,1,48.46,2
0,2,3,209,-166,108,222,32.81,1,113,50,1,48.46,2
0,2,3,209,-166,108,223,32.81,1,114,50,1,48.46,2
0,2,3,209,-166,108,224,32.81,1,115,50,1,48.46,2
0,2,3,209,-166,108,225,32.81,1,116,50,1,48.46,2
0,2,3,209,-166,108,226,32.81,1,117,50,1,48.46,2
0,2,3,209,-166,108,227,32.81,1,118,50,1,48.46,2
0,2,3,209,-166,108,228,32.81,1,119,50,1,48.46,2
2lb,2,3,209,-166,84,229,48.54,0,96,22,0,39.31,10
0,2,3,211,-164,84,230,48.54,0,97,22,0,39.31,10
0,2,3,211,-164,84,231,48.54,0,98,22,0,39.31,10
0,2,3,211,-164,84,232,48.54,0,99,22,0,39.31,10
4,2,3,211,-164,84,233,48.54,0,100,22,0,39.31,10
4,2,3,215,-160,88,234,48.54,0,101,26,0,39.31,10
0,2,3,219,-156,92,235,48.54,0,102,30,0,39.31,10
0,2,3,219,-156,92,236,48.54,0,103,30,0,39.31,10
0,2,3,219,-156,108,229,32.81,1,120,50,1,48.46,2
0,2,3,219,-156,108,230,32.81,1,121,50,1,48.46,2
0,2,3,219,-156,108,231,32.81,1,122,50,1,48.46,2
1,2,3,219,-156,108,232,32.81,1,123,50,1,48.46,2
1,2,3,220,-155,92,237,48.54,0,124,51,1,48.46,2
1,2,3,221,-154,93,238,48.54,0,125,52,1,48.46,2
1,2,3,222,-153,109,233,32.81,1,126,53,1,48.46,2
1,2,3,223,-152,94,239,48.54,0,127,54,1,48.46,2
1,2,3,224,-151,95,240,48.54,0,104,30,0,39.31,10
0,2,3,225,-150,110,234,32.81,1,105,31,0,39.31,10
0,2,3,225,-150,110,235,32.81,1,106,31,0,39.31,10
0,2,3,225,-150,110,236,32.81,1,107,31,0,39.31,10
1,2,3,225,-150,110,237,32.81,1,108,31,0,39.31,10
1,2,3,226,-149,111,238,32.81,1,109,32,0,39.31,10
1,2,3,227,-148,96,241,48.54,0,110,33,0,39.31,10
1,2,3,228,-147,112,239,32.81,1,111,34,0,39.31,10
0,2,3,229,-146,113,240,32.81,1,128,55,1,48.46,2
0,2,3,229,-146,113,241,32.81,1,129,55,1,48.46,2
0,2,3,229,-146,113,242,32.81,1,130,55,1,48.46,2
0,2,3,229,-146,113,243,32.81,1,131,55,1,48.46,2
0,2,3,229,-146,113,244,32.81,1,132,55,1,48.46,2
0,2,3,229,-146,113,245,32.81,1,133,55,1,48.46,2
4,2,3,229,-146,113,246,32.81,1,134,55,1,48.46,2
0,2,3,233,-142,117,247,32.81,1,135,59,1,48.46,2
0,2,3,233,-142,97,242,48.54,0,112,35,0,39.31,10
0,2,3,233,-142,97,243,48.54,0,113,35,0,39.31,10
0,2,3,233,-142,97,244,48.54,0,114,35,0,39.31,10
4lb,2,3,233,-142,97,245,48.54,0,115,35,0,39.31,10
0,2,3,237,-138,97,246,48.54,0,116,35,0,39.31,10
0,2,3,237,-138,97,247,48.54,0,117,35,0,39.31,10
1,2,3,237,-138,97,248,48.54,0,118,35,0,39.31,10
0,2,3,238,-137,117,248,32.81,1,119,36,0,39.31,10
0,2,3,238,-137,98,249,48.54,0,80,45,0,26.98,7
0,2,3,238,-137,98,250,48.54,0,81,45,0,26.98,7
0,2,3,238,-137,98,251,48.54,0,82,45,0,26.98,7
4,2,3,238,-137,98,252,48.54,0,83,45,0,26.98,7
0,2,3,242,-133,102,253,48.54,0,84,49,0,26.98,7
0,2,3,242,-133,102,254,48.54,0,85,49,0,26.98,7
0,2,3,242,-133,102,255,48.54,0,86,49,0,26.98,7
1,2,3,242,-133,102,256,48.54,0,87,49,0,26.98,7
0,2,3,243,-132,103,257,48.54,0,120,36,0,39.31,10
0,2,3,243,-132,103,258,48.54,0,121,36,0,39.31,10
0,2,3,243,-132,103,259,48.54,0,122,36,0,39.31,10
4,2,3,243,-132,103,260,48.54,0,123,36,0,39.31,10
0,2,3,247,-128,107,261,48.54,0,124,40,0,39.31,10
0,2,3,247,-128,107,262,48.54,0,125,40,0,39.31,10
0,2,3,247,-128,107,263,48.54,0,126,40,0,39.31,10
0,2,3,247,-128,107,264,48.54,0,127,40,0,39.31,10
0,2,3,247,-128,117,249,32.81,1,88,50,0,26.98,7
0,2,3,247,-128,117,250,32.81,1,89,50,0,26.98,7
0,2,3,247,-128,117,251,32.81,1,90,50,0,26.98,7
0,2,3,247,-128,117,252,32.81,1,91,50,0,26.98,7
0,2,3,247,-128,117,253,32.81,1,92,50,0,26.98,7
0,2,3,247,-128,117,254,32.81,1,93,50,0,26.98,7
1,2,3,247,-128,117,255,32.81,1,94,50,0,26.98,7
0,2,3,248,-127,107,265,48.54,0,95,51,0,26.98,7
0,2,3,248,-127,118,256,32.81,1,56,31,0,-,0
0,2,3,248,-127,118,257,32.81,1,57,31,0,-,0
0,2,3,248,-127,118,258,32.81,1,58,31,0,-,0
0,2,3,248,-127,118,259,32.81,1,59,31,0,-,0
0,2,3,248,-127,118,260,32.81,1,60,31,0,-,0
0,2,3,248,-127,118,261,32.81,1,61,31,0,-,0
0,2,3,248,-127,118,262,32.81,1,62,31,0,-,0
0,2,3,248,-127,118,263,32.81,1,63,31,0,-,0
0,2,3,248,-127,107,266,48.54,0,96,51,0,26.98,7
1,2,3,248,-127,107,267,48.54,0,97,51,0,26.98,7
1,2,3,249,-126,108,268,48.54,0,98,52,0,26.98,7
0,2,3,250,-125,118,264,32.81,1,99,53,0,26.98,7
0,2,3,250,-125,118,265,32.81,1,100,53,0,26.98,7
0,2,3,250,-125,118,266,32.81,1,101,53,0,26.98,7
0,2,3,250,-125,118,267,32.81,1,102,53,0,26.98,7
0,2,3,250,-125,118,268,32.81,1,103,53,0,26.98,7
0,2,3,250,-125,109,269,48.54,0,64,31,0,-,0
0,2,3,250,-125,109,270,48.54,0,65,31,0,-,0
0,2,3,250,-125,109,271,48.54,0,66,31,0,-,0
0,2,3,250,-125,109,272,48.54,0,67,31,0,-,0
1,2,3,250,-125,109,273,48.54,0,68,31,0,-,0
1,2,3,251,-124,110,274,48.54,0,69,32,0,-,0
4,2,3,252,-123,118,269,32.81,1,70,33,0,-,0
1,2,3,256,-119,122,270,32.81,1,71,37,0,-,0
1,2,3,257,-118,123,271,32.81,1,104,53,0,26.98,7
1,2,3,258,-117,111,275,48.54,0,105,54,0,26.98,7
1,2,3,259,-116,112,276,48.54,0,106,55,0,26.98,7
W,2,3,260,-115,124,272,32.81,1,107,56,0,26.98,7
1,2,4,260,-115,0,0,35.94,1,108,56,1,26.98,7
1,2,4,261,-114,1,1,35.94,1,109,57,1,26.98,7
1,2,4,262,-113,113,277,48.54,0,110,58,1,26.98,7
0,2,4,263,-112,2,2,35.94,1,111,59,1,26.98,7
1,2,4,263,-112,114,278,48.54,0,72,38,0,-,0
0,2,4,264,-111,2,3,35.94,1,73,39,0,-,0
0,2,4,264,-111,2,4,35.94,1,74,39,0,-,0
0,2,4,264,-111,2,5,35.94,1,75,39,0,-,0
0,2,4,264,-111,2,6,35.94,1,76,39,0,-,0
0,2,4,264,-111,2,7,35.94,1,77,39,0,-,0
0,2,4,264,-111,2,8,35.94,1,78,39,0,-,0
0,2,4,264,-111,2,9,35.94,1,79,39,0,-,0
4,2,4,264,-111,115,279,48.54,0,112,59,1,26.98,7
0,2,4,268,-107,119,280,48.54,0,113,63,1,26.98,7
0,2,4,268,-107,119,281,48.54,0,114,63,1,26.98,7
1,2,4,268,-107,119,282,48.54,0,115,63,1,26.98,7
0,2,4,269,-106,2,10,35.94,1,116,64,1,26.98,7
0,2,4,269,-106,2,11,35.94,1,117,64,1,26.98,7
0,2,4,269,-106,2,12,35.94,1,118,64,1,26.98,7
0,2,4,269,-106,2,13,35.94,1,119,64,1,26.98,7
0,2,4,269,-106,120,283,48.54,0,80,39,0,-,0
0,2,4,269,-106,120,284,48.54,0,81,39,0,-,0
0,2,4,269,-106,120,285,48.54,0,82,39,0,-,0
0,2,4,269,-106,120,286,48.54,0,83,39,0,-,0
0,2,4,269,-106,120,287,48.54,0,84,39,0,-,0
0,2,4,269,-106,120,288,48.54,0,85,39,0,-,0
0,2,4,269,-106,120,289,48.54,0,86,39,0,-,0
0,2,4,269,-106,120,290,48.54,0,87,39,0,-,0
2,2,4,269,-106,2,14,35.94,1,120,64,1,26.98,7
0,2,4,271,-104,4,15,35.94,1,121,66,1,26.98,7
0,2,4,271,-104,4,16,35.94,1,122,66,1,26.98,7
4,2,4,271,-104,4,17,35.94,1,123,66,1,26.98,7
0,2,4,275,-100,8,18,35.94,1,124,70,1,26.98,7
0,2,4,275,-100,8,19,35.94,1,125,70,1,26.98,7
0,2,4,275,-100,8,20,35.94,1,126,70,1,26.98,7
0,2,4,275,-100,8,21,35.94,1,127,70,1,26.98,7
0,2,4,275,-100,120,291,48.54,0,88,39,0,-,0
0,2,4,275,-100,120,292,48.54,0,89,39,0,-,0
0,2,4,275,-100,120,293,48.54,0,90,39,0,-,0
0,2,4,275,-100,120,294,48.54,0,91,39,0,-,0
0,2,4,275,-100,120,295,48.54,0,92,39,0,-,0
0,2,4,275,-100,120,296,48.54,0,93,39,0,-,0
0,2,4,275,-100,120,297,48.54,0,94,39,0,-,0
0,2,4,275,-100,120,298,48.54,0,95,39,0,-,0
0,2,4,275,-100,8,22,35.94,1,128,40,0,39.31,10
1,2,4,275,-100,8,23,35.94,1,129,40,0,39.31,10
1,2,4,276,-99,9,24,35.94,1,130,41,0,39.31,10
0,2,4,277,-98,120,299,48.54,0,131,42,0,39.31,10
0,2,4,277,-98,120,300,48.54,0,132,42,0,39.31,10
0,2,4,277,-98,120,301,48.54,0,133,42,0,39.31,10
0,2,4,277,-98,120,302,48.54,0,134,42,0,39.31,10
0,2,4,277,-98,120,303,48.54,0,135,42,0,39.31,10
0,2,4,277,-98,10,25,35.94,1,144,52,2,30.01,1
0,2,4,277,-98,10,26,35.94,1,145,52,2,30.01,1
0,2,4,277,-98,10,27,35.94,1,146,52,2,30.01,1
0,2,4,277,-98,10,28,35.94,1,147,52,2,30.01,1
0,2,4,277,-98,10,29,35.94,1,148,52,2,30.01,1
0,2,4,277,-98,10,30,35.94,1,149,52,2,30.01,1
2,2,4,277,-98,10,31,35.94,1,150,52,2,30.01,1
0,2,4,279,-96,12,32,35.94,1,151,54,2,30.01,1
0,2,4,279,-96,120,304,48.54,0,136,59,1,48.46,2
1,2,4,279,-96,120,305,48.54,0,137,59,1,48.46,2
1,2,4,280,-95,121,306,48.54,0,138,60,1,48.46,2
0,2,4,281,-94,12,33,35.94,1,139,61,1,48.46,2
0,2,4,281,-94,12,34,35.94,1,140,61,1,48.46,2
0,2,4,281,-94,12,35,35.94,1,141,61,1,48.46,2
0,2,4,281,-94,12,36,35.94,1,142,61,1,48.46,2
2,2,4,281,-94,12,37,35.94,1,143,61,1,48.46,2
1,2,4,283,-92,122,307,48.54,0,152,54,2,30.01,1
0,2,4,284,-91,14,38,35.94,1,153,55,2,30.01,1
0,2,4,284,-91,14,39,35.94,1,154,55,2,30.01,1
0,2,4,284,-91,14,40,35.94,1,155,55,2,30.01,1
0,2,4,284,-91,14,41,35.94,1,156,55,2,30.01,1
0,2,4,284,-91,14,42,35.94,1,157,55,2,30.01,1
0,2,4,284,-91,14,43,35.94,1,158,55,2,30.01,1
0,2,4,284,-91,14,44,35.94,1,159,55,2,30.01,1
0,2,4,284,-91,123,308,48.54,0,144,63,1,48.46,2
0,2,4,284,-91,123,309,48.54,0,145,63,1,48.46,2
0,2,4,284,-91,123,310,48.54,0,146,63,1,48.46,2
0,2,4,284,-91,123,311,48.54,0,147,63,1,48.46,2
0,2,4,284,-91,123,312,48.54,0,148,63,1,48.46,2
0,2,4,284,-91,123,313,48.54,0,149,63,1,48.46,2
0,2,4,284,-91,123,314,48.54,0,150,63,1,48.46,2
0,2,4,284,-91,123,315,48.54,0,151,63,1,48.46,2
0,2,4,284,-91,14,45,35.94,1,160,55,2,30.01,1
4,2,4,284,-91,14,46,35.94,1,161,55,2,30.01,1
4,2,4,288,-87,18,47,35.94,1,162,59,2,30.01,1
0,2,4,292,-83,22,48,35.94,1,163,63,2,30.01,1
0,2,4,292,-83,22,49,35.94,1,164,63,2,30.01,1
0,2,4,292,-83,22,50,35.94,1,165,63,2,30.01,1
0,2,4,292,-83,22,51,35.94,1,166,63,2,30.01,1
4,2,4,292,-83,22,52,35.94,1,167,63,2,30.01,1
0,2,4,296,-79,123,316,48.54,0,152,63,1,48.46,2
0,2,4,296,-79,123,317,48.54,0,153,63,1,48.46,2
0,2,4,296,-79,123,318,48.54,0,154,63,1,48.46,2
0,2,4,296,-79,123,319,48.54,0,155,63,1,48.46,2
1,2,4,296,-79,123,320,48.54,0,156,63,1,48.46,2
1,2,4,297,-78,124,321,48.54,0,157,64,1,48.46,2
0,2,4,298,-77,26,53,35.94,1,158,65,1,48.46,2
0,2,4,298,-77,26,54,35.94,1,159,65,1,48.46,2
0,2,4,298,-77,125,322,48.54,0,128,70,1,26.98,7
0,2,4,298,-77,125,323,48.54,0,129,70,1,26.98,7
0,2,4,298,-77,125,324,48.54,0,130,70,1,26.98,7
0,2,4,298,-77,125,325,48.54,0,131,70,1,26.98,7
0,2,4,298,-77,125,326,48.54,0,132,70,1,26.98,7
0,2,4,298,-77,125,327,48.54,0,133,70,1,26.98,7
0,2,4,298,-77,125,328,48.54,0,134,70,1,26.98,7
0,2,4,298,-77,125,329,48.54,0,135,70,1,26.98,7
0,2,4,298,-77,26,55,35.94,1,160,65,1,48.46,2
0,2,4,298,-77,26,56,35.94,1,161,65,1,48.46,2
0,2,4,298,-77,26,57,35.94,1,162,65,1,48.46,2
4,2,4,298,-77,26,58,35.94,1,163,65,1,48.46,2
0,2,4,302,-73,30,59,35.94,1,164,69,1,48.46,2
0,2,4,302,-73,30,60,35.94,1,165,69,1,48.46,2
0,2,4,302,-73,30,61,35.94,1,166,69,1,48.46,2
0,2,4,302,-73,30,62,35.94,1,167,69,1,48.46,2
0,2,4,302,-73,125,330,48.54,0,136,70,1,26.98,7
0,2,4,302,-73,125,331,48.54,0,137,70,1,26.98,7
0,2,4,302,-73,125,332,48.54,0,138,70,1,26.98,7
0,2,4,302,-73,125,333,48.54,0,139,70,1,26.98,7
4,2,4,302,-73,125,334,48.54,0,140,70,1,26.98,7
4,2,4,306,-69,129,335,48.54,0,141,74,1,26.98,7
0,2,4,310,-65,133,336,48.54,0,142,78,1,26.98,7
0,2,4,310,-65,133,337,48.54,0,143,78,1,26.98,7
0,2,4,310,-65,30,63,35.94,1,168,67,2,30.01,1
0,2,4,310,-65,30,64,35.94,1,169,67,2,30.01,1
0,2,4,310,-65,30,65,35.94,1,170,67,2,30.01,1
0,2,4,310,-65,30,66,35.94,1,171,67,2,30.01,1
1,2,4,310,-65,30,67,35.94,1,172,67,2,30.01,1
1,2,4,311,-64,31,68,35.94,1,173,68,2,30.01,1
4,2,4,312,-63,133,338,48.54,0,174,69,2,30.01,1
0,2,4,316,-59,137,339,48.54,0,175,73,2,30.01,1
0,2,4,316,-59,32,69,35.94,1,144,78,1,26.98,7
0,2,4,316,-59,32,70,35.94,1,145,78,1,26.98,7
0,2,4,316,-59,32,71,35.94,1,146,78,1,26.98,7
1,2,4,316,-59,32,72,35.94,1,147,78,1,26.98,7
0,2,4,317,-58,137,340,48.54,0,148,79,1,26.98,7
0,2,4,317,-58,137,341,48.54,0,149,79,1,26.98,7
0,2,4,317,-58,137,342,48.54,0,150,79,1,26.98,7
0,2,4,317,-58,137,343,48.54,0,151,79,1,26.98,7
0,2,4,317,-58,33,73,35.94,1,176,73,2,30.01,1
0,2,4,317,-58,33,74,35.94,1,177,73,2,30.01,1
0,2,4,317,-58,33,75,35.94,1,178,73,2,30.01,1
0,2,4,317,-58,33,76,35.94,1,179,73,2,30.01,1
0,2,4,317,-58,33,77,35.94,1,180,73,2,30.01,1
0,2,4,317,-58,33,78,35.94,1,181,73,2,30.01,1
W,2,4,317,-58,33,79,35.94,1,182,73,2,30.01,1
0,2,5,317,-58,0,0,1.0,0,183,73,3,30.01,1
0,2,5,317,-58,137,344,48.54,0,152,79,1,26.98,7
4,2,5,317,-58,137,345,48.54,0,153,79,1,26.98,7
4,2,5,321,-54,141,346,48.54,0,154,83,1,26.98,7
4,2,5,325,-50,145,347,48.54,0,155,87,1,26.98,7
0,2,5,329,-46,149,348,48.54,0,156,91,1,26.98,7
0,2,5,329,-46,149,349,48.54,0,157,91,1,26.98,7
4,2,5,329,-46,149,350,48.54,0,158,91,1,26.98,7
1,2,5,333,-42,153,351,48.54,0,159,95,1,26.98,7
1,2,5,334,-41,154,352,48.54,0,184,73,3,30.01,1
0,2,5,335,-40,0,1,1.0,0,185,74,3,30.01,1
0,2,5,335,-40,0,2,1.0,0,186,74,3,30.01,1
0,2,5,335,-40,0,3,1.0,0,187,74,3,30.01,1
0,2,5,335,-40,0,4,1.0,0,188,74,3,30.01,1
0,2,5,335,-40,0,5,1.0,0,189,74,3,30.01,1
1,2,5,335,-40,0,6,1.0,0,190,74,3,30.01,1
1,2,5,336,-39,155,353,48.54,0,191,75,3,30.01,1
1,2,5,337,-38,156,354,48.54,0,160,96,1,26.98,7
W,2,5,338,-37,1,7,1.0,0,161,97,1,26.98,7
W,2,6,338,-37,1,8,1.0,0,162,97,2,26.98,7
0,2,7,338,-37,0,0,27.33,0,163,97,3,26.98,7
0,2,7,338,-37,0,1,27.33,0,164,97,3,26.98,7
0,2,7,338,-37,0,2,27.33,0,165,97,3,26.98,7
0,2,7,338,-37,0,3,27.33,0,166,97,3,26.98,7
2,2,7,338,-37,0,4,27.33,0,167,97,3,26.98,7
0,2,7,340,-35,157,355,48.54,0,192,76,3,30.01,1
0,2,7,340,-35,157,356,48.54,0,193,76,3,30.01,1
0,2,7,340,-35,157,357,48.54,0,194,76,3,30.01,1
0,2,7,340,-35,157,358,48.54,0,195,76,3,30.01,1
1,2,7,340,-35,157,359,48.54,0,196,76,3,30.01,1
1,2,7,341,-34,158,360,48.54,0,197,77,3,30.01,1
0,2,7,342,-33,2,5,27.33,0,198,78,3,30.01,1
0,2,7,342,-33,2,6,27.33,0,199,78,3,30.01,1
1,2,7,342,-33,159,361,48.54,0,168,99,3,26.98,7
0,2,7,343,-32,2,7,27.33,0,169,100,3,26.98,7
0,2,7,343,-32,2,8,27.33,0,170,100,3,26.98,7
0,2,7,343,-32,2,9,27.33,0,171,100,3,26.98,7
0,2,7,343,-32,2,10,27.33,0,172,100,3,26.98,7
0,2,7,343,-32,2,11,27.33,0,173,100,3,26.98,7
0,2,7,343,-32,2,12,27.33,0,174,100,3,26.98,7
0,2,7,343,-32,2,13,27.33,0,175,100,3,26.98,7
0,2,7,343,-32,160,362,48.54,0,200,78,3,30.01,1
1,2,7,343,-32,160,363,48.54,0,201,78,3,30.01,1
1,2,7,344,-31,161,364,48.54,0,202,79,3,30.01,1
0,2,7,345,-30,2,14,27.33,0,203,80,3,30.01,1
0,2,7,345,-30,2,15,27.33,0,204,80,3,30.01,1
0,2,7,345,-30,2,16,27.33,0,205,80,3,30.01,1
0,2,7,345,-30,2,17,27.33,0,206,80,3,30.01,1
0,2,7,345,-30,2,18,27.33,0,207,80,3,30.01,1
0,2,7,345,-30,162,365,48.54,0,176,100,3,26.98,7
0,2,7,345,-30,162,366,48.54,0,177,100,3,26.98,7
0,2,7,345,-30,162,367,48.54,0,178,100,3,26.98,7
0,2,7,345,-30,162,368,48.54,0,179,100,3,26.98,7
0,2,7,345,-30,162,369,48.54,0,180,100,3,26.98,7
0,2,7,345,-30,162,370,48.54,0,181,100,3,26.98,7
0,2,7,345,-30,162,371,48.54,0,182,100,3,26.98,7
0,2,7,345,-30,162,372,48.54,0,183,100,3,26.98,7
0,2,7,345,-30,2,19,27.33,0,168,69,1,48.46,2
2,2,7,345,-30,2,20,27.33,0,169,69,1,48.46,2
2,2,7,347,-28,4,21,27.33,0,170,71,1,48.46,2
0,2,7,349,-26,6,22,27.33,0,171,73,1,48.46,2
0,2,7,349,-26,6,23,27.33,0,172,73,1,48.46,2
0,2,7,349,-26,6,24,27.33,0,173,73,1,48.46,2
2,2,7,349,-26,6,25,27.33,0,174,73,1,48.46,2
0,2,7,351,-24,8,26,27.33,0,175,75,1,48.46,2
1,2,7,351,-24,162,373,48.54,0,208,80,3,30.01,1
0,2,7,352,-23,8,27,27.33,0,209,81,3,30.01,1
0,2,7,352,-23,8,28,27.33,0,210,81,3,30.01,1
0,2,7,352,-23,8,29,27.33,0,211,81,3,30.01,1
0,2,7,352,-23,8,30,27.33,0,212,81,3,30.01,1
0,2,7,352,-23,8,31,27.33,0,213,81,3,30.01,1
0,2,7,352,-23,8,32,27.33,0,214,81,3,30.01,1
1,2,7,352,-23,8,33,27.33,0,215,81,3,30.01,1
0,2,7,353,-22,9,34,27.33,0,176,75,1,48.46,2
2,2,7,353,-22,9,35,27.33,0,177,75,1,48.46,2
2,2,7,355,-20,11,36,27.33,0,178,77,1,48.46,2
0,2,7,357,-18,13,37,27.33,0,179,79,1,48.46,2
0,2,7,357,-18,13,38,27.33,0,180,79,1,48.46,2
0,2,7,357,-18,13,39,27.33,0,181,79,1,48.46,2
0,2,7,357,-18,13,40,27.33,0,182,79,1,48.46,2
0,2,7,357,-18,13,41,27.33,0,183,79,1,48.46,2
0,2,7,357,-18,163,374,48.54,0,216,82,3,30.01,1
0,2,7,357,-18,163,375,48.54,0,217,82,3,30.01,1
0,2,7,357,-18,163,376,48.54,0,218,82,3,30.01,1
4b,2,7,357,-18,163,377,48.54,0,219,82,3,30.01,1
1,2,7,361,-14,163,378,48.54,0,220,82,3,30.01,1
1,2,7,362,-13,164,379,48.54,0,221,83,3,30.01,1
0,2,7,363,-12,13,42,27.33,0,222,84,3,30.01,1
0,2,7,363,-12,13,43,27.33,0,223,84,3,30.01,1
0,2,7,363,-12,165,380,48.54,0,184,79,1,48.46,2
1,2,7,363,-12,165,381,48.54,0,185,79,1,48.46,2
1,2,7,364,-11,166,382,48.54,0,186,80,1,48.46,2
0,2,7,365,-10,13,44,27.33,0,187,81,1,48.46,2
0,2,7,365,-10,13,45,27.33,0,188,81,1,48.46,2
0,2,7,365,-10,13,46,27.33,0,189,81,1,48.46,2
0,2,7,365,-10,13,47,27.33,0,190,81,1,48.46,2
1,2,7,365,-10,13,48,27.33,0,191,81,1,48.46,2
0,2,7,366,-9,14,49,27.33,0,224,84,3,30.01,1
0,2,7,366,-9,14,50,27.33,0,225,84,3,30.01,1
0,2,7,366,-9,14,51,27.33,0,226,84,3,30.01,1
0,2,7,366,-9,14,52,27.33,0,227,84,3,30.01,1
0,2,7,366,-9,14,53,27.33,0,228,84,3,30.01,1
0,2,7,366,-9,14,54,27.33,0,229,84,3,30.01,1
0,2,7,366,-9,14,55,27.33,0,230,84,3,30.01,1
0,2,7,366,-9,14,56,27.33,0,231,84,3,30.01,1
0,2,7,366,-9,167,383,48.54,0,192,82,1,48.46,2
1,2,7,366,-9,167,384,48.54,0,193,82,1,48.46,2
1,2,7,367,-8,168,385,48.54,0,194,83,1,48.46,2
0,2,7,368,-7,14,57,27.33,0,195,84,1,48.46,2
0,2,7,368,-7,14,58,27.33,0,196,84,1,48.46,2
0,2,7,368,-7,14,59,27.33,0,197,84,1,48.46,2
