outcome,innings,team_wkts,team_score,team_lead,bat_score,bat_balls,bat_avg,bat_arm,bowl_balls,bowl_runs,bowl_wkts,bowl_avg,bowl_type
W,3,1,27,-60,7,30,27.8,0,6,8,0,36.59,4
0,3,2,27,-60,0,0,62.96,0,7,8,1,36.59,4
0,3,2,27,-60,0,1,62.96,0,8,8,1,36.59,4
1,3,2,27,-60,0,2,62.96,0,9,8,1,36.59,4
1,3,2,28,-59,11,16,42.05,1,10,9,1,36.59,4
4,3,2,29,-58,1,3,62.96,0,11,10,1,36.59,4
4,3,2,33,-54,12,17,42.05,1,30,13,1,28.78,2
4,3,2,37,-50,16,18,42.05,1,31,17,1,28.78,2
0,3,2,41,-46,20,19,42.05,1,32,21,1,28.78,2
1,3,2,41,-46,20,20,42.05,1,33,21,1,28.78,2
2,3,2,42,-45,5,4,62.96,0,34,22,1,28.78,2
2,3,2,44,-43,7,5,62.96,0,35,24,1,28.78,2
2,3,2,46,-41,21,21,42.05,1,12,14,1,36.59,4
0,3,2,48,-39,23,22,42.05,1,13,16,1,36.59,4
0,3,2,48,-39,23,23,42.05,1,14,16,1,36.59,4
0,3,2,48,-39,23,24,42.05,1,15,16,1,36.59,4
4,3,2,48,-39,23,25,42.05,1,16,16,1,36.59,4
0,3,2,52,-35,27,26,42.05,1,17,20,1,36.59,4
0,3,2,52,-35,9,6,62.96,0,18,5,0,30.81,2
0,3,2,52,-35,9,7,62.96,0,19,5,0,30.81,2
2,3,2,52,-35,9,8,62.96,0,20,5,0,30.81,2
0,3,2,54,-33,11,9,62.96,0,21,7,0,30.81,2
0,3,2,54,-33,11,10,62.96,0,22,7,0,30.81,2
1,3,2,54,-33,11,11,62.96,0,23,7,0,30.81,2
1,3,2,55,-32,12,12,62.96,0,18,20,1,36.59,4
0,3,2,56,-31,27,27,42.05,1,19,21,1,36.59,4
1,3,2,56,-31,27,28,42.05,1,20,21,1,36.59,4
1,3,2,57,-30,13,13,62.96,0,21,22,1,36.59,4
0,3,2,58,-29,28,29,42.05,1,22,23,1,36.59,4
0,3,2,58,-29,28,30,42.05,1,23,23,1,36.59,4
0,3,2,58,-29,14,14,62.96,0,24,8,0,30.81,2
1,3,2,58,-29,14,15,62.96,0,25,8,0,30.81,2
0,3,2,59,-28,28,31,42.05,1,26,9,0,30.81,2
0,3,2,59,-28,28,32,42.05,1,27,9,0,30.81,2
0,3,2,59,-28,28,33,42.05,1,28,9,0,30.81,2
2,3,2,59,-28,28,34,42.05,1,29,9,0,30.81,2
1,3,2,61,-26,15,16,62.96,0,24,23,1,36.59,4
1,3,2,62,-25,30,35,42.05,1,25,24,1,36.59,4
0,3,2,63,-24,16,17,62.96,0,26,25,1,36.59,4
0,3,2,63,-24,16,18,62.96,0,27,25,1,36.59,4
1,3,2,63,-24,16,19,62.96,0,28,25,1,36.59,4
0,3,2,64,-23,31,36,42.05,1,29,26,1,36.59,4
0,3,2,64,-23,17,20,62.96,0,30,11,0,30.81,2
1,3,2,64,-23,17,21,62.96,0,31,11,0,30.81,2
4,3,2,65,-22,31,37,42.05,1,32,12,0,30.81,2
0,3,2,69,-18,35,38,42.05,1,33,16,0,30.81,2
0,3,2,69,-18,35,39,42.05,1,34,16,0,30.81,2
4,3,2,69,-18,35,40,42.05,1,35,16,0,30.81,2
1,3,2,73,-14,18,22,62.96,0,0,0,0,51.8,4
0,3,2,74,-13,39,41,42.05,1,1,1,0,51.8,4
0,3,2,74,-13,39,42,42.05,1,2,1,0,51.8,4
0,3,2,74,-13,39,43,42.05,1,3,1,0,51.8,4
0,3,2,74,-13,39,44,42.05,1,4,1,0,51.8,4
1,3,2,74,-13,39,45,42.05,1,5,1,0,51.8,4
0,3,2,75,-12,40,46,42.05,1,0,0,0,32.18,2
W,3,2,75,-12,40,47,42.05,1,1,0,0,32.18,2
0,3,3,75,-12,0,0,49.93,1,2,0,1,32.18,2
0,3,3,75,-12,0,1,49.93,1,3,0,1,32.18,2
0,3,3,75,-12,0,2,49.93,1,4,0,1,32.18,2
0,3,3,75,-12,0,3,49.93,1,5,0,1,32.18,2
1,3,3,75,-12,19,23,62.96,0,30,26,1,36.59,4
0,3,3,76,-11,0,4,49.93,1,31,27,1,36.59,4
0,3,3,76,-11,0,5,49.93,1,32,27,1,36.59,4
0,3,3,76,-11,0,6,49.93,1,33,27,1,36.59,4
4,3,3,76,-11,0,7,49.93,1,34,27,1,36.59,4
0,3,3,80,-7,4,8,49.93,1,35,31,1,36.59,4
2,3,3,80,-7,20,24,62.96,0,6,0,1,32.18,2
1,3,3,82,-5,22,25,62.96,0,7,2,1,32.18,2
0,3,3,83,-4,4,9,49.93,1,8,3,1,32.18,2
0,3,3,83,-4,4,10,49.93,1,9,3,1,32.18,2
2,3,3,83,-4,4,11,49.93,1,10,3,1,32.18,2
0,3,3,85,-2,6,12,49.93,1,11,5,1,32.18,2
0,3,3,85,-2,23,26,62.96,0,36,31,1,36.59,4
3,3,3,85,-2,23,27,62.96,0,37,31,1,36.59,4
1,3,3,88,1,6,13,49.93,1,38,34,1,36.59,4
0,3,3,89,2,26,28,62.96,0,39,35,1,36.59,4
0,3,3,89,2,26,29,62.96,0,40,35,1,36.59,4
1,3,3,89,2,26,30,62.96,0,41,35,1,36.59,4
1,3,3,90,3,27,31,62.96,0,12,5,1,32.18,2
0,3,3,91,4,7,14,49.93,1,13,6,1,32.18,2
1,3,3,91,4,7,15,49.93,1,14,6,1,32.18,2
2,3,3,92,5,28,32,62.96,0,15,7,1,32.18,2
0,3,3,94,7,30,33,62.96,0,16,9,1,32.18,2
0,3,3,94,7,30,34,62.96,0,17,9,1,32.18,2
0,3,3,94,7,8,16,49.93,1,42,36,1,36.59,4
1,3,3,94,7,8,17,49.93,1,43,36,1,36.59,4
2,3,3,95,8,30,35,62.96,0,44,37,1,36.59,4
0,3,3,97,10,32,36,62.96,0,45,39,1,36.59,4
0,3,3,97,10,32,37,62.96,0,46,39,1,36.59,4
1,3,3,97,10,32,38,62.96,0,47,39,1,36.59,4
1,3,3,98,11,33,39,62.96,0,18,9,1,32.18,2
0,3,3,99,12,9,18,49.93,1,19,10,1,32.18,2
0,3,3,99,12,9,19,49.93,1,20,10,1,32.18,2
0,3,3,99,12,9,20,49.93,1,21,10,1,32.18,2
0,3,3,99,12,9,21,49.93,1,22,10,1,32.18,2
2,3,3,99,12,9,22,49.93,1,23,10,1,32.18,2
4,3,3,101,14,34,40,62.96,0,48,40,1,36.59,4
1,3,3,105,18,38,41,62.96,0,49,44,1,36.59,4
1,3,3,106,19,11,23,49.93,1,50,45,1,36.59,4
0,3,3,107,20,39,42,62.96,0,51,46,1,36.59,4
1,3,3,107,20,39,43,62.96,0,52,46,1,36.59,4
0,3,3,108,21,12,24,49.93,1,53,47,1,36.59,4
0,3,3,108,21,40,44,62.96,0,24,12,1,32.18,2
0,3,3,108,21,40,45,62.96,0,25,12,1,32.18,2
0,3,3,108,21,40,46,62.96,0,26,12,1,32.18,2
0,3,3,108,21,40,47,62.96,0,27,12,1,32.18,2
1nb,3,3,108,21,40,48,62.96,0,28,12,1,32.18,2
0,3,3,109,22,40,48,62.96,0,29,13,1,32.18,2
0,3,3,109,22,40,49,62.96,0,30,13,1,32.18,2
0,3,3,109,22,12,25,49.93,1,6,2,0,51.8,4
0,3,3,109,22,12,26,49.93,1,7,2,0,51.8,4
0,3,3,109,22,12,27,49.93,1,8,2,0,51.8,4
0,3,3,109,22,12,28,49.93,1,9,2,0,51.8,4
1,3,3,109,22,12,29,49.93,1,10,2,0,51.8,4
1,3,3,110,23,40,50,62.96,0,11,3,0,51.8,4
0,3,3,111,24,41,51,62.96,0,31,13,1,32.18,2
0,3,3,111,24,41,52,62.96,0,32,13,1,32.18,2
0,3,3,111,24,41,53,62.96,0,33,13,1,32.18,2
0,3,3,111,24,41,54,62.96,0,34,13,1,32.18,2
0,3,3,111,24,41,55,62.96,0,35,13,1,32.18,2
0,3,3,111,24,41,56,62.96,0,36,13,1,32.18,2
0,3,3,111,24,13,30,49.93,1,12,4,0,51.8,4
0,3,3,111,24,13,31,49.93,1,13,4,0,51.8,4
4,3,3,111,24,13,32,49.93,1,14,4,0,51.8,4
4,3,3,115,28,17,33,49.93,1,15,8,0,51.8,4
0,3,3,119,32,21,34,49.93,1,16,12,0,51.8,4
0,3,3,119,32,21,35,49.93,1,17,12,0,51.8,4
4,3,3,119,32,41,57,62.96,0,37,13,1,32.18,2
0,3,3,123,36,45,58,62.96,0,38,17,1,32.18,2
1,3,3,123,36,45,59,62.96,0,39,17,1,32.18,2
0,3,3,124,37,21,36,49.93,1,40,18,1,32.18,2
0,3,3,124,37,21,37,49.93,1,41,18,1,32.18,2
0,3,3,124,37,21,38,49.93,1,42,18,1,32.18,2
1,3,3,124,37,46,60,62.96,0,54,47,1,36.59,4
0,3,3,125,38,21,39,49.93,1,55,48,1,36.59,4
0,3,3,125,38,21,40,49.93,1,56,48,1,36.59,4
1nb,3,3,125,38,47,61,62.96,0,57,48,1,36.59,4
1,3,3,126,39,21,41,49.93,1,58,49,1,36.59,4
1,3,3,127,40,47,61,62.96,0,59,50,1,36.59,4
1,3,3,128,41,22,42,49.93,1,60,51,1,36.59,4
0,3,3,129,42,23,43,49.93,1,36,26,1,28.78,2
0,3,3,129,42,23,44,49.93,1,37,26,1,28.78,2
0,3,3,129,42,23,45,49.93,1,38,26,1,28.78,2
0,3,3,129,42,23,46,49.93,1,39,26,1,28.78,2
0,3,3,129,42,23,47,49.93,1,40,26,1,28.78,2
0,3,3,129,42,23,48,49.93,1,41,26,1,28.78,2
0,3,3,129,42,48,62,62.96,0,61,52,1,36.59,4
0,3,3,129,42,48,63,62.96,0,62,52,1,36.59,4
0,3,3,129,42,48,64,62.96,0,63,52,1,36.59,4
1,3,3,129,42,48,65,62.96,0,64,52,1,36.59,4
0,3,3,130,43,23,49,49.93,1,65,53,1,36.59,4
0,3,3,130,43,23,50,49.93,1,66,53,1,36.59,4
1,3,3,130,43,49,66,62.96,0,42,26,1,28.78,2
0,3,3,131,44,23,51,49.93,1,43,27,1,28.78,2
0,3,3,131,44,23,52,49.93,1,44,27,1,28.78,2
0,3,3,131,44,23,53,49.93,1,45,27,1,28.78,2
0,3,3,131,44,23,54,49.93,1,46,27,1,28.78,2
0,3,3,131,44,23,55,49.93,1,47,27,1,28.78,2
0,3,3,131,44,50,67,62.96,0,67,53,1,36.59,4
0,3,3,131,44,50,68,62.96,0,68,53,1,36.59,4
1,3,3,131,44,50,69,62.96,0,69,53,1,36.59,4
4b,3,3,132,45,23,56,49.93,1,70,54,1,36.59,4
0,3,3,136,49,23,57,49.93,1,71,54,1,36.59,4
0,3,3,136,49,23,58,49.93,1,72,54,1,36.59,4
0,3,3,136,49,51,70,62.96,0,48,27,1,28.78,2
0,3,3,136,49,51,71,62.96,0,49,27,1,28.78,2
0,3,3,136,49,51,72,62.96,0,50,27,1,28.78,2
0,3,3,136,49,51,73,62.96,0,51,27,1,28.78,2
4,3,3,136,49,51,74,62.96,0,52,27,1,28.78,2
0,3,3,140,53,55,75,62.96,0,53,31,1,28.78,2
0,3,3,140,53,23,59,49.93,1,73,54,1,36.59,4
1,3,3,140,53,23,60,49.93,1,74,54,1,36.59,4
1,3,3,141,54,55,76,62.96,0,75,55,1,36.59,4
1,3,3,142,55,24,61,49.93,1,76,56,1,36.59,4
1,3,3,143,56,56,77,62.96,0,77,57,1,36.59,4
0,3,3,144,57,25,62,49.93,1,78,58,1,36.59,4
1,3,3,144,57,57,78,62.96,0,54,31,1,28.78,2
1,3,3,145,58,25,63,49.93,1,55,32,1,28.78,2
0,3,3,146,59,58,79,62.96,0,56,33,1,28.78,2
0,3,3,146,59,58,80,62.96,0,57,33,1,28.78,2
0,3,3,146,59,58,81,62.96,0,58,33,1,28.78,2
0,3,3,146,59,58,82,62.96,0,59,33,1,28.78,2
0,3,3,146,59,26,64,49.93,1,79,58,1,36.59,4
0,3,3,146,59,26,65,49.93,1,80,58,1,36.59,4
0,3,3,146,59,26,66,49.93,1,81,58,1,36.59,4
0,3,3,146,59,26,67,49.93,1,82,58,1,36.59,4
0,3,3,146,59,26,68,49.93,1,83,58,1,36.59,4
1,3,3,146,59,26,69,49.93,1,84,58,1,36.59,4
4,3,3,147,60,27,70,49.93,1,60,33,1,28.78,2
0,3,3,151,64,31,71,49.93,1,61,37,1,28.78,2
4,3,3,151,64,31,72,49.93,1,62,37,1,28.78,2
0,3,3,155,68,35,73,49.93,1,63,41,1,28.78,2
0,3,3,155,68,35,74,49.93,1,64,41,1,28.78,2
0,3,3,155,68,35,75,49.93,1,65,41,1,28.78,2
0,3,3,155,68,58,83,62.96,0,85,59,1,36.59,4
2,3,3,155,68,58,84,62.96,0,86,59,1,36.59,4
2,3,3,157,70,60,85,62.96,0,87,61,1,36.59,4
1,3,3,159,72,62,86,62.96,0,88,63,1,36.59,4
0,3,3,160,73,35,76,49.93,1,89,64,1,36.59,4
1,3,3,160,73,35,77,49.93,1,90,64,1,36.59,4
0,3,3,161,74,36,78,49.93,1,66,41,1,28.78,2
0,3,3,161,74,36,79,49.93,1,67,41,1,28.78,2
0,3,3,161,74,36,80,49.93,1,68,41,1,28.78,2
2,3,3,161,74,36,81,49.93,1,69,41,1,28.78,2
0,3,3,163,76,38,82,49.93,1,70,43,1,28.78,2
0,3,3,163,76,38,83,49.93,1,71,43,1,28.78,2
0,3,3,163,76,63,87,62.96,0,91,65,1,36.59,4
0,3,3,163,76,63,88,62.96,0,92,65,1,36.59,4
1,3,3,163,76,63,89,62.96,0,93,65,1,36.59,4
4,3,3,164,77,38,84,49.93,1,94,66,1,36.59,4
1,3,3,168,81,42,85,49.93,1,95,70,1,36.59,4
0,3,3,169,82,64,90,62.96,0,96,71,1,36.59,4
0,3,3,169,82,43,86,49.93,1,43,18,1,32.18,2
0,3,3,169,82,43,87,49.93,1,44,18,1,32.18,2
0,3,3,169,82,43,88,49.93,1,45,18,1,32.18,2
0,3,3,169,82,43,89,49.93,1,46,18,1,32.18,2
0,3,3,169,82,43,90,49.93,1,47,18,1,32.18,2
0,3,3,169,82,43,91,49.93,1,48,18,1,32.18,2
1,3,3,169,82,64,91,62.96,0,0,0,0,-,5
1,3,3,170,83,43,92,49.93,1,1,1,0,-,5
0,3,3,171,84,65,92,62.96,0,2,2,0,-,5
0,3,3,171,84,65,93,62.96,0,3,2,0,-,5
1,3,3,171,84,65,94,62.96,0,4,2,0,-,5
1w,3,3,172,85,44,93,49.93,1,49,18,1,32.18,2
1b,3,3,173,86,44,93,49.93,1,5,3,0,-,5
0,3,3,174,87,44,94,49.93,1,50,19,1,32.18,2
0,3,3,174,87,44,95,49.93,1,51,19,1,32.18,2
2,3,3,174,87,44,96,49.93,1,52,19,1,32.18,2
0,3,3,176,89,46,97,49.93,1,53,21,1,32.18,2
0,3,3,176,89,46,98,49.93,1,54,21,1,32.18,2
0,3,3,176,89,46,99,49.93,1,55,21,1,32.18,2
0,3,3,176,89,66,95,62.96,0,6,3,0,-,5
1lb,3,3,176,89,66,96,62.96,0,7,3,0,-,5
0,3,3,177,90,46,100,49.93,1,8,3,0,-,5
0,3,3,177,90,46,101,49.93,1,9,3,0,-,5
0,3,3,177,90,46,102,49.93,1,10,3,0,-,5
1nb,3,3,177,90,66,97,62.96,0,56,21,1,32.18,2
0,3,3,178,91,46,103,49.93,1,11,3,0,-,5
0,3,3,178,91,66,97,62.96,0,57,22,1,32.18,2
4,3,3,178,91,66,98,62.96,0,58,22,1,32.18,2
4,3,3,182,95,70,99,62.96,0,59,26,1,32.18,2
0,3,3,186,99,74,100,62.96,0,60,30,1,32.18,2
1,3,3,186,99,74,101,62.96,0,61,30,1,32.18,2
0,3,3,187,100,46,104,49.93,1,62,31,1,32.18,2
0,3,3,187,100,75,102,62.96,0,12,3,0,-,5
1,3,3,187,100,75,103,62.96,0,13,3,0,-,5
0,3,3,188,101,46,105,49.93,1,14,4,0,-,5
0,3,3,188,101,46,106,49.93,1,15,4,0,-,5
1,3,3,188,101,46,107,49.93,1,16,4,0,-,5
1,3,3,189,102,76,104,62.96,0,17,5,0,-,5
0,3,3,190,103,77,105,62.96,0,63,31,1,32.18,2
0,3,3,190,103,77,106,62.96,0,64,31,1,32.18,2
1,3,3,190,103,77,107,62.96,0,65,31,1,32.18,2
0,3,3,191,104,47,108,49.93,1,66,32,1,32.18,2
0,3,3,191,104,47,109,49.93,1,67,32,1,32.18,2
4,3,3,191,104,47,110,49.93,1,68,32,1,32.18,2
4,3,3,195,108,78,108,62.96,0,18,6,0,-,5
4,3,3,199,112,82,109,62.96,0,19,10,0,-,5
0,3,3,203,116,86,110,62.96,0,20,14,0,-,5
0,3,3,203,116,86,111,62.96,0,21,14,0,-,5
0,3,3,203,116,86,112,62.96,0,22,14,0,-,5
1,3,3,203,116,86,113,62.96,0,23,14,0,-,5
1,3,3,204,117,87,114,62.96,0,69,36,1,32.18,2
0,3,3,205,118,51,111,49.93,1,70,37,1,32.18,2
0,3,3,205,118,51,112,49.93,1,71,37,1,32.18,2
0,3,3,205,118,51,113,49.93,1,72,37,1,32.18,2
0,3,3,205,118,51,114,49.93,1,73,37,1,32.18,2
W,3,3,205,118,51,115,49.93,1,74,37,1,32.18,2
0,3,4,205,118,88,115,62.96,0,24,15,0,-,5
0,3,4,205,118,88,116,62.96,0,25,15,0,-,5
0,3,4,205,118,88,117,62.96,0,26,15,0,-,5
0,3,4,205,118,88,118,62.96,0,27,15,0,-,5
0,3,4,205,118,88,119,62.96,0,28,15,0,-,5
1,3,4,205,118,88,120,62.96,0,29,15,0,-,5
0,3,4,206,119,89,121,62.96,0,75,37,2,32.18,2
4,3,4,206,119,89,122,62.96,0,76,37,2,32.18,2
0,3,4,210,123,93,123,62.96,0,77,41,2,32.18,2
0,3,4,210,123,93,124,62.96,0,78,41,2,32.18,2
0,3,4,210,123,93,125,62.96,0,79,41,2,32.18,2
1,3,4,210,123,93,126,62.96,0,80,41,2,32.18,2
1,3,4,211,124,94,127,62.96,0,30,16,0,-,5
4,3,4,212,125,0,0,30.21,1,31,17,0,-,5
0,3,4,216,129,4,1,30.21,1,32,21,0,-,5
0,3,4,216,129,4,2,30.21,1,33,21,0,-,5
0,3,4,216,129,4,3,30.21,1,34,21,0,-,5
2,3,4,216,129,4,4,30.21,1,35,21,0,-,5
0,3,4,218,131,95,128,62.96,0,81,42,2,32.18,2
0,3,4,218,131,95,129,62.96,0,82,42,2,32.18,2
0,3,4,218,131,95,130,62.96,0,83,42,2,32.18,2
1nb,3,4,218,131,95,131,62.96,0,84,42,2,32.18,2
0,3,4,219,132,95,131,62.96,0,85,43,2,32.18,2
2,3,4,219,132,95,132,62.96,0,86,43,2,32.18,2
0,3,4,221,134,97,133,62.96,0,87,45,2,32.18,2
0,3,4,221,134,6,5,30.21,1,36,23,0,-,5
4,3,4,221,134,6,6,30.21,1,37,23,0,-,5
0,3,4,225,138,10,7,30.21,1,38,27,0,-,5
0,3,4,225,138,10,8,30.21,1,39,27,0,-,5
0,3,4,225,138,10,9,30.21,1,40,27,0,-,5
1,3,4,225,138,10,10,30.21,1,41,27,0,-,5
0,3,4,226,139,11,11,30.21,1,88,45,2,32.18,2
0,3,4,226,139,11,12,30.21,1,89,45,2,32.18,2
4,3,4,226,139,11,13,30.21,1,90,45,2,32.18,2
0,3,4,230,143,15,14,30.21,1,91,49,2,32.18,2
0,3,4,230,143,15,15,30.21,1,92,49,2,32.18,2
0,3,4,230,143,15,16,30.21,1,93,49,2,32.18,2
0,3,4,230,143,97,134,62.96,0,97,71,1,36.59,4
0,3,4,230,143,97,135,62.96,0,98,71,1,36.59,4
0,3,4,230,143,97,136,62.96,0,99,71,1,36.59,4
0,3,4,230,143,97,137,62.96,0,100,71,1,36.59,4
0,3,4,230,143,97,138,62.96,0,101,71,1,36.59,4
1,3,4,230,143,97,139,62.96,0,102,71,1,36.59,4
1,3,4,231,144,98,140,62.96,0,36,20,0,30.81,2
0,3,4,232,145,15,17,30.21,1,37,21,0,30.81,2
0,3,4,232,145,15,18,30.21,1,38,21,0,30.81,2
0,3,4,232,145,15,19,30.21,1,39,21,0,30.81,2
0,3,4,232,145,15,20,30.21,1,40,21,0,30.81,2
0,3,4,232,145,15,21,30.21,1,41,21,0,30.81,2
0,3,4,232,145,99,141,62.96,0,72,43,1,28.78,2
4,3,4,232,145,99,142,62.96,0,73,43,1,28.78,2
0,3,4,236,149,103,143,62.96,0,74,47,1,28.78,2
0,3,4,236,149,103,144,62.96,0,75,47,1,28.78,2
1,3,4,236,149,103,145,62.96,0,76,47,1,28.78,2
1,3,4,237,150,15,22,30.21,1,77,48,1,28.78,2
0,3,4,238,151,16,23,30.21,1,42,21,0,30.81,2
0,3,4,238,151,16,24,30.21,1,43,21,0,30.81,2
0,3,4,238,151,16,25,30.21,1,44,21,0,30.81,2
4,3,4,238,151,16,26,30.21,1,45,21,0,30.81,2
0,3,4,242,155,20,27,30.21,1,46,25,0,30.81,2
0,3,4,242,155,20,28,30.21,1,47,25,0,30.81,2
0,3,4,242,155,104,146,62.96,0,78,49,1,28.78,2
0,3,4,242,155,104,147,62.96,0,79,49,1,28.78,2
0,3,4,242,155,104,148,62.96,0,80,49,1,28.78,2
0,3,4,242,155,104,149,62.96,0,81,49,1,28.78,2
0,3,4,242,155,104,150,62.96,0,82,49,1,28.78,2
0,3,4,242,155,104,151,62.96,0,83,49,1,28.78,2
0,3,4,242,155,20,29,30.21,1,48,25,0,30.81,2
0,3,4,242,155,20,30,30.21,1,49,25,0,30.81,2
0,3,4,242,155,20,31,30.21,1,50,25,0,30.81,2
0,3,4,242,155,20,32,30.21,1,51,25,0,30.81,2
0,3,4,242,155,20,33,30.21,1,52,25,0,30.81,2
1,3,4,242,155,20,34,30.21,1,53,25,0,30.81,2
0,3,4,243,156,21,35,30.21,1,84,49,1,28.78,2
1,3,4,243,156,21,36,30.21,1,85,49,1,28.78,2
4,3,4,244,157,104,152,62.96,0,86,50,1,28.78,2
0,3,4,248,161,108,153,62.96,0,87,54,1,28.78,2
0,3,4,248,161,108,154,62.96,0,88,54,1,28.78,2
0,3,4,248,161,108,155,62.96,0,89,54,1,28.78,2
0,3,4,248,161,22,37,30.21,1,54,26,0,30.81,2
1,3,4,248,161,22,38,30.21,1,55,26,0,30.81,2
0,3,4,249,162,108,156,62.96,0,56,27,0,30.81,2
0,3,4,249,162,108,157,62.96,0,57,27,0,30.81,2
1,3,4,249,162,108,158,62.96,0,58,27,0,30.81,2
0,3,4,250,163,23,39,30.21,1,59,28,0,30.81,2
1,3,4,250,163,109,159,62.96,0,42,28,0,-,5
2,3,4,251,164,23,40,30.21,1,43,29,0,-,5
0,3,4,253,166,25,41,30.21,1,44,31,0,-,5
0,3,4,253,166,25,42,30.21,1,45,31,0,-,5
0,3,4,253,166,25,43,30.21,1,46,31,0,-,5
0,3,4,253,166,25,44,30.21,1,47,31,0,-,5
1,3,4,253,166,110,160,62.96,0,60,28,0,30.81,2
0,3,4,254,167,25,45,30.21,1,61,29,0,30.81,2
0,3,4,254,167,25,46,30.21,1,62,29,0,30.81,2
0,3,4,254,167,25,47,30.21,1,63,29,0,30.81,2
4,3,4,254,167,25,48,30.21,1,64,29,0,30.81,2
0,3,4,258,171,29,49,30.21,1,65,33,0,30.81,2
1,3,4,258,171,111,161,62.96,0,48,31,0,-,5
1,3,4,259,172,29,50,30.21,1,49,32,0,-,5
0,3,4,260,173,112,162,62.96,0,50,33,0,-,5
1,3,4,260,173,112,163,62.96,0,51,33,0,-,5
0,3,4,261,174,30,51,30.21,1,52,34,0,-,5
0,3,4,261,174,30,52,30.21,1,53,34,0,-,5
1,3,4,261,174,113,164,62.96,0,103,72,1,36.59,4
1,3,4,262,175,30,53,30.21,1,104,73,1,36.59,4
0,3,4,263,176,114,165,62.96,0,105,74,1,36.59,4
0,3,4,263,176,114,166,62.96,0,106,74,1,36.59,4
1,3,4,263,176,114,167,62.96,0,107,74,1,36.59,4
1,3,4,264,177,31,54,30.21,1,108,75,1,36.59,4
